frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,left_heel_presence,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,right_heel_presence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,left_foot_index_presence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_foot_index_presence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated,left_heel_interpolated,right_heel_interpolated,left_foot_index_interpolated,right_foot_index_interpolated
304,6.08,0.5629465579986572,0.5030708312988281,0.0374176725745201,0.9991399049758912,0.9999754428863524,0.5799614787101746,0.4982318878173828,0.0181844830513,0.9991512298583984,0.9999376535415648,0.59409099817276,0.5519315004348755,-0.0158592127263546,0.9997737407684326,0.999947428703308,0.5576758980751038,0.5417956113815308,0.128584936261177,0.9996477365493774,0.9999710321426392,,,,0.4359763860702514,0.999766767024994,,,,0.2799422144889831,0.999901533126831,,,,0.1509828716516494,0.9999806880950928,,,,0.186157152056694,0.999990701675415,0.5615320801734924,0.6862360239028931,-0.0552135184407234,0.9999547600746156,0.999997854232788,0.5398877859115601,0.6771878600120544,0.0551290996372699,0.9999770522117616,0.9999994039535522,0.4920117557048797,0.733596682548523,-0.0967762768268585,0.7180694341659546,0.9999696016311646,,,,0.2507971525192261,0.999987006187439,0.5121412873268127,0.8610650300979614,-0.0887604057788848,0.7727483510971069,0.999756634235382,,,,0.3448712825775146,0.9999642372131348,,,,0.4803119897842407,0.99918133020401,,,,0.4767538607120514,0.9999576807022096,0.4860594570636749,0.9016342163085938,-0.1206846758723259,0.7708030343055725,0.9969359636306764,,,,0.4520565569400787,0.9993228912353516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,6.1,0.5629464387893677,0.5030507445335388,0.037812702357769,0.999090313911438,0.999963402748108,0.5799713730812073,0.4982059597969055,0.0181312132626771,0.9991074204444884,0.9999170303344728,0.5940917730331421,0.551912784576416,-0.0160921290516853,0.9997702240943908,0.9999339580535888,0.5576377511024475,0.5417951941490173,0.1285547912120819,0.9996374249458312,0.999952793121338,,,,0.43428635597229,0.9997538924217224,,,,0.2766383588314056,0.9998711347579956,,,,0.1492901593446731,0.9999783039093018,,,,0.1817635297775268,0.9999847412109376,0.5615321397781372,0.6862354874610901,-0.0552132315933704,0.9999544620513916,0.9999972581863404,0.5398315191268921,0.6772065758705139,0.0551288016140461,0.9999768137931824,0.9999992847442628,0.492004245519638,0.7334519624710083,-0.0977467000484466,0.7146533727645874,0.9999655485153198,,,,0.2473441958427429,0.9999833106994628,0.5121416449546814,0.8609915375709534,-0.090865284204483,0.7696895003318787,0.9996932744979858,,,,0.3410718441009521,0.999954342842102,,,,0.4770022928714752,0.9989614486694336,,,,0.4738160669803619,0.9999467134475708,0.4860774278640747,0.9016332626342772,-0.1234307438135147,0.7674041390419006,0.9961833357810974,,,,0.4475468695163727,0.9991662502288818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,6.12,0.5629424452781677,0.5030454993247986,0.0377720110118389,0.9990882277488708,0.9999736547470092,0.5799773335456848,0.498194932937622,0.0175594016909599,0.9991060495376588,0.9999380111694336,0.5941046476364136,0.5519210696220398,-0.0164384134113788,0.999772310256958,0.9999490976333618,0.5576326847076416,0.5417836308479309,0.1275062263011932,0.9996395707130432,0.9999669790267944,,,,0.4385582506656647,0.999790370464325,,,,0.2787117660045624,0.9998935461044312,,,,0.1517526656389236,0.9999827146530152,,,,0.1824455857276916,0.9999885559082032,0.5615258812904358,0.6862345933914185,-0.0550860315561294,0.9999547004699708,0.9999974966049194,0.5398213267326355,0.677187979221344,0.0550020486116409,0.9999768733978271,0.9999992847442628,0.492009162902832,0.73344486951828,-0.0972824096679687,0.7153105735778809,0.999968409538269,,,,0.2479724735021591,0.9999853372573853,0.5121415853500366,0.8608178496360779,-0.0903892964124679,0.77064049243927,0.999729335308075,,,,0.3415373265743255,0.999959111213684,,,,0.4779325127601623,0.9990836381912231,,,,0.4733249247074127,0.9999512434005736,0.4860841929912567,0.9016143679618835,-0.122871533036232,0.7683369517326355,0.9966631531715392,,,,0.4479224681854248,0.9992425441741944,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,6.14,0.5629283785820007,0.503023087978363,0.0380795635282993,0.9990869760513306,0.9999761581420898,0.5799713730812073,0.4981898069381714,0.0174796655774116,0.9991134405136108,0.9999486207962036,0.5941165089607239,0.5519126653671265,-0.0168064795434474,0.9997747540473938,0.9999548196792604,0.5576164722442627,0.5417720079421997,0.1275434345006942,0.9996360540390016,0.9999630451202391,,,,0.4407004117965698,0.9998185038566588,,,,0.2759866714477539,0.9998836517333984,,,,0.1539399325847625,0.999985694885254,,,,0.17794831097126,0.9999853372573853,0.5616554617881775,0.6862376928329468,-0.0551777146756649,0.999954640865326,0.9999974966049194,0.5399029850959778,0.677319347858429,0.0550932437181472,0.9999766945838928,0.9999992847442628,0.4919729828834533,0.7333773374557495,-0.0980493277311325,0.7141504883766174,0.9999713897705078,,,,0.244926169514656,0.999984860420227,0.5121446847915649,0.8606919050216675,-0.0922751128673553,0.7688519954681396,0.9997171759605408,,,,0.3390146791934967,0.9999560117721558,,,,0.4765288829803467,0.9990137815475464,,,,0.4723667502403259,0.9999477863311768,0.4860865473747253,0.9015703797340392,-0.1250961422920227,0.7670212984085083,0.9966739416122437,,,,0.4457263052463531,0.9992287158966064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,6.16,0.5629283785820007,0.5030153393745422,0.0369365774095058,0.999081015586853,0.9999761581420898,0.5799713730812073,0.4981647729873657,0.0173100158572196,0.999109148979187,0.9999423027038574,0.5941150784492493,0.5519135594367981,-0.0168749801814556,0.9997706413269044,0.9999395608901978,0.5576243996620178,0.5417575240135193,0.1271774768829345,0.9996338486671448,0.9999648332595824,,,,0.4322456419467926,0.999749481678009,,,,0.2750735282897949,0.9998838901519777,,,,0.1513880044221878,0.9999768733978271,,,,0.178040862083435,0.9999901056289672,0.5617709755897522,0.6862555742263794,-0.0550323128700256,0.9999542832374572,0.99999737739563,0.5399062037467957,0.6774794459342957,0.0549503602087497,0.9999765753746032,0.9999992847442628,0.492000550031662,0.7334756255149841,-0.0961402505636215,0.7104297280311584,0.9999700784683228,,,,0.2447613775730133,0.9999878406524658,0.512144923210144,0.8606918454170227,-0.0868729427456855,0.7671977281570435,0.9997419714927672,,,,0.3374893069267273,0.999962329864502,,,,0.4727591872215271,0.9991238713264464,,,,0.4700279533863067,0.9999551773071288,0.4860613048076629,0.9014859199523926,-0.1202180385589599,0.7655423879623413,0.9971852898597716,,,,0.4447364211082458,0.999372899532318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,6.18,0.5629308819770813,0.5030289888381958,0.0302146915346384,0.9990708827972412,0.999971866607666,0.5799705386161804,0.4981610774993896,0.0126375490799546,0.9991005063056946,0.9999312162399292,0.594114363193512,0.5519313812255859,-0.0191993489861488,0.999766170978546,0.9999316930770874,0.5576582551002502,0.5417361259460449,0.1238013952970504,0.9996309280395508,0.9999604225158693,,,,0.4305184483528137,0.9997133612632751,,,,0.2769303321838379,0.9998655319213868,,,,0.1527768671512603,0.9999781847000122,,,,0.1809758245944976,0.9999899864196776,0.5617735981941223,0.6862863898277283,-0.0548819713294506,0.9999536275863647,0.999996781349182,0.5398783087730408,0.6775420308113098,0.0548031777143478,0.9999762773513794,0.9999991655349731,0.492032378911972,0.7335641384124756,-0.0950274318456649,0.7106644511222839,0.9999654293060304,,,,0.2493275552988052,0.9999864101409912,0.5120945572853088,0.8607005476951599,-0.0831702649593353,0.7688741683959961,0.9997294545173644,,,,0.341683566570282,0.9999608993530272,,,,0.4725925326347351,0.9990874528884888,,,,0.4722061157226562,0.9999526739120485,0.4859081208705902,0.9014808535575868,-0.1162704676389694,0.7667674422264099,0.9970138072967528,,,,0.4487373828887939,0.9993159770965576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,6.2,0.5629078149795532,0.5030497312545776,0.0358170866966247,0.9990637898445128,0.9999769926071168,0.5799514651298523,0.4981572926044464,0.0149881085380911,0.9990966320037842,0.9999493360519408,0.5941113233566284,0.5519282221794128,-0.018640024587512,0.9997691512107848,0.9999544620513916,0.557659387588501,0.5417346954345703,0.1262813508510589,0.999631404876709,0.9999673366546632,,,,0.430427223443985,0.999818742275238,,,,0.2747288346290588,0.9998961687088012,,,,0.1530635505914688,0.9999833106994628,,,,0.1782653778791427,0.9999887943267822,0.5617731809616089,0.6863084435462952,-0.0548889227211475,0.9999537467956544,0.999997854232788,0.5399126410484314,0.6775394678115845,0.0548099279403686,0.9999762773513794,0.9999994039535522,0.4920295476913452,0.7335697412490845,-0.0948574095964431,0.7070104479789734,0.9999710321426392,,,,0.2463236898183822,0.9999865293502808,0.5120886564254761,0.8606999516487122,-0.0838193371891975,0.765381932258606,0.999755561351776,,,,0.3372943997383117,0.999961256980896,,,,0.468217521905899,0.999196469783783,,,,0.4678533375263214,0.9999560117721558,0.4858578443527221,0.9014616012573242,-0.1168579086661338,0.7638166546821594,0.997367799282074,,,,0.4447135031223297,0.9993792772293092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,6.22,0.562893271446228,0.5030918121337891,0.0353037193417549,0.9990518093109132,0.9999721050262452,0.5799329280853271,0.4981553852558136,0.0146178314462304,0.9990858435630798,0.9999313354492188,0.594115674495697,0.5519300103187561,-0.0187374167144298,0.9997659921646118,0.9999353885650636,0.5576585531234741,0.5416867733001709,0.1258289366960525,0.999631643295288,0.9999651908874512,,,,0.4281848669052124,0.9997363686561584,,,,0.2758620977401733,0.999882698059082,,,,0.1527097970247268,0.9999774694442748,,,,0.181186556816101,0.9999905824661256,0.5617815256118774,0.686319887638092,-0.054835133254528,0.9999532103538512,0.9999969005584716,0.5398626327514648,0.6776006817817688,0.0547569394111633,0.9999760985374452,0.9999991655349731,0.4920298755168915,0.7335480451583862,-0.094891220331192,0.7077369093894958,0.9999661445617676,,,,0.2466766238212585,0.9999862909317015,0.5120079517364502,0.8606929779052734,-0.0842640548944473,0.7673664093017578,0.999731719493866,,,,0.337873250246048,0.9999587535858154,,,,0.4704828262329101,0.9990922212600708,,,,0.4677827060222626,0.9999508857727052,0.4857768714427948,0.9015275835990906,-0.1178619340062141,0.7659293413162231,0.9970169067382812,,,,0.445706307888031,0.999314308166504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,6.24,0.5628898739814758,0.5031094551086426,0.0327043682336807,0.9990089535713196,0.9999620914459229,0.579931914806366,0.4981324970722198,0.0114603033289313,0.9990437030792236,0.9999105930328368,0.5941014885902405,0.5519288778305054,-0.0214674528688192,0.9997604489326476,0.9999260902404784,0.5576781630516052,0.5416845083236694,0.1228976026177406,0.9996246099472046,0.9999548196792604,,,,0.4242525398731231,0.999747097492218,,,,0.2763110697269439,0.9998738765716552,,,,0.151307612657547,0.9999767541885376,,,,0.1801068037748336,0.9999879598617554,0.5617629289627075,0.6863632202148438,-0.0548272915184497,0.9999524354934692,0.999996781349182,0.5398617386817932,0.6777447462081909,0.0547493249177932,0.9999757409095764,0.9999991655349731,0.4920565187931061,0.7331709265708923,-0.0949596688151359,0.7023283243179321,0.9999635219573976,,,,0.2435625344514846,0.9999842643737792,0.5119103789329529,0.8606933951377869,-0.0860801413655281,0.7646297216415405,0.9996917247772216,,,,0.3350358605384826,0.9999520778656006,,,,0.4674079716205597,0.9989534616470336,,,,0.4649292528629303,0.9999432563781738,0.4855477213859558,0.9015161395072936,-0.1205557361245155,0.7629655003547668,0.9965417981147766,,,,0.4423060417175293,0.9991969466209412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,6.26,0.562881350517273,0.5031111240386963,0.0341989435255527,0.9990453124046326,0.9999871253967284,0.5799248218536377,0.4981019794940948,0.0131236296147108,0.9990761876106262,0.9999680519104004,0.5941022634506226,0.5517854690551758,-0.0204255580902099,0.9997652173042296,0.9999585151672364,0.5576779842376709,0.5416742563247681,0.1258636265993118,0.9996299743652344,0.9999738931655884,,,,0.4258147478103637,0.999831199645996,,,,0.2775024175643921,0.9999130964279176,,,,0.1521071046590805,0.9999837875366212,,,,0.1821601092815399,0.9999921321868896,0.561961829662323,0.6863895058631897,-0.0548712350428104,0.999952793121338,0.9999979734420776,0.5401142239570618,0.6777588725090027,0.0547924637794494,0.9999759793281556,0.9999995231628418,0.4921643137931824,0.7328164577484131,-0.0947852358222007,0.6990140080451965,0.9999717473983764,,,,0.2422806471586227,0.9999887943267822,0.5118669867515564,0.8605665564537048,-0.0841881930828094,0.7594682574272156,0.9997785687446594,,,,0.332616925239563,0.9999656677246094,,,,0.4635311663150787,0.9992818236351012,,,,0.4624789953231811,0.99996018409729,0.4852903485298157,0.9014264345169068,-0.1160617619752883,0.7589411735534668,0.9975709319114684,,,,0.4402782618999481,0.9993950128555298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,6.28,0.5628095865249634,0.5032159090042114,0.0247638225555419,0.9990105628967284,0.9999459981918336,0.5797385573387146,0.498098760843277,0.0024977552238851,0.999058723449707,0.9998961687088012,0.5939953923225403,0.5517967343330383,-0.029776893556118,0.999764084815979,0.9999356269836426,0.5577200651168823,0.5417097210884094,0.1145307943224906,0.9996218681335448,0.9999505281448364,,,,0.4315680563449859,0.99977046251297,,,,0.2787794768810272,0.999842882156372,,,,0.1566209495067596,0.9999847412109376,,,,0.1783736497163772,0.999983549118042,0.5621135830879211,0.6869901418685913,-0.0548068396747112,0.9999529719352722,0.9999970197677612,0.5402235388755798,0.6785803437232971,0.0547324754297733,0.9999759793281556,0.9999991655349731,0.4921623766422272,0.7324273586273193,-0.0940717458724975,0.6978829503059387,0.9999701976776124,,,,0.242580696940422,0.999985933303833,0.5113351941108704,0.8596698045730591,-0.0758984833955764,0.7586166262626648,0.9997435212135316,,,,0.3324232995510101,0.9999594688415528,,,,0.4595190584659576,0.999171257019043,,,,0.4607264101505279,0.999953269958496,0.4849717319011688,0.9013437628746032,-0.1078998073935508,0.7574626803398132,0.997481644153595,,,,0.4398084580898285,0.999380588531494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
