Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
10,"0,808","0,588","0,018","-0,001","0,979","-0,192","0,070","0,000","0,899","0,425","0,108","-0,001","0,791","0,608","-0,065","-0,001","0,976","-0,215","-0,035","0,000","0,883","0,416","-0,217","0,001","0,993","-0,115","0,035","0,000"
11,"0,810","0,587","0,018","-0,001","0,978","-0,195","0,069","0,000","0,898","0,426","0,106","0,000","0,793","0,606","-0,064","-0,001","0,976","-0,217","-0,033","0,000","0,884","0,416","-0,215","0,000","0,993","-0,112","0,034","0,000"
12,"0,811","0,585","0,017","0,000","0,979","-0,192","0,070","0,000","0,899","0,424","0,105","0,000","0,791","0,608","-0,064","-0,001","0,975","-0,220","-0,033","0,000","0,884","0,414","-0,217","0,001","0,993","-0,115","0,033","0,000"
13,"0,811","0,585","0,014","0,002","0,978","-0,195","0,071","0,000","0,898","0,426","0,105","0,000","0,793","0,606","-0,064","-0,001","0,975","-0,217","-0,034","0,000","0,883","0,416","-0,215","0,000","0,993","-0,118","0,032","0,000"
14,"0,810","0,586","0,017","0,000","0,979","-0,193","0,069","0,000","0,899","0,425","0,108","-0,001","0,793","0,605","-0,066","0,000","0,975","-0,220","-0,033","0,000","0,883","0,417","-0,218","0,001","0,993","-0,115","0,033","0,000"
15,"0,811","0,585","0,015","0,001","0,978","-0,194","0,071","0,000","0,898","0,427","0,106","0,000","0,793","0,606","-0,064","-0,001","0,975","-0,218","-0,032","0,000","0,883","0,416","-0,215","0,000","0,993","-0,113","0,035","0,000"
16,"0,810","0,587","0,016","0,000","0,979","-0,194","0,069","0,000","0,897","0,429","0,107","0,000","0,792","0,606","-0,066","0,000","0,975","-0,219","-0,035","0,000","0,884","0,414","-0,217","0,001","0,993","-0,112","0,032","0,000"
17,"0,811","0,585","0,015","0,001","0,979","-0,192","0,070","0,000","0,898","0,427","0,107","0,000","0,793","0,606","-0,064","-0,001","0,975","-0,218","-0,032","0,000","0,884","0,415","-0,214","0,000","0,993","-0,115","0,032","0,000"
18,"0,810","0,586","0,016","0,000","0,978","-0,194","0,070","0,000","0,898","0,427","0,104","0,001","0,794","0,605","-0,065","0,000","0,975","-0,220","-0,032","0,000","0,883","0,417","-0,214","-0,001","0,993","-0,113","0,034","0,000"
19,"0,811","0,585","0,016","0,001","0,978","-0,195","0,072","0,000","0,899","0,425","0,106","0,000","0,793","0,606","-0,064","-0,001","0,975","-0,218","-0,034","0,000","0,884","0,415","-0,214","0,000","0,993","-0,111","0,036","0,000"
20,"0,810","0,586","0,015","0,001","0,979","-0,193","0,071","0,000","0,900","0,424","0,104","0,001","0,792","0,607","-0,062","-0,003","0,975","-0,221","-0,034","0,000","0,883","0,417","-0,216","0,000","0,993","-0,114","0,035","0,000"
21,"0,811","0,585","0,017","0,000","0,979","-0,194","0,069","-0,001","0,899","0,425","0,107","0,000","0,793","0,606","-0,064","-0,001","0,975","-0,218","-0,035","0,000","0,883","0,415","-0,218","0,001","0,993","-0,111","0,036","0,000"
22,"0,812","0,584","0,018","-0,001","0,979","-0,193","0,071","0,000","0,898","0,427","0,105","0,000","0,794","0,605","-0,063","-0,002","0,976","-0,216","-0,033","0,000","0,883","0,416","-0,215","0,000","0,993","-0,114","0,035","0,000"
23,"0,811","0,585","0,017","-0,001","0,978","-0,196","0,070","0,000","0,898","0,427","0,108","-0,001","0,793","0,606","-0,065","-0,001","0,975","-0,219","-0,032","0,000","0,884","0,414","-0,215","0,000","0,993","-0,116","0,033","0,000"
24,"0,809","0,587","0,017","-0,001","0,979","-0,193","0,071","0,000","0,898","0,426","0,105","0,000","0,794","0,605","-0,066","0,001","0,976","-0,216","-0,033","0,000","0,885","0,413","-0,214","0,000","0,993","-0,114","0,035","0,000"
25,"0,808","0,589","0,017","-0,001","0,979","-0,194","0,069","0,000","0,898","0,427","0,108","-0,001","0,792","0,606","-0,066","0,001","0,975","-0,219","-0,034","0,000","0,884","0,414","-0,215","0,000","0,993","-0,114","0,032","0,000"
26,"0,809","0,588","0,020","-0,002","0,979","-0,192","0,071","0,000","0,899","0,425","0,107","0,000","0,791","0,608","-0,065","0,000","0,976","-0,218","-0,031","0,000","0,883","0,416","-0,215","0,000","0,993","-0,114","0,035","0,000"
27,"0,808","0,588","0,017","-0,001","0,979","-0,192","0,068","0,000","0,898","0,427","0,106","0,000","0,793","0,606","-0,066","0,001","0,975","-0,220","-0,033","0,000","0,884","0,414","-0,216","0,001","0,993","-0,112","0,035","0,000"
28,"0,809","0,588","0,015","0,001","0,979","-0,193","0,071","0,000","0,899","0,425","0,106","0,000","0,791","0,608","-0,065","0,000","0,975","-0,218","-0,035","0,000","0,885","0,414","-0,213","-0,001","0,993","-0,113","0,033","0,000"
29,"0,808","0,589","0,017","0,000","0,979","-0,192","0,068","0,000","0,898","0,427","0,105","0,001","0,792","0,606","-0,066","0,001","0,975","-0,218","-0,032","0,000","0,884","0,415","-0,215","0,000","0,993","-0,114","0,036","0,000"
30,"0,808","0,589","0,017","0,000","0,979","-0,192","0,068","0,000","0,898","0,426","0,105","0,001","0,793","0,606","-0,066","0,001","0,975","-0,218","-0,033","0,000","0,884","0,415","-0,215","0,000","0,993","-0,114","0,036","0,000"
31,"0,808","0,588","0,017","0,000","0,979","-0,192","0,068","0,000","0,898","0,426","0,105","0,001","0,793","0,606","-0,066","0,001","0,975","-0,218","-0,033","0,000","0,884","0,415","-0,215","0,000","0,993","-0,114","0,035","0,000"
32,"0,809","0,588","0,017","0,000","0,979","-0,192","0,069","0,000","0,898","0,426","0,105","0,001","0,793","0,606","-0,066","0,001","0,975","-0,218","-0,033","0,000","0,884","0,415","-0,215","0,000","0,993","-0,114","0,035","0,000"
33,"0,809","0,588","0,017","0,000","0,979","-0,192","0,069","0,000","0,898","0,427","0,105","0,000","0,793","0,606","-0,066","0,001","0,975","-0,218","-0,033","0,000","0,884","0,415","-0,215","0,000","0,993","-0,113","0,035","0,000"
34,"0,809","0,588","0,017","0,000","0,979","-0,192","0,069","0,000","0,898","0,426","0,105","0,000","0,793","0,606","-0,066","0,001","0,975","-0,218","-0,033","0,000","0,884","0,415","-0,216","0,000","0,993","-0,113","0,035","0,000"
35,"0,809","0,588","0,017","0,000","0,979","-0,193","0,069","0,000","0,899","0,426","0,105","0,000","0,793","0,606","-0,066","0,001","0,975","-0,218","-0,033","0,000","0,884","0,415","-0,216","0,000","0,993","-0,113","0,035","0,000"
36,"0,809","0,588","0,017","0,000","0,979","-0,193","0,069","0,000","0,898","0,426","0,105","0,000","0,793","0,606","-0,066","0,001","0,976","-0,217","-0,033","0,000","0,884","0,415","-0,216","0,000","0,993","-0,113","0,035","0,000"
37,"0,809","0,587","0,017","0,000","0,979","-0,193","0,069","0,000","0,899","0,426","0,105","0,000","0,793","0,606","-0,066","0,001","0,976","-0,217","-0,034","0,000","0,884","0,415","-0,215","0,000","0,993","-0,113","0,035","0,000"
38,"0,809","0,587","0,017","0,000","0,979","-0,193","0,069","0,000","0,898","0,426","0,105","0,000","0,793","0,606","-0,066","0,001","0,976","-0,217","-0,034","0,000","0,884","0,414","-0,215","0,000","0,993","-0,113","0,035","0,000"
39,"0,809","0,587","0,017","0,000","0,979","-0,193","0,069","0,000","0,898","0,426","0,105","0,000","0,793","0,606","-0,066","0,001","0,976","-0,217","-0,034","0,000","0,884","0,415","-0,215","0,000","0,993","-0,113","0,035","0,000"
40,"0,809","0,587","0,017","-0,001","0,979","-0,193","0,069","0,000","0,898","0,426","0,106","0,000","0,793","0,606","-0,066","0,001","0,976","-0,217","-0,034","0,000","0,884","0,415","-0,215","0,000","0,993","-0,113","0,035","0,000"
41,"1,000","0,000","0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,002","0,002","-0,004","1,000","-0,002","-0,001","-0,004"
42,"1,000","0,000","0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","-0,002","0,000","-0,004"
43,"1,000","0,000","0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,002","0,000","-0,004"
44,"1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,002","0,000","-0,004"
45,"1,000","0,000","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,002","0,000","-0,004"
46,"1,000","0,000","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,002","-0,001","-0,004"
47,"1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","-0,001","-0,004"
48,"1,000","0,000","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
49,"1,000","0,000","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
50,"1,000","0,000","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,002","-0,004"
51,"1,000","-0,002","-0,002","-0,004","1,000","-0,003","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","-0,001","-0,003","-0,004","1,000","-0,003","-0,004","-0,004"
52,"1,000","-0,005","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,004","0,003","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
53,"1,000","-0,002","0,000","-0,004","1,000","0,001","0,003","-0,004","1,000","0,003","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,003","0,000","-0,004","1,000","-0,002","0,002","-0,004","1,000","-0,003","0,000","-0,004"
54,"1,000","-0,004","-0,003","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","-0,002","-0,004","1,000","-0,003","0,003","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,000","-0,002","-0,004"
55,"1,000","-0,004","0,000","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,003","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,002","0,002","-0,004","1,000","-0,003","-0,001","-0,004"
56,"1,000","-0,002","-0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","-0,001","-0,004"
57,"1,000","0,001","-0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,003","0,000","-0,004"
58,"1,000","0,001","0,002","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,000","-0,001","-0,004"
59,"1,000","-0,002","0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,005","0,002","-0,004","1,000","-0,003","-0,001","-0,004"
60,"1,000","0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,002","0,003","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,002","0,002","-0,004","1,000","0,000","0,000","-0,004"
61,"1,000","0,003","0,002","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,001","-0,002","-0,004"
62,"1,000","0,002","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","-0,001","0,003","-0,004","1,000","-0,004","0,000","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,002","-0,003","-0,004"
63,"1,000","0,000","-0,001","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,000","0,003","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,000","0,000","-0,004"
64,"1,000","0,002","-0,003","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,002","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,003","-0,001","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,001","-0,003","-0,004"
65,"1,000","0,000","-0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,003","-0,002","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,002","-0,004"
66,"1,000","-0,003","-0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","-0,003","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,003","0,000","-0,004","1,000","0,001","-0,001","-0,004"
67,"1,000","0,000","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,000","-0,004"
68,"1,000","0,003","0,000","-0,004","1,000","-0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,003","-0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,002","0,002","-0,004","1,000","0,001","-0,001","-0,004"
69,"1,000","0,000","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,002","-0,004","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,002","-0,001","-0,004"
70,"1,000","-0,001","0,004","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,001","0,002","-0,004","1,000","-0,002","-0,002","-0,004","1,000","0,001","-0,001","-0,004"
71,"1,000","-0,001","0,004","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","-0,002","-0,004","1,000","0,000","0,002","-0,004","1,000","-0,002","-0,002","-0,004","1,000","0,000","-0,001","-0,004"
72,"1,000","-0,001","0,003","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,000","-0,001","-0,004"
73,"1,000","-0,001","0,003","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,002","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,000","-0,001","-0,004"
74,"1,000","-0,001","0,003","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","-0,001","-0,001","-0,004"
75,"1,000","-0,001","0,003","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004"
76,"1,000","-0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004"
77,"1,000","-0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004"
78,"1,000","-0,001","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004"
79,"1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
80,"1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
81,"1,000","-0,002","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
82,"1,000","-0,002","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
83,"1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
84,"1,000","-0,002","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004"
85,"1,000","-0,002","0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
86,"1,000","-0,002","0,001","-0,004","1,000","0,000","0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
87,"1,000","-0,002","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
88,"1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
89,"1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
90,"1,000","-0,001","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
91,"1,000","-0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
92,"1,000","-0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
93,"1,000","-0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
94,"1,000","-0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
95,"1,000","-0,002","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,002","-0,004"
96,"1,000","-0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","-0,002","-0,004"
97,"1,000","-0,002","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
98,"1,000","-0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
99,"1,000","-0,001","0,000","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","-0,001","-0,004"
100,"1,000","-0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","-0,001","-0,004"
