Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
209.0,825.95,-2.99,138.64,446.0,3.12,104.05,299.0
210.0,829.9,-2.94,138.61,446.0,3.01,102.51,293.0
211.0,833.85,-2.87,138.63,445.0,2.88,100.85,287.0
212.0,837.8,-2.9,138.76,445.0,2.86,99.38,280.0
213.0,841.76,-2.91,139.08,443.0,2.81,97.92,272.0
214.0,845.71,-2.88,139.31,440.0,2.76,96.32,265.0
215.0,849.66,-2.9,139.69,438.0,2.71,95.01,256.0
216.0,853.61,-2.95,140.05,436.0,2.69,93.47,253.0
217.0,857.56,-2.95,140.46,432.0,2.67,91.83,248.0
218.0,861.52,-2.98,140.89,430.0,2.61,90.6,245.0
219.0,865.47,-2.99,141.35,427.0,2.57,89.6,243.0
220.0,869.42,-3.01,141.8,424.0,2.5,88.69,243.0
221.0,873.37,-3.09,142.23,418.0,2.53,87.93,243.0
222.0,877.32,-3.13,142.78,413.0,2.55,87.46,244.0
223.0,881.27,-3.16,143.33,407.0,2.53,87.22,244.0
224.0,885.23,-3.19,143.8,402.0,2.55,87.2,244.0
225.0,889.18,-3.23,144.05,397.0,2.56,87.31,245.0
226.0,893.13,-3.3,144.27,394.0,2.59,87.49,246.0
227.0,897.08,-3.34,144.16,390.0,2.63,87.75,248.0
228.0,901.03,-3.38,143.94,388.0,2.66,88.11,249.0
229.0,904.99,-3.44,143.76,383.0,2.64,88.59,253.0
230.0,908.94,-3.47,143.44,379.0,2.67,89.11,255.0
231.0,912.89,-3.55,142.95,376.0,2.67,89.5,259.0
232.0,916.84,-3.63,142.21,375.0,2.68,90.34,264.0
233.0,920.79,-3.7,141.48,372.0,2.72,91.55,268.0
234.0,924.75,-3.75,140.65,370.0,2.78,93.24,276.0
235.0,928.7,-3.8,139.72,370.0,2.8,94.98,285.0
236.0,932.65,-3.84,138.97,373.0,2.9,97.11,293.0
237.0,936.6,-3.82,138.2,376.0,2.99,99.27,300.0
238.0,940.55,-3.83,137.68,379.0,3.11,101.38,312.0
239.0,944.51,-3.87,137.04,383.0,3.21,103.62,321.0
240.0,948.46,-3.83,136.49,386.0,3.34,105.56,331.0
241.0,952.41,-3.83,136.01,388.0,3.45,107.44,341.0
242.0,956.36,-3.81,135.59,390.0,3.55,109.22,349.0
243.0,960.31,-3.76,135.25,392.0,3.65,110.72,358.0
244.0,964.26,-3.77,134.96,393.0,3.74,112.35,367.0
245.0,968.22,-3.76,134.86,393.0,3.8,113.75,376.0
246.0,972.17,-3.76,134.77,393.0,3.9,115.1,383.0
247.0,976.12,-3.76,134.58,392.0,3.96,116.31,390.0
248.0,980.07,-3.74,134.45,391.0,3.99,117.4,396.0
