Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
98.0,387.29,-7.51,198.29,148.0,9.7,82.28,34.0
99.0,391.24,-7.51,197.94,164.0,8.4,76.49,43.0
100.0,395.19,-7.53,197.65,181.0,7.38,72.05,53.0
101.0,399.14,-7.5,197.16,199.0,6.38,68.82,64.0
102.0,403.09,-7.43,196.69,220.0,5.64,66.45,77.0
103.0,407.05,-7.4,196.21,239.0,4.83,64.15,89.0
104.0,411.0,-7.42,195.87,260.0,4.25,63.04,101.0
105.0,414.95,-7.42,195.47,280.0,3.65,61.69,112.0
106.0,418.9,-7.38,195.0,298.0,3.2,60.71,128.0
107.0,422.85,-7.38,194.59,314.0,2.83,59.85,142.0
108.0,426.81,-7.36,194.03,332.0,2.53,59.63,156.0
109.0,430.76,-7.36,193.62,349.0,2.33,59.26,170.0
110.0,434.71,-7.36,193.29,363.0,2.07,58.74,182.0
111.0,438.66,-7.4,192.96,378.0,1.85,58.64,197.0
112.0,442.61,-7.45,192.67,393.0,1.68,58.77,211.0
113.0,446.57,-7.49,192.37,405.0,1.47,59.0,221.0
114.0,450.52,-7.54,192.18,418.0,1.31,59.09,234.0
115.0,454.47,-7.56,191.82,430.0,1.13,59.37,246.0
116.0,458.42,-7.58,191.67,440.0,0.98,59.64,259.0
117.0,462.37,-7.65,191.56,449.0,0.81,59.79,270.0
118.0,466.32,-7.7,191.5,459.0,0.64,59.87,282.0
119.0,470.28,-7.77,191.5,466.0,0.48,60.01,291.0
120.0,474.23,-7.84,191.53,473.0,0.31,60.14,300.0
121.0,478.18,-7.93,191.64,478.0,0.17,60.32,309.0
122.0,482.13,-7.96,191.52,483.0,0.04,60.62,317.0
123.0,486.08,-8.01,191.55,488.0,-0.06,60.81,325.0
124.0,490.04,-8.04,191.55,493.0,-0.15,61.17,334.0
125.0,493.99,-8.09,191.6,496.0,-0.27,61.33,340.0
126.0,497.94,-8.14,191.73,501.0,-0.31,61.45,345.0
127.0,501.89,-8.17,191.75,504.0,-0.38,61.53,350.0
128.0,505.84,-8.2,191.82,507.0,-0.41,61.62,353.0
