Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
160.0,632.3,-26.25,77.87,26.0,47.75,62.24,47.0
161.0,636.26,-26.39,78.14,26.0,48.21,62.61,48.0
162.0,640.21,-26.55,78.45,26.0,48.47,62.91,48.0
163.0,644.16,-26.74,78.91,26.0,48.77,63.33,48.0
164.0,648.11,-27.01,79.27,27.0,49.23,64.12,49.0
165.0,652.06,-27.38,79.76,27.0,49.92,64.88,50.0
166.0,656.02,-27.52,79.92,28.0,50.15,65.5,50.0
167.0,659.97,-27.8,80.27,28.0,50.63,66.37,50.0
168.0,663.92,-27.96,80.56,29.0,50.91,66.9,51.0
169.0,667.87,-28.25,81.0,30.0,51.42,67.63,52.0
170.0,671.82,-28.55,81.51,32.0,51.77,68.27,52.0
171.0,675.78,-28.97,82.17,32.0,52.26,69.18,52.0
172.0,679.73,-29.18,82.46,33.0,52.55,69.8,53.0
173.0,683.68,-29.5,82.94,33.0,53.0,70.5,55.0
174.0,687.63,-29.85,83.31,34.0,53.28,70.86,56.0
175.0,691.58,-30.09,83.71,35.0,53.64,71.46,57.0
176.0,695.54,-30.36,84.11,36.0,53.7,71.82,58.0
177.0,699.49,-30.63,84.48,37.0,53.78,72.12,60.0
178.0,703.44,-30.87,84.8,38.0,53.93,72.56,62.0
179.0,707.39,-31.05,85.13,38.0,53.94,72.78,64.0
180.0,711.34,-31.36,85.7,39.0,53.91,73.05,65.0
181.0,715.29,-31.67,86.0,40.0,53.87,73.23,66.0
182.0,719.25,-31.89,86.37,43.0,53.76,73.22,68.0
183.0,723.2,-32.08,86.7,45.0,53.66,73.39,71.0
184.0,727.15,-32.3,87.19,45.0,53.52,73.54,74.0
185.0,731.1,-32.49,87.78,47.0,53.4,73.82,75.0
186.0,735.05,-32.63,88.22,48.0,53.29,73.97,78.0
187.0,739.01,-32.81,88.95,50.0,53.11,74.13,80.0
188.0,742.96,-32.94,89.77,55.0,53.03,74.34,83.0
189.0,746.91,-33.01,90.61,56.0,52.88,74.38,87.0
190.0,750.86,-33.13,91.66,60.0,52.7,74.43,89.0
191.0,754.81,-33.28,92.47,61.0,52.55,74.65,90.0
192.0,758.77,-33.33,93.42,64.0,52.44,74.8,93.0
193.0,762.72,-33.43,94.4,67.0,52.33,75.2,97.0
194.0,766.67,-33.5,95.31,70.0,52.19,75.48,100.0
195.0,770.62,-33.54,96.16,73.0,51.96,75.91,104.0
196.0,774.57,-33.53,97.19,76.0,51.73,76.41,106.0
197.0,778.53,-33.5,98.42,79.0,51.56,76.7,110.0
198.0,782.48,-33.48,99.56,84.0,51.36,77.18,113.0
199.0,786.43,-33.49,100.69,89.0,51.16,77.65,118.0
200.0,790.38,-33.44,101.83,93.0,50.86,78.42,123.0
201.0,794.33,-33.44,102.8,97.0,50.6,79.15,128.0
202.0,798.28,-33.35,103.79,102.0,50.33,79.85,132.0
203.0,802.24,-33.3,104.94,108.0,50.04,80.66,138.0
204.0,806.19,-33.09,106.13,113.0,49.54,81.62,144.0
205.0,810.14,-32.95,107.09,119.0,48.59,83.21,150.0
206.0,814.09,-32.69,108.58,126.0,46.74,85.6,159.0
207.0,818.04,-32.25,110.36,132.0,43.91,88.99,168.0
208.0,822.0,-31.64,112.33,140.0,39.85,93.57,182.0
209.0,825.95,-30.41,115.63,149.0,34.33,98.56,195.0
210.0,829.9,-28.96,119.69,158.0,28.56,103.23,211.0
211.0,833.85,-27.12,124.62,169.0,21.94,108.13,232.0
212.0,837.8,-25.4,128.95,181.0,16.28,112.25,245.0
213.0,841.76,-23.84,133.0,194.0,11.42,115.53,263.0
214.0,845.71,-22.45,136.58,202.0,7.12,118.24,278.0
215.0,849.66,-21.13,139.76,213.0,3.36,120.6,297.0
216.0,853.61,-19.98,142.77,223.0,0.11,122.66,310.0
217.0,857.56,-19.01,145.33,233.0,-2.6,124.44,327.0
218.0,861.52,-18.21,147.4,242.0,-4.98,126.16,344.0
219.0,865.47,-17.44,149.26,249.0,-7.21,127.68,362.0
220.0,869.42,-16.72,151.01,259.0,-9.14,129.2,383.0
221.0,873.37,-16.04,152.69,268.0,-11.02,130.68,401.0
222.0,877.32,-15.34,154.44,275.0,-12.84,132.06,419.0
223.0,881.27,-14.67,156.05,286.0,-14.67,133.47,440.0
224.0,885.23,-13.98,157.58,297.0,-16.26,134.64,462.0
225.0,889.18,-13.31,159.14,309.0,-17.87,135.84,484.0
226.0,893.13,-12.71,160.47,320.0,-19.3,136.81,506.0
227.0,897.08,-12.11,161.86,332.0,-20.61,137.68,526.0
228.0,901.03,-11.53,163.1,342.0,-21.79,138.41,546.0
229.0,904.99,-11.05,164.25,350.0,-22.88,139.15,567.0
230.0,908.94,-10.57,165.24,361.0,-23.84,139.76,585.0
231.0,912.89,-10.18,166.13,370.0,-24.77,140.33,603.0
232.0,916.84,-9.78,166.95,377.0,-25.47,140.85,621.0
233.0,920.79,-9.49,167.64,385.0,-26.12,141.3,636.0
234.0,924.75,-9.22,168.18,392.0,-26.68,141.68,652.0
235.0,928.7,-8.91,168.84,402.0,-27.32,142.12,670.0
236.0,932.65,-8.69,169.33,406.0,-27.78,142.46,685.0
237.0,936.6,-8.48,169.77,414.0,-28.14,142.72,699.0
238.0,940.55,-8.28,170.23,421.0,-28.56,142.99,713.0
239.0,944.51,-8.07,170.55,427.0,-28.88,143.19,723.0
240.0,948.46,-7.93,170.81,433.0,-29.17,143.37,738.0
241.0,952.41,-7.8,171.09,438.0,-29.36,143.49,748.0
242.0,956.36,-7.65,171.31,443.0,-29.69,143.67,760.0
243.0,960.31,-7.51,171.55,447.0,-29.86,143.71,769.0
244.0,964.26,-7.43,171.69,452.0,-29.95,143.74,777.0
245.0,968.22,-7.34,171.79,459.0,-30.07,143.72,787.0
246.0,972.17,-7.25,171.98,462.0,-30.26,143.82,798.0
247.0,976.12,-7.17,172.08,465.0,-30.36,143.83,807.0
248.0,980.07,-7.07,172.26,469.0,-30.44,143.8,815.0
249.0,984.02,-7.01,172.29,473.0,-30.54,143.76,820.0
250.0,987.98,-6.95,172.37,478.0,-30.57,143.75,828.0
251.0,991.93,-6.91,172.41,481.0,-30.61,143.74,835.0
252.0,995.88,-6.86,172.41,485.0,-30.69,143.7,842.0
253.0,999.83,-6.81,172.46,489.0,-30.76,143.68,849.0
254.0,1003.78,-6.79,172.45,490.0,-30.84,143.68,851.0
255.0,1007.74,-6.72,172.45,492.0,-30.9,143.62,856.0
256.0,1011.69,-6.7,172.37,494.0,-30.9,143.61,861.0
257.0,1015.64,-6.66,172.32,498.0,-31.0,143.54,865.0
258.0,1019.59,-6.64,172.18,500.0,-31.04,143.47,869.0
259.0,1023.54,-6.62,172.11,502.0,-31.08,143.42,872.0
260.0,1027.49,-6.62,171.96,502.0,-31.03,143.31,875.0
261.0,1031.45,-6.61,171.88,507.0,-31.02,143.21,879.0
262.0,1035.4,-6.57,171.85,511.0,-31.08,143.15,884.0
263.0,1039.35,-6.54,171.81,514.0,-31.09,143.06,888.0
264.0,1043.3,-6.53,171.68,517.0,-31.03,142.92,889.0
265.0,1047.25,-6.53,171.61,519.0,-31.02,142.76,893.0
266.0,1051.21,-6.49,171.55,521.0,-31.02,142.62,895.0
267.0,1055.16,-6.46,171.43,522.0,-30.99,142.49,896.0
268.0,1059.11,-6.46,171.37,524.0,-30.86,142.29,899.0
269.0,1063.06,-6.44,171.3,526.0,-30.76,142.0,904.0
270.0,1067.01,-6.43,171.23,527.0,-30.64,141.77,907.0
271.0,1070.97,-6.41,171.11,529.0,-30.5,141.46,905.0
272.0,1074.92,-6.43,170.98,530.0,-30.31,141.17,906.0
273.0,1078.87,-6.4,170.92,532.0,-30.11,140.79,908.0
274.0,1082.82,-6.42,170.74,534.0,-29.88,140.44,907.0
