Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
185.0,731.1,-2.68,159.44,324.0,2.28,143.23,535.0
186.0,735.05,-2.71,159.47,324.0,2.26,143.16,532.0
187.0,739.01,-2.72,159.5,325.0,2.26,143.12,530.0
188.0,742.96,-2.73,159.54,326.0,2.26,143.07,530.0
189.0,746.91,-2.79,159.48,327.0,2.28,143.05,527.0
190.0,750.86,-2.8,159.52,327.0,2.29,142.98,528.0
191.0,754.81,-2.82,159.58,327.0,2.29,142.91,526.0
192.0,758.77,-2.86,159.47,328.0,2.29,142.82,525.0
193.0,762.72,-2.95,159.44,330.0,2.3,142.75,524.0
194.0,766.67,-3.02,159.39,330.0,2.29,142.68,524.0
195.0,770.62,-3.04,159.37,333.0,2.3,142.65,524.0
196.0,774.57,-3.12,159.19,334.0,2.29,142.58,524.0
197.0,778.53,-3.18,159.07,333.0,2.28,142.5,522.0
198.0,782.48,-3.27,158.93,334.0,2.3,142.42,520.0
199.0,786.43,-3.38,158.7,335.0,2.26,142.33,517.0
200.0,790.38,-3.45,158.58,337.0,2.29,142.25,516.0
201.0,794.33,-3.54,158.48,339.0,2.27,142.13,516.0
202.0,798.28,-3.57,158.21,340.0,2.26,142.02,515.0
203.0,802.24,-3.66,157.96,339.0,2.24,141.9,515.0
204.0,806.19,-3.77,157.8,341.0,2.26,141.76,515.0
205.0,810.14,-3.88,157.43,342.0,2.23,141.66,514.0
206.0,814.09,-3.9,157.14,345.0,2.21,141.57,514.0
207.0,818.04,-3.98,156.78,348.0,2.18,141.49,512.0
208.0,822.0,-4.0,156.47,352.0,2.18,141.32,512.0
209.0,825.95,-4.07,156.16,354.0,2.14,141.29,510.0
210.0,829.9,-4.14,155.71,357.0,2.15,141.11,510.0
211.0,833.85,-4.18,155.5,361.0,2.12,140.98,509.0
212.0,837.8,-4.23,155.1,363.0,2.08,140.84,508.0
213.0,841.76,-4.32,154.81,366.0,2.08,140.78,507.0
214.0,845.71,-4.32,154.52,367.0,2.06,140.64,507.0
215.0,849.66,-4.35,154.31,370.0,2.06,140.5,506.0
216.0,853.61,-4.39,154.06,373.0,2.04,140.31,505.0
217.0,857.56,-4.43,153.76,377.0,2.04,140.2,505.0
218.0,861.52,-4.46,153.58,380.0,2.03,140.0,506.0
219.0,865.47,-4.47,153.31,384.0,2.0,139.81,505.0
220.0,869.42,-4.49,153.21,387.0,1.98,139.65,504.0
221.0,873.37,-4.52,153.13,390.0,1.94,139.41,502.0
222.0,877.32,-4.52,152.99,392.0,1.9,139.16,501.0
223.0,881.27,-4.55,152.8,394.0,1.9,138.87,500.0
224.0,885.23,-4.61,152.71,396.0,1.89,138.7,499.0
225.0,889.18,-4.6,152.64,398.0,1.87,138.38,498.0
226.0,893.13,-4.63,152.59,403.0,1.87,138.14,497.0
227.0,897.08,-4.65,152.52,404.0,1.87,137.92,497.0
228.0,901.03,-4.66,152.54,407.0,1.87,137.63,495.0
229.0,904.99,-4.69,152.46,410.0,1.9,137.4,493.0
230.0,908.94,-4.72,152.54,413.0,1.91,137.18,492.0
231.0,912.89,-4.76,152.59,415.0,1.92,136.89,491.0
232.0,916.84,-4.78,152.55,417.0,1.95,136.69,490.0
233.0,920.79,-4.82,152.6,420.0,1.96,136.45,487.0
234.0,924.75,-4.87,152.65,423.0,1.98,136.32,485.0
235.0,928.7,-4.88,152.71,425.0,1.98,136.03,485.0
236.0,932.65,-4.9,152.78,427.0,2.0,135.92,483.0
237.0,936.6,-4.91,152.88,428.0,2.02,135.71,482.0
238.0,940.55,-4.95,152.89,432.0,2.04,135.65,480.0
239.0,944.51,-4.97,153.02,435.0,2.03,135.55,479.0
240.0,948.46,-4.99,153.05,438.0,2.06,135.44,477.0
241.0,952.41,-5.06,153.24,439.0,2.07,135.27,475.0
242.0,956.36,-5.06,153.35,441.0,2.06,135.29,473.0
243.0,960.31,-5.08,153.43,443.0,2.07,135.17,472.0
244.0,964.26,-5.09,153.52,444.0,2.05,135.13,471.0
245.0,968.22,-5.11,153.65,445.0,2.08,135.17,469.0
246.0,972.17,-5.14,153.81,447.0,2.05,135.1,468.0
247.0,976.12,-5.16,153.99,449.0,2.06,135.1,466.0
248.0,980.07,-5.14,154.04,451.0,2.02,135.14,463.0
249.0,984.02,-5.15,154.26,451.0,2.01,135.21,461.0
250.0,987.98,-5.17,154.53,455.0,2.0,135.25,460.0
251.0,991.93,-5.23,154.66,456.0,2.0,135.46,460.0
252.0,995.88,-5.21,154.83,456.0,1.94,135.47,460.0
253.0,999.83,-5.2,155.03,457.0,1.93,135.58,458.0
254.0,1003.78,-5.2,155.2,460.0,1.91,135.69,456.0
255.0,1007.74,-5.18,155.43,460.0,1.88,135.75,456.0
256.0,1011.69,-5.2,155.64,462.0,1.85,135.79,455.0
257.0,1015.64,-5.19,155.82,463.0,1.84,135.84,454.0
258.0,1019.59,-5.17,156.03,462.0,1.76,135.85,452.0
259.0,1023.54,-5.17,156.29,464.0,1.75,135.93,452.0
260.0,1027.49,-5.2,156.52,464.0,1.71,135.98,452.0
261.0,1031.45,-5.18,156.83,466.0,1.66,136.01,452.0
262.0,1035.4,-5.15,157.1,467.0,1.64,136.05,450.0
263.0,1039.35,-5.18,157.29,467.0,1.62,136.04,450.0
264.0,1043.3,-5.18,157.56,467.0,1.59,136.05,450.0
265.0,1047.25,-5.16,157.8,469.0,1.53,136.08,449.0
266.0,1051.21,-5.17,157.99,470.0,1.54,136.07,449.0
267.0,1055.16,-5.18,158.24,470.0,1.5,136.12,448.0
268.0,1059.11,-5.19,158.44,470.0,1.47,136.1,448.0
269.0,1063.06,-5.14,158.54,471.0,1.48,136.06,448.0
270.0,1067.01,-5.15,158.6,471.0,1.46,136.01,448.0
271.0,1070.97,-5.17,158.75,472.0,1.45,135.98,449.0
272.0,1074.92,-5.19,158.86,472.0,1.37,135.96,448.0
273.0,1078.87,-5.2,158.95,473.0,1.4,135.94,449.0
274.0,1082.82,-5.2,159.06,472.0,1.39,136.02,450.0
275.0,1086.77,-5.2,158.99,472.0,1.41,135.96,450.0
276.0,1090.73,-5.19,159.07,473.0,1.38,135.92,451.0
277.0,1094.68,-5.23,159.15,474.0,1.4,135.93,452.0
278.0,1098.63,-5.22,159.15,474.0,1.38,135.91,452.0
279.0,1102.58,-5.24,159.17,474.0,1.41,135.89,452.0
280.0,1106.53,-5.23,159.17,475.0,1.41,135.88,452.0
281.0,1110.48,-5.25,159.19,475.0,1.42,135.85,454.0
282.0,1114.44,-5.27,159.26,475.0,1.44,135.84,455.0
283.0,1118.39,-5.29,159.2,477.0,1.46,135.84,456.0
284.0,1122.34,-5.3,159.17,477.0,1.43,135.72,456.0
285.0,1126.29,-5.33,159.19,478.0,1.44,135.71,456.0
286.0,1130.24,-5.34,159.17,478.0,1.44,135.71,456.0
287.0,1134.2,-5.36,159.11,477.0,1.44,135.72,458.0
288.0,1138.15,-5.4,159.1,477.0,1.44,135.61,459.0
289.0,1142.1,-5.42,159.12,477.0,1.46,135.6,459.0
290.0,1146.05,-5.42,159.09,478.0,1.5,135.52,459.0
291.0,1150.0,-5.43,159.1,478.0,1.48,135.5,459.0
292.0,1153.96,-5.45,159.06,478.0,1.47,135.43,461.0
293.0,1157.91,-5.44,159.08,479.0,1.49,135.35,461.0
294.0,1161.86,-5.45,159.03,479.0,1.49,135.4,460.0
295.0,1165.81,-5.45,159.01,479.0,1.51,135.31,460.0
296.0,1169.76,-5.45,158.94,479.0,1.5,135.34,460.0
297.0,1173.72,-5.5,158.86,479.0,1.52,135.23,460.0
298.0,1177.67,-5.51,158.77,479.0,1.47,135.2,460.0
299.0,1181.62,-5.54,158.66,479.0,1.49,135.15,460.0
300.0,1185.57,-5.53,158.57,479.0,1.52,135.07,461.0
301.0,1189.52,-5.51,158.48,479.0,1.53,135.03,460.0
302.0,1193.47,-5.51,158.4,479.0,1.56,134.99,460.0
303.0,1197.43,-5.54,158.36,480.0,1.56,134.95,459.0
304.0,1201.38,-5.56,158.25,479.0,1.53,134.88,459.0
305.0,1205.33,-5.58,158.07,480.0,1.54,134.79,459.0
306.0,1209.28,-5.59,157.99,480.0,1.53,134.79,459.0
307.0,1213.23,-5.58,157.94,479.0,1.53,134.75,459.0
308.0,1217.19,-5.62,157.79,479.0,1.54,134.72,459.0
309.0,1221.14,-5.65,157.66,479.0,1.53,134.67,459.0
310.0,1225.09,-5.64,157.59,480.0,1.55,134.68,460.0
311.0,1229.04,-5.67,157.47,480.0,1.53,134.61,459.0
