Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
95.0,375.43,-25.1,123.88,19.0,22.91,142.43,20.0
96.0,379.38,-25.04,123.98,19.0,22.91,142.3,20.0
97.0,383.33,-24.84,123.57,19.0,22.87,142.23,20.0
98.0,387.29,-25.43,124.42,19.0,23.03,142.75,20.0
99.0,391.24,-25.21,123.72,19.0,22.92,142.03,20.0
100.0,395.19,-24.88,122.99,19.0,22.83,141.78,20.0
101.0,399.14,-25.28,123.57,19.0,22.95,142.2,20.0
102.0,403.09,-25.3,123.75,19.0,22.95,141.84,20.0
103.0,407.05,-25.21,123.02,19.0,22.93,141.79,20.0
104.0,411.0,-25.21,123.51,19.0,22.85,141.56,20.0
105.0,414.95,-25.45,123.79,19.0,22.97,141.94,20.0
106.0,418.9,-25.65,123.29,19.0,22.97,141.75,20.0
107.0,422.85,-25.27,123.47,19.0,22.9,141.58,20.0
108.0,426.81,-25.85,123.15,19.0,22.98,141.78,20.0
109.0,430.76,-25.72,122.55,19.0,22.9,141.63,20.0
110.0,434.71,-25.81,122.76,19.0,22.87,141.58,20.0
111.0,438.66,-25.9,122.73,19.0,22.97,141.8,20.0
112.0,442.61,-25.92,122.64,19.0,22.95,141.57,20.0
113.0,446.57,-26.05,122.17,19.0,22.95,141.61,20.0
114.0,450.52,-26.0,122.27,19.0,22.94,141.85,20.0
115.0,454.47,-26.61,122.61,19.0,23.09,142.1,20.0
116.0,458.42,-26.34,122.26,19.0,23.0,141.73,20.0
117.0,462.37,-26.18,121.08,19.0,22.94,141.36,20.0
118.0,466.32,-26.73,121.62,19.0,23.03,141.7,20.0
119.0,470.28,-26.73,121.32,19.0,22.94,141.58,20.0
120.0,474.23,-26.72,120.4,19.0,22.91,141.32,20.0
121.0,478.18,-26.56,119.93,19.0,22.84,140.98,20.0
122.0,482.13,-26.97,120.18,19.0,22.94,141.44,20.0
123.0,486.08,-26.83,119.03,19.0,22.87,140.94,20.0
124.0,490.04,-27.31,119.79,19.0,23.06,141.48,20.0
125.0,493.99,-27.35,119.46,19.0,22.95,141.24,20.0
126.0,497.94,-27.36,118.59,19.0,22.88,140.66,20.0
127.0,501.89,-27.22,118.05,19.0,22.85,140.95,20.0
128.0,505.84,-27.26,117.58,19.0,22.84,140.9,20.0
129.0,509.8,-27.74,117.9,19.0,22.85,140.82,20.0
130.0,513.75,-27.9,117.45,19.0,22.82,140.86,20.0
131.0,517.7,-28.11,116.98,19.0,22.82,140.81,19.0
132.0,521.65,-28.17,116.71,19.0,22.84,140.73,19.0
133.0,525.6,-27.92,116.19,19.0,22.79,140.61,19.0
134.0,529.56,-27.97,116.21,18.0,22.79,140.81,19.0
135.0,533.51,-28.25,116.7,18.0,22.8,140.75,19.0
136.0,537.46,-28.26,115.66,18.0,22.73,140.64,19.0
137.0,541.41,-28.61,115.82,18.0,22.75,140.66,19.0
138.0,545.36,-28.45,115.26,18.0,22.74,140.65,19.0
139.0,549.31,-28.58,115.94,17.0,22.76,140.86,19.0
140.0,553.27,-28.62,115.39,17.0,22.82,141.0,19.0
141.0,557.22,-28.84,115.82,17.0,22.76,141.02,19.0
142.0,561.17,-29.1,115.23,17.0,22.84,141.36,19.0
143.0,565.12,-29.26,115.83,17.0,22.95,141.54,19.0
144.0,569.07,-29.54,115.05,17.0,22.94,141.43,19.0
145.0,573.03,-29.72,115.09,16.0,22.93,141.85,19.0
146.0,576.98,-29.75,115.15,16.0,22.96,142.07,18.0
147.0,580.93,-29.99,114.41,16.0,22.94,142.13,18.0
148.0,584.88,-30.0,114.33,15.0,22.87,142.21,18.0
149.0,588.83,-30.26,114.42,15.0,22.98,142.02,18.0
150.0,592.79,-30.55,114.12,15.0,22.98,142.06,18.0
151.0,596.74,-30.53,114.57,15.0,23.04,142.09,18.0
152.0,600.69,-30.65,114.55,15.0,23.02,142.09,18.0
153.0,604.64,-30.65,114.42,15.0,23.0,142.15,17.0
154.0,608.59,-30.86,113.8,15.0,22.96,142.09,17.0
155.0,612.55,-30.98,114.95,14.0,23.04,142.49,17.0
156.0,616.5,-30.98,115.0,14.0,23.09,142.85,17.0
157.0,620.45,-31.55,115.47,14.0,23.3,142.97,16.0
158.0,624.4,-31.31,116.24,14.0,23.28,142.93,15.0
159.0,628.35,-31.31,115.75,14.0,23.34,143.31,15.0
160.0,632.3,-31.79,117.25,14.0,23.49,143.82,15.0
161.0,636.26,-31.81,116.98,14.0,23.52,143.81,15.0
162.0,640.21,-31.91,118.53,14.0,23.55,144.1,14.0
163.0,644.16,-32.27,119.4,14.0,23.61,144.28,14.0
164.0,648.11,-32.36,119.23,13.0,23.75,145.07,14.0
165.0,652.06,-32.33,120.54,13.0,23.82,145.14,14.0
166.0,656.02,-32.87,122.64,13.0,24.17,146.29,14.0
167.0,659.97,-32.86,122.93,12.0,24.24,146.23,13.0
168.0,663.92,-32.99,124.09,12.0,24.3,146.27,12.0
169.0,667.87,-33.35,125.37,11.0,24.47,146.09,12.0
170.0,671.82,-33.29,125.72,11.0,24.65,146.92,11.0
171.0,675.78,-33.47,126.95,10.0,24.98,147.51,11.0
172.0,679.73,-33.96,128.41,10.0,25.1,147.96,11.0
173.0,683.68,-33.4,128.22,10.0,24.99,147.44,10.0
174.0,687.63,-33.93,129.08,10.0,25.18,147.79,10.0
175.0,691.58,-33.83,129.58,10.0,24.97,146.65,10.0
176.0,695.54,-33.92,129.2,9.0,25.11,147.07,10.0
177.0,699.49,-33.75,129.31,9.0,25.08,146.69,9.0
178.0,703.44,-33.9,129.64,8.0,24.93,146.08,9.0
179.0,707.39,-33.06,127.9,8.0,24.71,144.64,9.0
180.0,711.34,-32.93,127.96,8.0,24.61,144.04,9.0
181.0,715.29,-32.95,127.58,8.0,24.49,143.53,9.0
182.0,719.25,-33.16,127.2,8.0,24.41,143.1,9.0
183.0,723.2,-32.64,126.54,7.0,24.34,142.67,9.0
184.0,727.15,-32.6,125.11,7.0,24.06,141.53,9.0
185.0,731.1,-32.69,124.68,7.0,24.16,141.14,9.0
186.0,735.05,-32.25,124.15,8.0,23.89,140.37,9.0
187.0,739.01,-31.93,123.22,8.0,23.66,139.27,9.0
188.0,742.96,-32.49,123.12,8.0,23.62,138.89,9.0
189.0,746.91,-31.67,121.48,8.0,23.45,137.58,9.0
190.0,750.86,-31.41,120.38,7.0,23.24,136.85,9.0
191.0,754.81,-31.16,119.94,7.0,23.0,135.86,9.0
192.0,758.77,-31.22,119.6,7.0,23.03,136.01,9.0
193.0,762.72,-31.29,119.31,8.0,22.94,135.23,8.0
194.0,766.67,-31.28,119.25,8.0,22.86,134.82,8.0
195.0,770.62,-31.25,119.25,8.0,22.81,134.36,8.0
196.0,774.57,-31.45,118.8,8.0,22.73,134.35,8.0
197.0,778.53,-31.13,117.4,8.0,22.54,133.17,8.0
198.0,782.48,-31.28,117.35,8.0,22.52,132.62,8.0
199.0,786.43,-31.58,117.82,8.0,22.67,133.03,7.0
200.0,790.38,-31.3,116.77,8.0,22.28,131.57,7.0
201.0,794.33,-31.7,117.26,8.0,22.37,131.18,7.0
202.0,798.28,-31.74,117.38,8.0,22.51,131.27,6.0
203.0,802.24,-31.25,115.68,8.0,22.29,130.55,6.0
204.0,806.19,-31.65,116.49,8.0,22.57,131.74,6.0
205.0,810.14,-31.52,116.66,8.0,22.31,130.06,7.0
206.0,814.09,-31.89,117.06,7.0,22.44,130.63,7.0
207.0,818.04,-31.78,116.25,7.0,22.32,129.86,7.0
208.0,822.0,-31.86,116.63,7.0,22.37,129.68,7.0
209.0,825.95,-32.66,117.54,6.0,22.61,130.5,6.0
210.0,829.9,-32.53,117.3,6.0,22.66,130.56,6.0
211.0,833.85,-32.5,116.47,6.0,22.53,130.15,6.0
212.0,837.8,-32.91,116.87,6.0,22.74,130.93,6.0
213.0,841.76,-33.38,117.57,6.0,22.73,131.22,5.0
214.0,845.71,-33.07,117.05,6.0,22.58,130.36,5.0
215.0,849.66,-33.27,116.48,6.0,22.49,129.94,5.0
216.0,853.61,-32.9,115.86,6.0,22.24,128.94,5.0
217.0,857.56,-32.72,115.21,6.0,21.98,127.82,5.0
218.0,861.52,-32.37,114.29,6.0,22.09,127.26,5.0
219.0,865.47,-32.71,114.41,6.0,22.06,127.21,5.0
220.0,869.42,-32.89,114.5,6.0,21.76,125.53,5.0
221.0,873.37,-32.63,113.25,6.0,21.68,125.23,5.0
222.0,877.32,-32.67,112.97,6.0,21.65,124.58,5.0
223.0,881.27,-32.91,112.8,6.0,21.61,123.88,5.0
