Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
271.0,1070.97,6.6,152.43,666.0,-9.59,162.33,495.0
272.0,1074.92,6.77,152.76,666.0,-9.69,162.69,496.0
273.0,1078.87,6.92,153.04,667.0,-9.77,163.05,497.0
274.0,1082.82,7.1,153.42,667.0,-9.82,163.21,498.0
275.0,1086.77,7.3,153.88,670.0,-9.87,163.46,498.0
276.0,1090.73,7.5,154.4,671.0,-9.91,163.62,498.0
277.0,1094.68,7.73,154.89,670.0,-9.95,163.89,498.0
278.0,1098.63,7.97,155.46,670.0,-9.97,164.07,499.0
279.0,1102.58,8.21,155.77,672.0,-9.98,164.39,497.0
280.0,1106.53,8.49,156.34,671.0,-9.98,164.59,497.0
281.0,1110.48,8.75,156.73,672.0,-9.98,164.82,496.0
282.0,1114.44,8.99,157.14,672.0,-9.97,165.02,496.0
283.0,1118.39,9.22,157.47,674.0,-9.92,165.24,496.0
284.0,1122.34,9.44,157.8,671.0,-9.95,165.42,495.0
285.0,1126.29,9.69,157.98,667.0,-9.96,165.48,494.0
286.0,1130.24,9.91,158.42,664.0,-9.97,165.59,494.0
287.0,1134.2,10.14,158.54,664.0,-9.98,165.57,493.0
288.0,1138.15,10.34,158.66,664.0,-10.01,165.53,491.0
289.0,1142.1,10.55,158.62,669.0,-10.02,165.35,487.0
290.0,1146.05,10.73,158.64,665.0,-10.05,165.32,480.0
291.0,1150.0,10.92,158.63,657.0,-10.07,165.16,473.0
292.0,1153.96,11.14,158.72,648.0,-10.06,165.14,465.0
293.0,1157.91,11.36,158.85,631.0,-10.06,164.89,455.0
294.0,1161.86,11.54,158.94,620.0,-10.08,164.85,447.0
295.0,1165.81,11.74,158.97,608.0,-10.02,164.79,439.0
296.0,1169.76,11.84,159.03,593.0,-9.94,164.73,426.0
297.0,1173.72,11.97,158.9,578.0,-9.9,164.74,415.0
298.0,1177.67,12.08,158.93,561.0,-9.82,164.92,401.0
299.0,1181.62,12.13,159.03,543.0,-9.71,165.13,389.0
300.0,1185.57,12.18,158.95,529.0,-9.59,165.24,376.0
301.0,1189.52,12.19,158.96,510.0,-9.34,165.09,364.0
302.0,1193.47,12.18,158.93,493.0,-9.26,165.37,352.0
303.0,1197.43,12.16,158.89,478.0,-9.1,165.33,338.0
304.0,1201.38,12.13,158.93,462.0,-8.94,165.51,326.0
305.0,1205.33,12.03,158.9,448.0,-8.68,165.77,313.0
