Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
146.0,576.98,-2.06,122.67,506.0,-3.47,107.87,410.0
147.0,580.93,-2.07,123.1,505.0,-3.49,107.92,410.0
148.0,584.88,-2.07,123.42,504.0,-3.48,107.97,411.0
149.0,588.83,-2.1,123.82,505.0,-3.5,108.03,412.0
150.0,592.79,-2.12,124.15,504.0,-3.5,108.08,414.0
151.0,596.74,-2.11,124.51,507.0,-3.49,108.17,417.0
152.0,600.69,-2.13,124.89,506.0,-3.5,108.2,417.0
153.0,604.64,-2.12,125.25,504.0,-3.51,108.22,418.0
154.0,608.59,-2.13,125.53,503.0,-3.52,108.23,419.0
155.0,612.55,-2.13,125.82,504.0,-3.49,108.21,420.0
156.0,616.5,-2.13,125.98,504.0,-3.48,108.21,420.0
157.0,620.45,-2.13,126.2,506.0,-3.47,108.17,420.0
158.0,624.4,-2.14,126.42,504.0,-3.46,108.15,422.0
159.0,628.35,-2.15,126.61,503.0,-3.43,108.19,422.0
160.0,632.3,-2.15,126.78,502.0,-3.43,108.18,422.0
161.0,636.26,-2.17,126.88,502.0,-3.39,108.1,422.0
162.0,640.21,-2.17,127.04,503.0,-3.38,108.16,423.0
163.0,644.16,-2.2,127.1,501.0,-3.36,108.1,425.0
164.0,648.11,-2.18,127.08,502.0,-3.32,108.18,426.0
165.0,652.06,-2.2,127.15,503.0,-3.31,108.12,426.0
166.0,656.02,-2.22,127.14,506.0,-3.26,108.15,427.0
167.0,659.97,-2.25,127.23,506.0,-3.25,108.21,429.0
168.0,663.92,-2.25,127.22,507.0,-3.23,108.19,431.0
169.0,667.87,-2.29,127.23,507.0,-3.19,108.19,434.0
170.0,671.82,-2.3,127.27,506.0,-3.16,108.23,435.0
171.0,675.78,-2.33,127.23,506.0,-3.09,108.27,437.0
172.0,679.73,-2.35,127.19,507.0,-3.05,108.33,439.0
173.0,683.68,-2.39,127.15,508.0,-3.01,108.38,442.0
174.0,687.63,-2.4,127.19,509.0,-2.95,108.4,444.0
175.0,691.58,-2.42,127.22,509.0,-2.89,108.38,446.0
176.0,695.54,-2.45,127.17,510.0,-2.82,108.51,448.0
177.0,699.49,-2.46,127.24,510.0,-2.76,108.55,448.0
178.0,703.44,-2.45,127.2,510.0,-2.69,108.64,450.0
179.0,707.39,-2.48,127.28,509.0,-2.67,108.57,453.0
180.0,711.34,-2.49,127.25,508.0,-2.6,108.64,454.0
181.0,715.29,-2.52,127.25,509.0,-2.54,108.68,456.0
182.0,719.25,-2.57,127.29,510.0,-2.48,108.71,458.0
183.0,723.2,-2.58,127.32,510.0,-2.43,108.74,460.0
184.0,727.15,-2.62,127.4,511.0,-2.38,108.83,462.0
185.0,731.1,-2.66,127.43,513.0,-2.34,108.94,463.0
186.0,735.05,-2.71,127.53,512.0,-2.27,108.97,464.0
187.0,739.01,-2.72,127.54,512.0,-2.22,109.15,465.0
188.0,742.96,-2.73,127.65,513.0,-2.15,109.25,467.0
189.0,746.91,-2.76,127.73,513.0,-2.12,109.33,468.0
190.0,750.86,-2.81,127.81,513.0,-2.06,109.41,469.0
191.0,754.81,-2.83,127.89,514.0,-2.02,109.49,472.0
192.0,758.77,-2.84,128.04,514.0,-1.98,109.69,473.0
193.0,762.72,-2.87,128.22,513.0,-1.96,109.8,474.0
