Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
161.0,636.26,-12.47,86.51,52.0,28.41,78.61,53.0
162.0,640.21,-12.29,86.65,52.0,28.36,78.64,53.0
163.0,644.16,-12.1,86.88,52.0,28.19,78.62,54.0
164.0,648.11,-11.86,87.19,52.0,28.05,78.69,54.0
165.0,652.06,-11.66,87.26,52.0,27.8,78.57,55.0
166.0,656.02,-11.44,87.78,53.0,27.57,78.55,56.0
167.0,659.97,-11.19,88.29,54.0,27.44,78.51,56.0
168.0,663.92,-10.92,89.13,54.0,27.2,78.51,57.0
169.0,667.87,-10.56,89.74,56.0,27.07,78.65,58.0
170.0,671.82,-10.17,90.65,56.0,26.71,78.77,60.0
171.0,675.78,-10.01,91.26,57.0,26.51,78.88,61.0
172.0,679.73,-9.6,92.67,58.0,26.09,79.06,62.0
173.0,683.68,-9.24,94.09,60.0,25.81,79.47,63.0
174.0,687.63,-8.74,95.84,63.0,25.32,79.8,63.0
175.0,691.58,-8.23,97.87,65.0,24.96,80.41,65.0
176.0,695.54,-7.46,100.01,69.0,24.57,81.16,66.0
177.0,699.49,-7.07,101.72,70.0,24.05,82.07,68.0
178.0,703.44,-6.52,104.33,72.0,23.36,83.14,71.0
179.0,707.39,-6.02,106.24,76.0,22.91,84.29,74.0
180.0,711.34,-5.47,108.7,81.0,22.34,85.62,77.0
181.0,715.29,-5.02,110.77,83.0,21.7,86.69,79.0
182.0,719.25,-4.52,112.79,88.0,21.24,88.03,81.0
183.0,723.2,-3.99,115.14,94.0,20.59,89.76,85.0
184.0,727.15,-3.62,117.15,99.0,19.91,91.97,89.0
185.0,731.1,-3.13,119.4,108.0,19.0,94.58,95.0
186.0,735.05,-2.74,121.46,113.0,18.25,97.48,102.0
187.0,739.01,-2.21,123.46,121.0,17.33,100.3,107.0
188.0,742.96,-1.92,125.47,127.0,16.47,102.83,112.0
189.0,746.91,-1.47,127.1,137.0,15.7,105.42,121.0
190.0,750.86,-1.17,128.77,145.0,14.98,107.74,131.0
191.0,754.81,-0.93,130.28,154.0,14.24,109.76,138.0
192.0,758.77,-0.58,131.7,163.0,13.46,111.95,146.0
193.0,762.72,-0.2,132.82,173.0,12.78,113.59,157.0
194.0,766.67,0.13,133.82,182.0,12.17,115.08,166.0
195.0,770.62,0.37,134.77,195.0,11.62,116.44,176.0
196.0,774.57,0.71,135.52,206.0,11.11,117.76,184.0
197.0,778.53,0.98,136.14,220.0,10.64,118.69,196.0
198.0,782.48,1.32,136.59,231.0,10.19,119.67,209.0
199.0,786.43,1.6,137.19,242.0,9.7,120.65,222.0
200.0,790.38,1.9,137.5,254.0,9.23,121.6,233.0
201.0,794.33,2.15,137.77,268.0,8.74,122.15,245.0
202.0,798.28,2.44,138.19,282.0,8.26,122.94,254.0
203.0,802.24,2.74,138.52,293.0,7.8,123.55,267.0
204.0,806.19,3.02,138.84,307.0,7.34,124.04,281.0
205.0,810.14,3.23,139.0,320.0,6.88,124.53,290.0
206.0,814.09,3.45,139.24,334.0,6.48,124.94,300.0
207.0,818.04,3.7,139.34,346.0,6.06,125.21,311.0
208.0,822.0,3.92,139.31,355.0,5.6,125.52,322.0
209.0,825.95,4.15,139.47,369.0,5.2,125.77,329.0
210.0,829.9,4.35,139.49,380.0,4.84,125.81,337.0
211.0,833.85,4.55,139.55,389.0,4.44,125.9,348.0
