Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
135.0,533.51,-24.73,115.17,16.0,28.22,91.82,16.0
136.0,537.46,-24.7,115.34,16.0,28.27,92.85,16.0
137.0,541.41,-24.55,116.19,16.0,28.13,93.39,15.0
138.0,545.36,-24.34,116.69,16.0,28.2,94.09,15.0
139.0,549.31,-24.09,117.42,16.0,28.19,94.41,16.0
140.0,553.27,-23.99,117.88,16.0,28.08,95.53,15.0
141.0,557.22,-23.9,117.96,16.0,28.36,96.33,16.0
142.0,561.17,-23.63,119.1,16.0,28.38,96.56,16.0
143.0,565.12,-23.4,119.77,16.0,27.98,97.95,15.0
144.0,569.07,-23.17,120.38,16.0,27.73,98.75,15.0
145.0,573.03,-23.07,120.52,15.0,27.55,99.61,15.0
146.0,576.98,-22.83,121.25,15.0,27.67,99.76,15.0
147.0,580.93,-22.67,121.7,15.0,27.46,100.71,15.0
148.0,584.88,-22.19,122.74,15.0,27.09,101.93,15.0
149.0,588.83,-22.04,123.17,15.0,26.93,102.54,15.0
150.0,592.79,-21.55,124.53,15.0,26.51,103.99,15.0
151.0,596.74,-21.25,125.33,15.0,26.35,104.61,15.0
152.0,600.69,-21.0,126.29,16.0,26.03,106.57,15.0
153.0,604.64,-20.7,127.07,16.0,25.42,108.09,15.0
154.0,608.59,-20.38,127.73,16.0,24.81,109.94,16.0
155.0,612.55,-20.08,128.44,16.0,24.53,111.41,16.0
156.0,616.5,-19.89,128.93,16.0,23.89,113.24,17.0
157.0,620.45,-19.3,130.54,16.0,23.45,114.68,18.0
158.0,624.4,-19.15,131.03,17.0,23.11,115.75,18.0
159.0,628.35,-18.9,131.59,17.0,22.33,118.26,18.0
160.0,632.3,-18.57,132.56,18.0,21.9,119.7,18.0
161.0,636.26,-17.88,134.37,18.0,21.42,121.35,18.0
162.0,640.21,-17.63,134.96,18.0,20.98,122.63,18.0
163.0,644.16,-17.13,136.36,18.0,20.74,123.62,18.0
164.0,648.11,-16.85,137.08,18.0,20.17,125.24,19.0
165.0,652.06,-16.59,137.79,19.0,19.71,126.98,20.0
166.0,656.02,-16.1,139.27,19.0,19.22,128.45,21.0
167.0,659.97,-15.56,140.99,19.0,18.58,130.53,22.0
168.0,663.92,-15.17,142.12,19.0,18.2,131.92,23.0
169.0,667.87,-14.77,143.55,20.0,17.58,133.84,23.0
170.0,671.82,-14.53,144.42,20.0,16.75,136.1,24.0
171.0,675.78,-13.94,146.11,21.0,16.22,137.65,25.0
172.0,679.73,-13.41,147.55,21.0,15.89,138.63,26.0
173.0,683.68,-13.09,148.49,23.0,15.29,140.37,27.0
174.0,687.63,-12.6,149.6,24.0,14.87,141.75,28.0
175.0,691.58,-12.16,150.77,25.0,14.42,143.2,29.0
176.0,695.54,-11.84,151.6,25.0,13.83,144.91,30.0
177.0,699.49,-11.23,153.33,26.0,13.36,146.19,31.0
178.0,703.44,-10.48,155.06,27.0,12.95,147.56,33.0
179.0,707.39,-10.06,156.33,28.0,12.36,149.02,33.0
180.0,711.34,-9.35,158.12,30.0,11.84,150.24,34.0
181.0,715.29,-8.52,160.19,32.0,11.29,151.74,37.0
182.0,719.25,-7.84,161.97,32.0,10.64,153.43,41.0
183.0,723.2,-7.12,163.73,35.0,10.07,155.24,42.0
184.0,727.15,-6.44,165.5,37.0,9.52,156.69,45.0
185.0,731.1,-5.69,167.42,40.0,8.97,158.49,48.0
186.0,735.05,-4.77,169.59,42.0,8.46,159.5,52.0
187.0,739.01,-4.13,171.4,46.0,8.01,160.73,56.0
188.0,742.96,-3.34,173.01,49.0,7.5,161.91,60.0
189.0,746.91,-2.47,175.1,53.0,7.16,163.02,64.0
190.0,750.86,-1.96,176.2,58.0,6.71,163.82,69.0
191.0,754.81,-1.32,177.42,63.0,6.26,164.57,73.0
192.0,758.77,-0.66,178.82,68.0,5.84,165.46,80.0
193.0,762.72,-0.07,179.79,74.0,5.38,166.07,86.0
194.0,766.67,0.56,181.05,81.0,4.91,166.86,92.0
195.0,770.62,1.16,181.72,88.0,4.51,167.5,100.0
196.0,774.57,1.74,182.43,98.0,4.09,168.06,109.0
197.0,778.53,2.34,183.16,106.0,3.58,168.33,120.0
198.0,782.48,2.84,183.45,115.0,3.18,168.71,128.0
199.0,786.43,3.42,183.95,126.0,2.72,169.0,142.0
200.0,790.38,3.85,184.27,137.0,2.35,169.3,153.0
201.0,794.33,4.28,184.32,148.0,2.03,169.43,164.0
202.0,798.28,4.63,184.23,161.0,1.75,169.39,175.0
203.0,802.24,5.03,184.16,172.0,1.45,169.07,187.0
204.0,806.19,5.35,183.72,184.0,1.19,168.7,198.0
205.0,810.14,5.78,183.28,196.0,0.92,168.21,211.0
206.0,814.09,6.11,182.73,207.0,0.57,167.63,225.0
207.0,818.04,6.44,182.3,220.0,0.42,166.69,237.0
208.0,822.0,6.82,181.56,233.0,0.16,166.12,250.0
209.0,825.95,7.17,181.03,244.0,-0.03,165.33,262.0
210.0,829.9,7.48,180.23,257.0,-0.2,164.43,274.0
211.0,833.85,7.77,179.45,268.0,-0.35,163.82,287.0
212.0,837.8,8.04,178.54,282.0,-0.56,163.19,298.0
213.0,841.76,8.35,177.73,294.0,-0.68,162.57,309.0
214.0,845.71,8.55,176.71,309.0,-0.79,161.96,320.0
215.0,849.66,8.8,175.77,319.0,-0.87,161.33,329.0
216.0,853.61,9.02,174.65,330.0,-0.94,160.95,341.0
217.0,857.56,9.21,173.62,340.0,-0.93,160.27,351.0
218.0,861.52,9.33,172.47,351.0,-0.95,159.64,359.0
219.0,865.47,9.5,171.24,359.0,-0.96,159.05,366.0
220.0,869.42,9.64,170.33,368.0,-0.94,158.54,373.0
221.0,873.37,9.74,169.5,378.0,-0.94,158.0,381.0
222.0,877.32,9.81,168.48,383.0,-0.82,157.54,384.0
223.0,881.27,9.83,167.41,390.0,-0.78,157.02,391.0
224.0,885.23,9.93,166.45,398.0,-0.71,156.31,399.0
225.0,889.18,9.98,165.58,404.0,-0.62,155.83,404.0
226.0,893.13,9.98,164.56,411.0,-0.55,155.23,410.0
227.0,897.08,9.93,163.7,416.0,-0.45,154.55,417.0
228.0,901.03,9.92,162.64,420.0,-0.29,153.91,421.0
229.0,904.99,9.91,161.72,426.0,-0.18,153.29,427.0
230.0,908.94,9.95,160.71,430.0,-0.04,152.62,432.0
231.0,912.89,9.91,159.86,433.0,0.11,152.04,435.0
232.0,916.84,9.88,158.96,437.0,0.27,151.36,439.0
233.0,920.79,9.88,158.14,441.0,0.45,150.73,444.0
234.0,924.75,9.87,157.42,443.0,0.59,150.28,447.0
235.0,928.7,9.83,156.8,445.0,0.74,149.87,449.0
236.0,932.65,9.81,156.14,447.0,0.92,149.54,453.0
237.0,936.6,9.81,155.65,448.0,1.07,149.18,457.0
238.0,940.55,9.82,155.32,450.0,1.24,148.77,461.0
239.0,944.51,9.82,154.94,451.0,1.37,148.41,463.0
240.0,948.46,9.82,154.52,451.0,1.54,148.2,467.0
241.0,952.41,9.8,154.28,451.0,1.69,147.92,469.0
242.0,956.36,9.86,154.06,450.0,1.82,147.7,471.0
243.0,960.31,9.88,153.93,447.0,1.96,147.57,472.0
244.0,964.26,9.94,153.65,446.0,2.09,147.48,474.0
245.0,968.22,10.02,153.56,447.0,2.19,147.38,477.0
246.0,972.17,10.07,153.45,445.0,2.32,147.32,478.0
247.0,976.12,10.17,153.36,443.0,2.44,147.27,482.0
248.0,980.07,10.27,153.33,441.0,2.54,147.2,483.0
249.0,984.02,10.39,153.28,439.0,2.62,147.3,484.0
250.0,987.98,10.48,153.19,436.0,2.7,147.26,485.0
251.0,991.93,10.62,153.23,433.0,2.83,147.32,486.0
252.0,995.88,10.73,153.12,431.0,2.9,147.31,485.0
253.0,999.83,10.83,153.17,427.0,2.99,147.37,487.0
254.0,1003.78,10.92,153.04,427.0,3.12,147.47,487.0
255.0,1007.74,11.0,153.0,424.0,3.2,147.49,488.0
256.0,1011.69,11.07,152.79,422.0,3.29,147.42,487.0
257.0,1015.64,11.12,152.68,417.0,3.32,147.49,488.0
258.0,1019.59,11.19,152.37,412.0,3.41,147.5,486.0
259.0,1023.54,11.2,152.09,409.0,3.48,147.45,487.0
260.0,1027.49,11.21,151.71,404.0,3.6,147.47,485.0
261.0,1031.45,11.21,151.25,400.0,3.71,147.45,483.0
262.0,1035.4,11.19,150.7,396.0,3.81,147.23,483.0
263.0,1039.35,11.14,150.01,393.0,3.89,147.07,481.0
264.0,1043.3,11.12,149.15,386.0,3.95,146.81,482.0
265.0,1047.25,11.08,148.52,380.0,4.09,146.63,481.0
266.0,1051.21,10.99,147.75,372.0,4.2,146.4,479.0
267.0,1055.16,10.91,146.69,368.0,4.32,146.17,475.0
268.0,1059.11,10.84,145.72,363.0,4.44,145.89,473.0
269.0,1063.06,10.74,144.59,357.0,4.53,145.6,470.0
270.0,1067.01,10.64,143.55,350.0,4.67,145.33,469.0
271.0,1070.97,10.52,142.48,346.0,4.78,145.04,467.0
272.0,1074.92,10.39,141.41,342.0,4.9,144.93,464.0
273.0,1078.87,10.28,140.35,336.0,5.07,144.83,463.0
274.0,1082.82,10.14,139.4,329.0,5.19,144.75,459.0
275.0,1086.77,10.02,138.62,327.0,5.32,144.75,457.0
