frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.5210921,0.51991,0.5181084,0.48705572,0.51672214,0.47487825,0.51051086,0.5884532,0.26112998,0.46985105,0.5774298,0.35375643,0.48722854,0.5873752,0.24605615,0.46370405,0.5807017,0.2386507,0.5113419,0.6356717,0.45364013,0.48729673,0.6301916,0.48897573,0.4608017,0.6902434,0.38535553,0.43317387,0.6834655,0.3303297,0.45391658,0.8361856,0.3089375,0.4369313,0.8155306,0.25357068,1.6776923891956947,2.336090583471056,0.06913609693325817,0.2782845521456453,2.478558211683266,2.346165756426593,2.4416721424801944,2.3198460869698723,3.0575645048297404,3.139468649143426,0.15316424569331083,0.27616054769925563,1.6170645100874086,1.081662617817993,0.7470625906665801,0.7933028927168103,0.047142079556978606,0.028443673903113264,2.917511535121612,3.0482047206473646
1.0,0.0,0.52734905,0.52861935,0.9503039,0.49442664,0.5218367,0.81715417,0.48630747,0.58666503,0.7541379,0.4755415,0.5727132,0.6629024,0.49510658,0.53653735,0.49604067,0.49370262,0.5320678,0.51334363,0.50370175,0.65850234,0.85416347,0.4776717,0.65077966,0.89075065,0.4382234,0.7177149,0.86063355,0.41092128,0.702312,0.8762477,0.44958463,0.84742135,0.8921657,0.42827004,0.8274993,0.9125439,0.4416825311775992,0.06477384582468927,0.43535268782759234,0.22621456254087796,2.4860796996431023,2.357455638383665,2.218617266562026,2.090533587589367,2.9614991008195393,3.01237595289529,0.6154462405978474,0.35543126323537977,2.9678289441695465,2.7213875445297226,0.8356065067169454,0.9133537159006305,0.08736888031082218,0.13770535009979662,2.853181513950789,2.938416115902702
2.0,0.0,0.5285371,0.5275189,0.7240617,0.49045175,0.5207955,0.90160114,0.48489216,0.5844816,0.49735367,0.4751453,0.5740072,0.60664624,0.49088314,0.5329306,0.30931586,0.49606624,0.52941775,0.62539166,0.5032651,0.65626436,0.91063446,0.4778172,0.64887315,0.89503807,0.43609658,0.71730566,0.8121524,0.41069633,0.7035642,0.8438454,0.45035058,0.8505821,0.89994365,0.42888233,0.82698524,0.8851228,0.5380944358983449,0.15860734987046954,0.4599602043352449,0.181760736296896,2.502270118143,2.352834818974711,2.20189462787342,2.1082088336373537,2.947762792374048,3.0432632110616744,0.6537900655509903,0.2800901788250123,3.0258970239371483,2.702895124894312,0.8331523966625385,0.8870872771431995,0.10654562905383426,0.14629654280923984,2.8589249943783086,2.9668579191152236
3.0,0.0,0.528805,0.5274508,0.7037687,0.49118614,0.52173656,0.8568414,0.48558393,0.58574957,0.4903065,0.47453704,0.57346725,0.62210226,0.49100953,0.5339912,0.28560793,0.49552822,0.52919585,0.6519508,0.5036396,0.6574602,0.8638038,0.4775439,0.6513199,0.88908184,0.43653652,0.7176879,0.78405935,0.4108757,0.70203584,0.8177022,0.45079365,0.8487264,0.8744097,0.42922518,0.82583237,0.82070607,0.5335121041390597,0.13137986363017073,0.44675477855656076,0.2064814449486749,2.49345210192844,2.3260153750586943,2.1938758778782046,2.0739725274191327,2.9503912135620336,3.036701301562344,0.6379562185843206,0.3113727969761242,3.0371485391445314,2.6988399929834976,0.839341991689113,0.920468630558548,0.10837478402247604,0.14715149561211313,2.910497073838447,2.9908467197699884
4.0,0.0,0.5284993,0.5271509,0.716405,0.49072266,0.52059335,0.9145955,0.48526147,0.5855454,0.5120649,0.4751178,0.5739868,0.61855626,0.49050158,0.53492635,0.32124993,0.49480686,0.53030074,0.5241572,0.50373274,0.65644675,0.92405313,0.47798455,0.64953107,0.8976083,0.43630627,0.716894,0.8200673,0.41095158,0.70386237,0.84228045,0.45055896,0.85030967,0.9077429,0.4292097,0.8268051,0.8817258,0.5342037840149828,0.13908879405982633,0.44809979705951813,0.18586919787913248,2.4909266529886436,2.3503898983382037,2.1952440159864097,2.1044851170335357,2.9523355868268215,3.0431194553310785,0.63735686382249,0.2843423961378483,3.0384395737822856,2.718161463392118,0.8399230673641215,0.8896759535103053,0.106425570239264,0.14743158304595239,2.879196434617081,2.9697179068004473
5.0,0.0,0.5286897,0.52754414,0.7512171,0.49123687,0.52158415,0.85017616,0.48578802,0.58508515,0.4794803,0.4755643,0.57308066,0.7827083,0.4912938,0.5334057,0.28094617,0.49619246,0.52866995,0.6520464,0.50340545,0.6571737,0.8494886,0.47717392,0.6510785,0.8799288,0.43634018,0.7173593,0.7464625,0.41109622,0.7034027,0.9509773,0.45055166,0.8492888,0.8895816,0.42954105,0.82547516,0.8729126,0.5345323602033734,0.13939925409417467,0.448037659000144,0.18726083186511544,2.4948147152018776,2.34872830810075,2.194876750580864,2.090590278875432,2.948961176066429,3.0334176400905157,0.6406691365235078,0.29543584536439227,3.035455877269658,2.7067575541312254,0.8394094159112797,0.9010393589883197,0.1073064870976493,0.14996301572604193,2.9132824879667023,2.9837826351196517
6.0,0.0,0.5289334,0.5271271,0.6556622,0.49123937,0.52080154,0.9113891,0.48550588,0.58656555,0.52745557,0.47478732,0.57385874,0.6250211,0.48976526,0.53857696,0.36169356,0.4947563,0.532564,0.541534,0.50416404,0.65727246,0.9311455,0.47738653,0.6506837,0.89042175,0.43718642,0.716677,0.8378146,0.41094115,0.7037833,0.853904,0.45127487,0.8489486,0.75872016,0.42902654,0.8269347,0.8671971,0.5424624794873063,0.14973913097629332,0.44291719357124393,0.19442462366434488,2.4844154748672485,2.351271984218316,2.1902325256286472,2.0992040183249463,2.9535211696459114,3.035337360344088,0.630988677515126,0.3006799169100508,3.0530664555619746,2.691173605703451,0.8452486626664271,0.8965759626171829,0.10611146529471979,0.14581267264766426,2.900329667811812,2.9753285295647265
7.0,0.0,0.52866757,0.5275807,0.7562916,0.49142686,0.52096456,0.88567865,0.4856888,0.58566976,0.49130192,0.47489616,0.5736899,0.6005939,0.49008515,0.53782374,0.37854946,0.4919133,0.5337571,0.34280175,0.5039915,0.6564159,0.92731225,0.47765854,0.6498713,0.8879639,0.43737373,0.71782804,0.80196303,0.41129932,0.7040105,0.85635847,0.45039093,0.8496547,0.7414601,0.4290575,0.82771325,0.86136127,0.5453628701116006,0.09902139180404004,0.4477507637407652,0.19741321308417525,2.5047975909715987,2.3615327123868286,2.217131642996572,2.1125465940817194,2.952352453213709,3.0351876742449484,0.6369909641168491,0.3038181924290204,3.0499645595845437,2.7387530693567324,0.8260352629942787,0.8864649205478098,0.09842574759894333,0.14258113896026361,2.897995513701142,2.9657683592854363
8.0,0.0,0.52849865,0.5271056,0.7188505,0.4910149,0.52050555,0.89489305,0.48560542,0.5856028,0.45831263,0.47490963,0.5735573,0.6089966,0.49085438,0.53641737,0.33732364,0.4951929,0.52932465,0.5339816,0.5031234,0.65716904,0.901422,0.47662836,0.65063757,0.85952824,0.43647453,0.7180675,0.7682307,0.41079557,0.70300263,0.76395357,0.4501611,0.8495582,0.859149,0.42936048,0.8255665,0.84645563,0.5263809967767807,0.1352137294933948,0.4400177290318333,0.18462854363175518,2.503819151378379,2.352847822216044,2.2074262187222704,2.0924129531567477,2.9489139828551543,3.0314863550384024,0.6326963997664724,0.2947348421831447,3.035277250600101,2.7116440819132532,0.830452172946053,0.8988511299251395,0.10371426192147,0.15032857050790588,2.8998950617199832,2.9673015670310052
9.0,0.0,0.52854395,0.52761155,0.67670363,0.49136096,0.5205919,0.88492864,0.48547077,0.58802,0.63451844,0.47538722,0.57489383,0.785521,0.48829606,0.54143155,0.38379,0.4899592,0.53814036,0.4419994,0.5035982,0.658556,0.915222,0.4763426,0.65214664,0.8721506,0.43784556,0.7174782,0.8368281,0.41058344,0.703797,0.8682876,0.45192903,0.8463622,0.8511171,0.42822233,0.8270717,0.8903414,0.5588496804232344,0.09137213433470137,0.4311684592812646,0.17242679647644726,2.489713785961066,2.3502689603069293,2.192622556734863,2.0944791392254483,2.95334203910439,3.0279242098107018,0.6194190737666676,0.2860952402555399,3.0810232602463605,2.764125278999552,0.8401294821141303,0.904992137061956,0.10884061474080015,0.14212137730238864,2.9106313979403806,2.955002096417342
