frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.59505576,0.5600147,0.4910202,0.5551581,0.55939865,0.4332934,0.5634182,0.5929753,0.3234652,0.52489334,0.58800423,0.28435096,0.55025256,0.57576036,0.3497649,0.5266763,0.57802576,0.24401778,0.5741156,0.69316494,0.4437549,0.5491062,0.683025,0.47295368,0.50850165,0.72757107,0.24885249,0.47899702,0.7122683,0.4680678,0.5138369,0.8585916,0.3110184,0.48905712,0.8436771,0.35509428,1.4178132792528602,0.6367595884218838,0.6089304420473404,0.7646602285508981,2.209740540290912,2.0148799748231374,2.0130528020474974,1.889559146042872,2.9856031479142646,3.09267854540661,0.7649199477228694,0.813574336734081,2.4886993220598024,2.9647779052775958,1.0878416189744105,1.1756267869498385,0.04069823256788348,0.07640672059708237,2.756401010973308,3.1261531253546093
1.0,0.0,0.5958575,0.5480399,0.8192963,0.5537516,0.5470098,0.790779,0.54874784,0.5949604,0.52508175,0.5298658,0.5794316,0.49914145,0.56157714,0.53975874,0.22225201,0.5656267,0.5405738,0.82628757,0.57110304,0.6741937,0.8284336,0.537523,0.6691336,0.8572624,0.4910174,0.72798204,0.7773642,0.4729737,0.72113657,0.8355963,0.51421994,0.86896026,0.84836227,0.49060294,0.8486856,0.9405745,0.5590557843388939,0.10897114464128432,0.593647254299903,0.5028353792791436,2.355993446593897,2.3810743268613646,1.9991107429777708,2.1116166651211663,2.9478300522349,3.0094802103411937,0.787409855654796,0.6349478225277423,2.913238582273891,2.397673686420766,0.979361808350789,0.8926307699770275,0.1631201022612332,0.13734521849159925,2.992030177382224,3.117133027630088
2.0,0.0,0.59566563,0.5486745,0.9195391,0.55346614,0.546313,0.8487253,0.5443565,0.5938232,0.5891449,0.5305217,0.58265525,0.37559772,0.5645789,0.5406485,0.19598182,0.5692043,0.5389399,0.75676537,0.56913567,0.6756072,0.8997621,0.5367692,0.6660146,0.91918653,0.4912023,0.7270874,0.8334459,0.47267964,0.72097546,0.8460619,0.5145848,0.8660129,0.8308927,0.4909286,0.84578586,0.8662543,0.48576795975611187,0.16124749577529757,0.6431361199729984,0.42455409363066826,2.3606060583155073,2.4182587452362903,1.9878172640237617,2.134480284957444,2.935550671967991,3.002998878699358,0.849178101594801,0.5631478685211029,2.7781825117511048,2.417197289293392,0.9870285768960884,0.8619276832439378,0.16674681266994346,0.14518468538841212,2.853465212593433,3.0856905666825596
3.0,0.0,0.59630007,0.5489184,0.8541028,0.55273813,0.54534703,0.85677177,0.5436122,0.59372765,0.5452514,0.5309639,0.58178955,0.36850187,0.56297463,0.5409789,0.20920011,0.568614,0.5388216,0.70578873,0.56936973,0.6750107,0.95025945,0.5359949,0.6652481,0.93303317,0.48911956,0.7269229,0.73375064,0.47253105,0.72192913,0.87057626,0.5144197,0.86591816,0.8212091,0.49046856,0.8456851,0.901434,0.5142323152479208,0.18095438748899242,0.6556166352807643,0.39983083917521467,2.3553898995060907,2.438543859701227,1.9649244304236877,2.1558588274696233,2.931177588710759,3.0028478083106953,0.8660317001597978,0.5385756844543121,2.7897932686779154,2.4220625816464887,0.996617818962736,0.8417936391676644,0.1800504042033697,0.14394018695250485,2.857017958589924,3.059791873800583
4.0,0.0,0.5958968,0.5494162,0.8836633,0.55274373,0.5449375,0.845224,0.54295444,0.59256095,0.5402428,0.53106976,0.58105415,0.4049951,0.5633972,0.5411816,0.19427851,0.5688804,0.538942,0.7268964,0.56925195,0.6761507,0.9413915,0.5366348,0.66569537,0.9482263,0.4899151,0.7275299,0.7951131,0.4729699,0.72247803,0.8945659,0.51456594,0.8652842,0.8484736,0.49069446,0.84537035,0.9221954,0.5083363654979313,0.19112869705938507,0.6797894119738203,0.4078848727253295,2.352711823338029,2.4317333129397296,1.9684147002490735,2.1558770545868526,2.9343691813657142,3.008977001688387,0.8870128841978999,0.5405005246267353,2.7629161348898243,2.409963431903672,0.9961043024758438,0.8424749925514692,0.17707365086487534,0.14324060645147196,2.831393586082726,3.0381765535633964
5.0,0.0,0.59599537,0.54909295,0.8928058,0.5529324,0.5454823,0.8111068,0.5436944,0.5926083,0.55674493,0.5312658,0.5813255,0.37319034,0.5638812,0.54032266,0.19453815,0.56913316,0.5386302,0.7361482,0.56925064,0.674929,0.94920635,0.5362286,0.6655417,0.93590367,0.48936856,0.72649974,0.75990266,0.47250047,0.72182584,0.9154923,0.5153762,0.8653146,0.90005267,0.491046,0.8479623,0.8645628,0.5083797202781772,0.1818327845610641,0.6674146618343533,0.40546716347163164,2.3534823240267406,2.4324889838408783,1.9588544431641475,2.1482653357229022,2.932172517637969,3.003350615216129,0.8768347977861776,0.5437092018452958,2.773137576081793,2.416050667183433,0.9975304655148769,0.847345708122579,0.185207744910769,0.14598160974431185,2.86462529280882,3.05794249177598
6.0,0.0,0.5960041,0.5492249,0.8831686,0.5527238,0.54488933,0.8480478,0.542698,0.5924547,0.5194911,0.5306997,0.5811903,0.37746736,0.5633242,0.5409742,0.19979,0.5687657,0.5390537,0.72279346,0.56948626,0.6759694,0.944363,0.5362262,0.6653601,0.93886065,0.48934016,0.7274649,0.76898384,0.47283134,0.72228885,0.8867659,0.5145903,0.8653568,0.8456909,0.49057567,0.84537596,0.9227389,0.5083247452711973,0.1893502275851119,0.6831526301015033,0.4092412598033625,2.3481431709200598,2.438603027158895,1.9607864729540438,2.1593324487623606,2.935344942514942,3.0054964302491607,0.8894003411763545,0.5453374831439948,2.760517057684636,2.4069049428606877,0.9996971937445848,0.8390858497715306,0.18110898689116395,0.14317435505590165,2.832815071399139,3.041751515748613
7.0,0.0,0.5959892,0.54870236,0.89604133,0.5528464,0.54458445,0.83611923,0.54307187,0.593128,0.5411664,0.5310832,0.5813698,0.38170505,0.5635864,0.5410881,0.1909814,0.5688845,0.5387398,0.7429801,0.5702678,0.675464,0.9387937,0.5367881,0.6661205,0.94708794,0.48939106,0.7269903,0.7754216,0.47277048,0.7213701,0.9172134,0.5144652,0.8658609,0.83000344,0.49085677,0.8461819,0.93299276,0.4969095640040205,0.19119503991500536,0.6722190924705397,0.4028730651407096,2.338240650068955,2.4141776886432003,1.95941413256813,2.138903946271827,2.941399106834717,3.010225710283413,0.8724126392256157,0.5342400084470901,2.7660895783681987,2.4161576052276983,1.0035455502759143,0.8587819082529737,0.17863297074574805,0.14390679906499224,2.869437676538113,3.0464325652922586
8.0,0.0,0.5955668,0.5483757,0.9293797,0.55241865,0.54528785,0.80471,0.5445997,0.59397316,0.53679746,0.53116673,0.5821472,0.30969125,0.5515417,0.55363816,0.13739239,0.5696462,0.538979,0.70633346,0.5701843,0.6748477,0.94930166,0.53660977,0.6659061,0.93161756,0.488685,0.72652906,0.74468654,0.47252756,0.7211745,0.8927661,0.5154906,0.8657022,0.89817315,0.49089685,0.84746593,0.8559692,0.6705088870327693,0.2050229468520618,0.6428824167957435,0.3926892785221514,2.33400121480718,2.4128028070000105,1.945659872968687,2.138041555781185,2.9435273788679943,3.0112700919751063,0.8409476915175422,0.5230118401368394,2.971153849105021,2.4135578666008914,1.005656713504412,0.8591124082044701,0.19027606711669376,0.1444386896041377,2.8813130743117985,3.0701505459806127
9.0,0.0,0.5955917,0.54813653,0.910203,0.5532906,0.5442731,0.8556903,0.5441329,0.5941069,0.56635636,0.5311642,0.5815794,0.32939723,0.5642675,0.5410456,0.17482747,0.56931365,0.5386107,0.66446835,0.5697742,0.67594546,0.94817215,0.53650457,0.6660759,0.9361565,0.48935023,0.72716534,0.7454648,0.47263685,0.72193384,0.8669533,0.51452816,0.86604875,0.83417094,0.49056292,0.84612834,0.9033174,0.4789968134952682,0.19072647126357192,0.6423525843415862,0.39838067828645224,2.3372068462541375,2.4263434289573764,1.9585477529547166,2.1460442629577727,2.9422740358189823,3.004642144965411,0.8416712021123964,0.535331186910834,2.778918264972665,2.415534995415386,1.0037044251064662,0.852199733256799,0.17934047552861015,0.143348657375221,2.853208647391274,3.0505136695352806
