frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.5464217,0.5185942,0.57264614,0.4986863,0.5142895,0.41674688,0.5461811,0.6053492,0.4754831,0.4849907,0.59433377,0.4319942,0.5247609,0.6621003,0.41387954,0.4724819,0.6505552,0.3338857,0.54487026,0.65134424,0.49500757,0.50807977,0.64661866,0.35105693,0.5189718,0.7203515,0.2226629,0.46758467,0.6971396,0.32300475,0.52194023,0.8502932,0.27957687,0.4842573,0.8395953,0.3628255,2.7834568435309235,3.0921263256851472,0.00891307468325721,0.24032614077423164,2.7942449416593838,2.3950400481268943,2.759718197802981,2.3493995510076164,3.129906258830925,3.070725886545256,0.002773320075570752,0.16945937372969594,0.3609091301344523,0.2189257016343394,0.35903410668926683,0.6756858384183625,0.022840349097544583,0.116507264163815,3.0138464274500363,3.051657557112652
1.0,0.0,0.54733795,0.524127,0.8044725,0.5007523,0.51743656,0.9160046,0.5458048,0.62397075,0.85652554,0.4923257,0.5979266,0.9019578,0.50349265,0.6830664,0.5767377,0.47554284,0.65131325,0.79610085,0.55040747,0.6635927,0.80003,0.51396567,0.6549599,0.7288402,0.48926753,0.71862847,0.49131906,0.4659808,0.6977079,0.8573415,0.5094344,0.849692,0.90387684,0.48670864,0.83163387,0.9024174,2.535566990873643,2.9413214262952994,0.03735987267061108,0.20009812457749454,2.281694608842244,2.202754107095352,2.1510266431854403,2.14498845647867,3.119587067151123,3.0458057580705185,0.015354286231937379,0.10431122905822032,0.6213799489480938,0.3045824563527136,0.8378924583088803,0.8430516509751662,0.15267355209547223,0.15355254613595729,2.9089877112466587,2.9989520971921797
2.0,0.0,0.5469659,0.5235201,0.8759221,0.5000421,0.51835847,0.9149802,0.5460549,0.62304276,0.83217096,0.49203065,0.5983309,0.9001307,0.5035355,0.68207,0.65618306,0.4751426,0.65535945,0.69236976,0.5512952,0.65997726,0.89993805,0.51499444,0.6542702,0.7397451,0.48870036,0.7162392,0.57549804,0.46646422,0.70241785,0.8467585,0.5083726,0.84804916,0.8846781,0.48573154,0.8319138,0.87872493,2.5265023014444865,2.9535316375182727,0.040869240826209734,0.20941896678116204,2.271247250390755,2.242662921217643,2.1548096247210604,2.2045338738279994,3.109876851357499,3.032018226028263,0.009153438593908981,0.09984453921963149,0.6242437907392228,0.28790555529115314,0.8386296009667394,0.7893553048106194,0.14815342790199335,0.14770347495117425,2.985653080428221,3.0320328741394755
3.0,0.0,0.5473645,0.5231284,0.9225458,0.50030816,0.5190307,0.88905627,0.54593,0.62251586,0.77186406,0.492348,0.59772,0.88568425,0.50268656,0.68200606,0.78379786,0.47507095,0.65340793,0.8267804,0.55206525,0.6608566,0.87656564,0.5148965,0.65382373,0.7514372,0.48912096,0.7165019,0.53626186,0.46679494,0.6992633,0.86604786,0.5072042,0.84720594,0.77241415,0.48597458,0.83255774,0.8219489,2.52747245265284,2.941577463545151,0.04854979289551116,0.20862449363800908,2.2606063287022935,2.219936123433944,2.1572438959288336,2.1848358107455668,3.1074752689596075,3.03378457110493,0.014432408265331178,0.10081641115314456,0.6285526092022814,0.30083160119778635,0.8468689402573195,0.8138484476709843,0.13747981740363988,0.14290839517324178,2.9545888553159134,3.054731049364433
4.0,0.0,0.5467908,0.5236888,0.88376105,0.5004653,0.51937884,0.8685708,0.54553604,0.6219851,0.6455076,0.49225178,0.5986791,0.84726965,0.5023714,0.6828761,0.7648769,0.4750412,0.6539998,0.816947,0.5520943,0.66034526,0.88533276,0.51481265,0.6541695,0.75072765,0.48857975,0.71643925,0.51457876,0.467237,0.69929665,0.84736204,0.50786936,0.84736013,0.7733972,0.48692796,0.83155686,0.8015328,2.53769368108189,2.9431855589251144,0.05155391498333022,0.20924937780775069,2.2554439891891436,2.223745822718747,2.1479480847331383,2.1819934096829,3.102803123974371,3.03555020976631,0.012764385367905915,0.10320693398426639,0.6166633578758083,0.30161402864894615,0.8473591347852272,0.8118043870475624,0.14628543407142672,0.1477948568593318,2.977431900713874,3.0488232538054505
5.0,0.0,0.5469934,0.5231744,0.91141087,0.5003779,0.5188881,0.86242074,0.5456795,0.6219035,0.67845803,0.49236742,0.59852725,0.8470849,0.5023552,0.6828618,0.76049,0.47505072,0.653864,0.81945723,0.5526975,0.66181374,0.86009246,0.51483154,0.6557514,0.7579842,0.4889082,0.7160708,0.48979416,0.46711603,0.69848555,0.82892305,0.5075831,0.8484331,0.77164245,0.48692888,0.83302355,0.8246183,2.5370153948830136,2.9385608074521135,0.05442759997036798,0.2054639338758658,2.2344990960910023,2.195960379125642,2.1354552386280985,2.1549619089286156,3.100472401114127,3.0363762493828754,0.01330734749469623,0.10024752966894641,0.6178846062014838,0.3032793758066267,0.8659733050231231,0.8404158702572325,0.14016410993857245,0.14621487440394468,2.9828398940714353,3.0499003850136215
6.0,0.0,0.5467407,0.52335536,0.8717976,0.50050426,0.5189087,0.87041336,0.54617333,0.62312055,0.9102152,0.4921931,0.5985462,0.82104754,0.50220555,0.68436384,0.7298642,0.47515705,0.6543663,0.78913325,0.55297774,0.6631191,0.8768656,0.5166145,0.65846163,0.7635635,0.48884383,0.7134762,0.4906646,0.4670619,0.699034,0.8406378,0.50688946,0.8473488,0.64672446,0.4868149,0.8317694,0.73726636,2.5246278373639552,2.949362039152163,0.05028299927928765,0.21891898920221867,2.1918433353850677,2.141947302343928,2.102449948465807,2.1091496448428932,3.096996646771324,3.0266596253996294,0.005686992460816276,0.10398596101205419,0.622651808686655,0.29621657544968627,0.9051533113862569,0.8847123230557015,0.1339893937377306,0.14773068569119874,3.014204410403912,3.045715324123455
7.0,0.0,0.54687303,0.52309895,0.8259404,0.5004367,0.5186956,0.8501995,0.5456988,0.62243944,0.8816251,0.49159572,0.5973813,0.9440683,0.50250953,0.68398726,0.7147872,0.47528407,0.65520674,0.7817989,0.55256575,0.66309136,0.927615,0.5159884,0.6578825,0.76321507,0.48826182,0.716956,0.45261395,0.46715316,0.7011991,0.85509706,0.50763685,0.84857124,0.6887508,0.48638517,0.83413005,0.7026009,2.5415336858950166,2.978541094791264,0.05246180355775301,0.22315987509727558,2.2274387836041285,2.1851085613883723,2.12192101904121,2.1526997935004504,3.1009505553444128,3.030321665536118,0.011819705312380191,0.11188888704360053,0.6118786730071506,0.27494044584212923,0.8735117717402828,0.8452131041477459,0.14615986280830046,0.14367975594159732,3.0001370529785762,3.0470498114693845
8.0,0.0,0.5470463,0.5230399,0.87404716,0.50043553,0.5186991,0.8742212,0.54646987,0.62249625,0.91475546,0.49220768,0.5991429,0.91820556,0.50265425,0.68300384,0.7438066,0.47556296,0.65442973,0.7822231,0.5524524,0.66302097,0.9225355,0.51582706,0.65731484,0.7594522,0.48815024,0.7156702,0.5005398,0.46688166,0.7014188,0.8729834,0.50756735,0.8496603,0.7623679,0.48578414,0.83464867,0.75786966,2.5206478927965086,2.95108883562334,0.0443967822262342,0.21251067876474222,2.2182821495079597,2.193626089221754,2.112970494314408,2.1632724438943582,3.1029916153835857,3.0310082549535933,0.005795744020030823,0.10192628012854299,0.6267405048133123,0.2924300980949965,0.884709465875629,0.8373821657318399,0.1439126933997566,0.14093804396359444,2.9870378288775457,3.048731803697922
9.0,0.0,0.546332,0.5246285,0.7730966,0.50066674,0.5198497,0.85580796,0.5464644,0.6225681,0.9042868,0.49233577,0.59870166,0.8972452,0.5028153,0.6827954,0.7300678,0.4757158,0.6539595,0.7633734,0.55207217,0.66181254,0.9179332,0.5157161,0.6563918,0.75784785,0.48825774,0.71584135,0.45750803,0.46680364,0.7017881,0.86536276,0.5072973,0.849549,0.73938787,0.4860077,0.8344386,0.76623905,2.5131034151743683,2.954691226404327,0.04046659423849305,0.21503743869502023,2.231526825255049,2.209153611753595,2.131899247058715,2.1751552829567253,3.0997742065834104,3.0318180071995466,0.0013518527678822744,0.10526279230477405,0.6271373856475351,0.29216421949024035,0.868247381328365,0.8226643954459517,0.14144602520271368,0.14377297518711635,2.9935816731974207,3.037323696425817
