frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.5637938,0.54197305,0.49237734,0.5261395,0.5360916,0.5324337,0.5671586,0.6239895,0.4131711,0.51069653,0.60457325,0.35702407,0.55501693,0.6591695,0.36483002,0.506442,0.6475483,0.27556005,0.5597247,0.66257846,0.42008728,0.5318116,0.65828574,0.47614723,0.53841615,0.728284,0.22320867,0.49068668,0.70739996,0.41032773,0.5382945,0.85746086,0.29891023,0.4991788,0.83628243,0.29925588,2.7682600991980726,3.018475838287199,0.0747290798127803,0.26818073199499776,2.861716816916377,2.398113541932925,2.8289323910588027,2.378703690152549,3.107866495876857,3.0952071938151424,0.041002922099842895,0.2217952722203446,0.33232963229187773,0.09867845691775039,0.31360199438635433,0.6970936518822153,0.0009417318554020321,0.06579531155502918,2.988999428783014,2.986648652194516
1.0,0.0,0.5651941,0.5364382,0.8367101,0.5194677,0.53630877,0.8687903,0.5589783,0.63988876,0.93197805,0.5130497,0.6194316,0.92045295,0.51218736,0.6868672,0.7420947,0.49346417,0.6689341,0.7528271,0.5680161,0.6718883,0.8492366,0.53184575,0.66875184,0.779628,0.50188345,0.7305708,0.61109936,0.4781334,0.7116836,0.8889826,0.5226077,0.8572711,0.9228746,0.49976984,0.8406274,0.94805104,2.4182066648919434,2.841902387319472,0.08084381782992249,0.17024685862723643,2.2757445310061857,2.1519156650449554,2.1344424659144727,2.0788556807597676,3.1207614264790284,3.048403947278978,0.06001259071915701,0.0770581523164195,0.7833985794170067,0.3767484185867393,0.8450168954728423,0.8964882822340212,0.16213329220247777,0.16624869059600367,3.055095453274057,3.138762129989818
2.0,0.0,0.5636043,0.53678405,0.90294313,0.5187419,0.5363235,0.8971971,0.5598574,0.6390185,0.8703197,0.5123192,0.6187857,0.91551834,0.51148295,0.6889811,0.7522666,0.4936367,0.6673697,0.81139034,0.56659347,0.6736516,0.8791023,0.5313421,0.6718979,0.7832804,0.5012769,0.72464556,0.72382545,0.47777402,0.70669013,0.8643147,0.5216,0.85604316,0.8446913,0.49803448,0.84015423,0.91586834,2.408976829717982,2.8522140076475426,0.05847007812711675,0.1704028293786867,2.2118337829812402,2.0541436906461605,2.080217398674465,1.9961625119327842,3.1197562513324018,3.0489194952524468,0.03663367586972422,0.07772967104134058,0.7692494997415351,0.3671083169835897,0.9079224683511614,0.9947758046062859,0.15345278656416678,0.15065433705072384,3.0918852125075214,3.131327179109933
3.0,0.0,0.56348324,0.5363462,0.91166914,0.51853716,0.5357977,0.90707004,0.5598039,0.6398986,0.8358285,0.512416,0.61982954,0.78725594,0.51113933,0.6891526,0.6586177,0.49351558,0.6674529,0.775578,0.5660971,0.6750529,0.85151744,0.5309251,0.6730952,0.769039,0.5019938,0.7254173,0.6517025,0.4785604,0.7097015,0.8801541,0.52205,0.8579214,0.8740343,0.49894485,0.8417142,0.9199632,2.3977302601358828,2.8364998844183362,0.05435853031344845,0.16269824525773022,2.217899375830965,2.090910792017308,2.0865191029037575,2.02769130568507,3.1227503722983365,3.051609318964896,0.03551624902198763,0.07271491063283417,0.7793786424759002,0.3778076798042903,0.9048509964673692,0.9606985269475885,0.15022255421866634,0.1532028209571347,3.085989275323487,3.1293897479336663
4.0,0.0,0.56348604,0.5363475,0.9217761,0.5193914,0.5358942,0.8403666,0.5595508,0.64017695,0.820696,0.5123849,0.61914456,0.7941191,0.5102179,0.6885443,0.80096203,0.49275964,0.6696818,0.64641,0.5646812,0.6737377,0.91878456,0.5301404,0.671291,0.7077803,0.5022448,0.7241796,0.58268625,0.47954023,0.71039146,0.7841806,0.5223299,0.8570123,0.92681396,0.4998127,0.84011704,0.86853987,2.3841949003990353,2.85514855519064,0.04658166756518367,0.16318664695674184,2.241632482263685,2.149466278221046,2.100262090702046,2.073670824931154,3.1328938537170226,3.0623699332647525,0.037882867692413856,0.08396392663170127,0.7952806208831735,0.3704080250308532,0.8912613714533388,0.9129036550437055,0.15006919143440822,0.1550181736149341,3.0708757019659303,3.1313128546730558
5.0,0.0,0.5643879,0.53580004,0.81124586,0.5196218,0.53631,0.8923157,0.55938846,0.64045906,0.86391765,0.51280487,0.61911577,0.8234367,0.51047736,0.68946636,0.51840186,0.4931017,0.6690441,0.7174529,0.566252,0.6752783,0.81114006,0.5314407,0.6727186,0.77221394,0.50251925,0.72644395,0.6635216,0.47891408,0.70943266,0.7989168,0.5218021,0.8576605,0.90303403,0.49851114,0.8411124,0.9053819,2.404909496448031,2.8478640633185077,0.06109656704792984,0.1685666322514649,2.233887769492925,2.0943971273078335,2.101341732867263,2.0330853616996722,3.128228642420001,3.0551651307642724,0.04773255587813663,0.08213910942594405,0.7844157130198998,0.3758676996972289,0.8943408729270724,0.960768003456439,0.1459100477954581,0.14773928843368225,3.0681940251490594,3.130201490576301
6.0,0.0,0.5635033,0.5357598,0.90662795,0.51921344,0.5358749,0.8127671,0.55971783,0.63974273,0.7954728,0.51305467,0.61780185,0.7918531,0.5103216,0.68822205,0.7625859,0.49317643,0.66877604,0.62970334,0.5658283,0.6743694,0.93117625,0.5315371,0.6718895,0.72854525,0.5026289,0.7248211,0.5848282,0.4793842,0.7115735,0.8083262,0.52246696,0.85691315,0.9135018,0.49898735,0.8409424,0.88778377,2.383215298793388,2.8447982197430237,0.05316081269149825,0.16539149027619898,2.2277239843791308,2.130888742138634,2.0954266358293956,2.070862398715397,3.124820496507308,3.0512339561318322,0.03638865560901602,0.07503279281823814,0.794766010405422,0.3718272266650064,0.8970965121281801,0.9203452139931972,0.14906950563221788,0.15038504088119872,3.0693994900084016,3.1389938704624063
7.0,0.0,0.5632576,0.53625435,0.91157806,0.5192987,0.5359493,0.80920815,0.5597221,0.6396992,0.83006406,0.51298153,0.6189826,0.80003107,0.5112136,0.68909514,0.654951,0.49333212,0.6684396,0.64586985,0.5652848,0.673545,0.92721236,0.5310574,0.671388,0.7336425,0.502312,0.72618496,0.6282373,0.47850886,0.713102,0.8007276,0.52163625,0.85679275,0.8941232,0.49862376,0.8404463,0.8736011,2.399422924242128,2.839347192919885,0.04892901470416983,0.1625358738021393,2.2522920801069897,2.155154446944598,2.1201661043748308,2.0850941981708355,3.12682797230362,3.0549904580911136,0.034164333417997544,0.07593367830345847,0.7763340627656617,0.37817913897336614,0.8745358921966311,0.8998360111465142,0.14689065701833018,0.15666244427244383,3.0786561965298955,3.134653328367796
8.0,0.0,0.5642654,0.536525,0.7293207,0.51949465,0.5360817,0.82256377,0.5595649,0.63961047,0.82323515,0.5126337,0.6191181,0.8056474,0.5117197,0.6897375,0.72185886,0.49293926,0.66844857,0.7456555,0.5656624,0.6732544,0.80197567,0.53061926,0.6719879,0.7450854,0.50246346,0.7279165,0.64439946,0.47976,0.7159877,0.75965184,0.52135444,0.85672724,0.8852203,0.49940574,0.84132165,0.8999467,2.4250473814603932,2.8441846606052987,0.055783427584527874,0.16411152311265617,2.2736724541526208,2.202335040603164,2.138270569323227,2.1285260033401467,3.131375747855031,3.0599196797531976,0.04556652184976397,0.08243854927606017,0.7621117939791645,0.3798465422605543,0.857703293702408,0.8575846391500335,0.14561879056415797,0.15548201109961346,3.1054672092257984,3.1316914231280766
9.0,0.0,0.56421745,0.5369002,0.7266413,0.5198869,0.53646034,0.8380069,0.5595277,0.63991106,0.8287959,0.51252776,0.61983556,0.79871434,0.5114165,0.68986416,0.711114,0.49282804,0.66862977,0.72978586,0.5654461,0.6734196,0.7945284,0.5304831,0.67219687,0.74027634,0.5023734,0.72749573,0.63074,0.47976118,0.71634376,0.740891,0.5209719,0.857239,0.8784283,0.49924982,0.8413087,0.89994437,2.4204701942604476,2.8459114704842796,0.054494914879819306,0.1659436304848097,2.270549281010298,2.2090921209002228,2.1371703301090275,2.1322919177355715,3.132593076757542,3.0636861848434376,0.04549533804758438,0.0880371617384549,0.7666177973769285,0.3837183448439678,0.8620437957472624,0.8545940639432155,0.14237852773350237,0.15470667191100598,3.1066347872920947,3.131670702116556
