frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.5821765,0.5510181,0.3496379,0.5399255,0.546724,0.58102167,0.5572282,0.6070915,0.30714062,0.511864,0.593423,0.35920477,0.53437525,0.6166305,0.27586505,0.50371766,0.6181005,0.20982583,0.55685323,0.6776844,0.57725406,0.52743256,0.6691733,0.36846626,0.509175,0.72803843,0.31207618,0.46790856,0.7080985,0.34089157,0.5146194,0.87229854,0.30980557,0.47201917,0.84781176,0.23408589,2.384841996116923,2.919359134875519,0.22130347860077473,0.43940851380718104,2.5808025347282118,2.2516108258995864,2.3457605514483593,2.1205239471970923,2.9442729301297472,3.0399190497110635,0.41862320206082115,0.5410821176859105,1.1753738595336916,0.3188485989716355,0.7581098423216274,0.9916554315689365,0.037722259819805364,0.02941327482376514,2.859990453463473,3.0403073357505943
1.0,0.0,0.58459854,0.5510532,0.80271196,0.5410556,0.54940426,0.91839,0.53643304,0.5911956,0.4268709,0.5181893,0.6055422,0.83824223,0.53287566,0.5510707,0.51821625,0.5326664,0.5747315,0.20155902,0.5487645,0.674884,0.9232166,0.5212571,0.6630525,0.89146835,0.48194113,0.73579884,0.85583085,0.45308095,0.7135663,0.94814414,0.48862022,0.8672169,0.9284227,0.468768,0.8459059,0.8850238,0.9644295869301419,0.052452715086476295,0.5943185664671379,0.21432604586258325,2.5916569959794424,2.380945420345519,2.259192906196176,2.090481966109581,2.859908100488588,2.969114980439597,0.8760031195683424,0.38680371901277916,3.0531661862279953,2.7023362194905345,0.8316202107115556,0.9331249063944705,0.05077953668206264,0.1179857810857416,2.735392800346966,3.103741455697575
2.0,0.0,0.5846279,0.55045813,0.8058535,0.5421552,0.54988223,0.84817547,0.53771526,0.59165716,0.44834992,0.5174123,0.60539466,0.6626217,0.5335077,0.5502745,0.5803954,0.5312037,0.5531623,0.55100167,0.54979783,0.6752115,0.82574403,0.5213316,0.66435957,0.86654043,0.483029,0.7379585,0.87163377,0.45308524,0.7155197,0.8759719,0.4897091,0.86391604,0.7961859,0.4688626,0.8448889,0.84686506,0.9514788693580236,0.16113954135741243,0.5778938567349631,0.2393533206928653,2.597410405066055,2.3940004785832865,2.2721667596880195,2.0927095408218035,2.8693339076713835,2.9616585018133694,0.8501526026533734,0.41928747246928944,3.0402663868851434,2.8834447224779183,0.8164409944421488,0.9275263267829309,0.05298489945962545,0.12135678598505942,2.777378978229199,3.128034186387451
3.0,0.0,0.5837818,0.55076563,0.8780522,0.540365,0.5510766,0.8732944,0.5376445,0.5893185,0.45720193,0.51768076,0.6065509,0.74214655,0.53334755,0.5517914,0.6489387,0.5305933,0.56929624,0.22802272,0.54815936,0.6756071,0.8942055,0.5201318,0.6644164,0.867662,0.48187283,0.7379175,0.81579864,0.45312375,0.71532875,0.9234772,0.48926488,0.8635107,0.815042,0.4682822,0.8440737,0.88395387,0.9887209946587442,0.054523048558698314,0.5967600340641211,0.21151037719815702,2.6032398976067697,2.3971936483682357,2.2664957493453937,2.1033359565465544,2.863637770652097,2.9649355277587897,0.8747149170018178,0.3881675030291593,3.0275865759328657,2.807948199119331,0.81630763892072,0.9210561310525608,0.05878926532368043,0.1172005659906788,2.7617115563628594,3.1344303412469285
4.0,0.0,0.583572,0.5509409,0.78385365,0.5421931,0.55117154,0.903943,0.5367813,0.59161514,0.44323385,0.5176497,0.60672814,0.7405722,0.53311753,0.55125374,0.671191,0.53100604,0.5490802,0.5359608,0.549832,0.6741314,0.85041696,0.5214061,0.66360235,0.9280347,0.48310795,0.7376795,0.874107,0.4533859,0.7148137,0.93389475,0.489286,0.8634993,0.87468445,0.4684746,0.8426346,0.91499573,0.9457409311456964,0.18832018340005469,0.5878858422597204,0.2331686923768322,2.5991490528935177,2.398963466011457,2.2827570096622276,2.098639054412299,2.874263571753634,2.9587701085675273,0.85521492409588,0.41599123739909755,3.0510666465399767,2.9139215995907497,0.8097726825324354,0.9254517326006019,0.049062961395128696,0.1175018665768917,2.7868579567847984,3.136018856037231
5.0,0.0,0.58389145,0.5503717,0.87202746,0.5405565,0.5509988,0.85001993,0.5378224,0.58934045,0.4420011,0.51709753,0.6063931,0.9178148,0.5338276,0.553249,0.5864009,0.53174895,0.5563734,0.51151216,0.54839313,0.67593396,0.9055586,0.520025,0.6650286,0.8695799,0.48182675,0.7374945,0.8260273,0.45353612,0.7148725,0.9378045,0.48980263,0.8635326,0.814987,0.46823865,0.84338063,0.9446593,0.9789375250048095,0.1156492112719591,0.5931763121038796,0.2224464894984124,2.592669402713225,2.392223378838056,2.2539477345555388,2.100164284670781,2.8660682163429887,2.963447594097203,0.8687007493506841,0.4005915489910031,3.0313558779356686,2.85665031587075,0.8244476881233729,0.9275143342443277,0.06319723091088024,0.11391403467468321,2.774586473693941,3.127122665003888
6.0,0.0,0.58353037,0.55151874,0.78596115,0.54176533,0.5512806,0.8952508,0.5365274,0.5905158,0.44474816,0.5178384,0.6066311,0.77533007,0.5329688,0.5520646,0.6712724,0.5310933,0.55356026,0.43024683,0.54890656,0.6750579,0.8858496,0.5207402,0.6640188,0.911324,0.48274234,0.7380671,0.8452114,0.4535741,0.7144149,0.93367356,0.49018827,0.86315024,0.86650497,0.4686046,0.84300596,0.8963248,0.9705081763233329,0.16326944629008017,0.6049673562644795,0.2236438477574961,2.6050298872151068,2.3988795793356497,2.272316978785184,2.0981444569142984,2.8683374275282234,2.9572155817611017,0.8782225823260489,0.4080209195861875,3.0493070595925094,2.8968411802936855,0.8098179924362559,0.9270901460828351,0.059457682368352964,0.11635805059265936,2.7680668272626536,3.1358908173344866
7.0,0.0,0.58363914,0.5506184,0.83698404,0.5411925,0.5511896,0.8853741,0.5370872,0.58997816,0.4786066,0.5178264,0.6063411,0.7239904,0.53377455,0.5478096,0.4938885,0.5312168,0.54939777,0.5194947,0.54894537,0.67454857,0.8969579,0.5201438,0.66410464,0.88749975,0.48187828,0.73717076,0.83658594,0.45371664,0.71498114,0.9413783,0.49008834,0.86381894,0.83644533,0.46871445,0.84330964,0.8499455,0.9473157048302758,0.1697875366628971,0.5959606283374592,0.21644803375008584,2.594893181109454,2.4086919668572753,2.2571992981874867,2.1080527579595407,2.868633915924121,2.9572961172304892,0.8689193660031315,0.40074457010938974,3.063196314762649,2.9106356201433,0.8196582101460115,0.9171972230918215,0.06473514525629606,0.11634267253843167,2.793722531845783,3.1281365702676833
8.0,0.0,0.58362985,0.5510456,0.81550765,0.54202664,0.54963845,0.9183034,0.5369081,0.59069407,0.4334276,0.5176502,0.60637736,0.69820285,0.533169,0.5525671,0.64121383,0.5312877,0.5535708,0.49082237,0.5488691,0.67571354,0.908247,0.520062,0.6640752,0.89335924,0.48246467,0.7375842,0.86285734,0.45346126,0.71525586,0.8350587,0.48938885,0.8637345,0.85404676,0.468221,0.8427429,0.8822939,0.9648677951088529,0.15304949604330897,0.5951903380386623,0.21615058492424777,2.5927854468449416,2.415644457711223,2.266031764125435,2.1107524351685547,2.8696722846424456,2.9519619170676923,0.8671107069860097,0.4057813214463485,3.0438355654669498,2.8888608281867527,0.820727575692199,0.9155789324006708,0.05483331377216065,0.11526128602056783,2.7576346586297773,3.1077824314103033
9.0,0.0,0.5835288,0.55059165,0.81469315,0.5422606,0.5506657,0.909624,0.5368041,0.5900184,0.4305904,0.5178181,0.60641885,0.72843343,0.53311425,0.55180705,0.6489708,0.5312709,0.5499851,0.541021,0.54912573,0.67450345,0.8902275,0.52044284,0.66336477,0.9043082,0.48300323,0.7375763,0.8622451,0.45337823,0.7151996,0.8175972,0.4890186,0.8643166,0.8297494,0.46834144,0.84280044,0.86940515,0.9661728765112801,0.17915569611151239,0.5990866904177766,0.22194286384722797,2.6034143410762347,2.420026145525569,2.28516733911729,2.1120659692169297,2.8707722336917394,2.950365115871261,0.8699071103158305,0.4131704015657607,3.045326887394343,2.907577948135544,0.8089987324116121,0.9127940457827567,0.04742658206088896,0.11673263859010713,2.771179250971488,3.139798295693719
