frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.5184708,0.53883076,0.5693218,0.4777061,0.5418291,0.57876986,0.52111775,0.62632614,0.47512135,0.47467598,0.6204055,0.27068236,0.49273205,0.6942217,0.34031594,0.46548605,0.700387,0.3105783,0.5274144,0.6877837,0.44702873,0.49723026,0.68965,0.41660357,0.47744074,0.7612081,0.31104118,0.45429903,0.7424868,0.3231937,0.47881705,0.86257166,0.24570547,0.47359368,0.8571975,0.23354653,2.7153555970423104,3.0657372613574103,0.029727894936424974,0.1698633523053169,2.484025267965242,2.327941209631871,2.530419271217378,2.292618108926713,3.0816215282426525,3.010272926657665,0.030243230410712543,0.038543625373188305,0.39599382613676787,0.11439901760557215,0.5975962602774102,0.682331717025794,0.01357712209500051,0.1666428276372863,3.079840781689248,3.0681725002039375
1.0,0.0,0.5245032,0.5398301,0.6809355,0.4774331,0.5363196,0.85153365,0.5215188,0.64372504,0.82348776,0.4759943,0.6200931,0.74517465,0.48323962,0.69615436,0.59229,0.4721627,0.6888177,0.73767143,0.52507806,0.67942286,0.9041978,0.49167472,0.673717,0.71728677,0.46904647,0.7552148,0.7621595,0.43953547,0.7274481,0.9183952,0.48454678,0.8649456,0.8685896,0.46601105,0.845789,0.8965503,2.5396603015602985,3.103070545477477,0.032835373589318505,0.1204571191057385,2.5008685594173694,2.2679452753663427,2.364657500366598,2.1511305665858615,3.137474554983802,3.0383087283253625,0.028717274983319916,0.017173193841310413,0.6306496270128151,0.055695301953626784,0.636605995566426,0.7703634529590196,0.14032915765676882,0.220098634044912,2.9724085032695924,3.0671502173489458
2.0,0.0,0.52501106,0.5415894,0.6536102,0.47819716,0.53677875,0.8593407,0.522286,0.6440731,0.8968423,0.47723234,0.6180899,0.81976837,0.48108113,0.6970356,0.650262,0.47318587,0.69055545,0.70111096,0.5265604,0.67800766,0.8248401,0.49241027,0.671966,0.7907299,0.46866056,0.753722,0.7729294,0.4392875,0.7277615,0.86521345,0.48455176,0.87052524,0.89890426,0.46659997,0.84478414,0.8561531,2.5069944244342452,3.097675890906315,0.03794070457651832,0.11661685617106986,2.4773839095809596,2.275976789238904,2.353519906274244,2.1514382453546386,3.1302358646242734,3.0368410179041896,0.02658391561099767,0.011865220485472224,0.6611821447665452,0.05578198316894237,0.652851955043314,0.7608642286652858,0.1352207922722348,0.22929017956986864,2.96648978845903,3.039190947418172
3.0,0.0,0.52415425,0.5413162,0.8152328,0.47718146,0.53830206,0.7200823,0.5221991,0.64343065,0.886942,0.47642156,0.6199162,0.677162,0.4819786,0.6967866,0.5414651,0.47430447,0.69106114,0.6750741,0.52653915,0.6767724,0.852629,0.49304992,0.670899,0.79548323,0.46833804,0.7529193,0.77699715,0.43912232,0.7272054,0.91590095,0.4838032,0.870071,0.7501753,0.4661625,0.84476984,0.8333467,2.514798911554565,3.121154627926719,0.03674892473711353,0.1284185589473776,2.471380711654597,2.258662748962398,2.3577345340720104,2.1516994037891517,3.1239880432655145,3.0224847121641387,0.019144314412834946,0.009310617521729523,0.6459380564480642,0.029748643184802644,0.6526073316109164,0.7638219632017402,0.13125078790686712,0.22607128659890097,2.967976598006385,3.077512719692227
4.0,0.0,0.5241562,0.541656,0.91876876,0.4781268,0.53651917,0.8777336,0.521735,0.64339435,0.8734536,0.4764953,0.62031066,0.8328853,0.48112243,0.69979084,0.5582342,0.47333568,0.6918833,0.7508361,0.52616024,0.67630386,0.86501,0.49291748,0.6702095,0.80079645,0.46889952,0.7513507,0.71715677,0.43902716,0.7282865,0.80504334,0.48403963,0.8663434,0.6225496,0.4661089,0.8448025,0.8729967,2.54128053668742,3.1169441486654,0.03867627577501383,0.12965427685160424,2.4749410225772266,2.2833832741700233,2.3589149562011573,2.1651945906361534,3.1267101887586515,3.0314068677498236,0.023793810943872357,0.01946849101163496,0.624105927846242,0.04411699593602244,0.6517691661814231,0.7480235935797995,0.13090853120721263,0.22837446937384057,2.960277128307857,3.0304536267521356
5.0,0.0,0.5239878,0.5412421,0.82747424,0.47797316,0.5375676,0.7400661,0.52203566,0.6442905,0.904992,0.476797,0.61975586,0.8609607,0.48220146,0.69912595,0.46714127,0.47471425,0.690777,0.67841494,0.5258399,0.6780695,0.8941676,0.4923682,0.6716905,0.7970014,0.468783,0.7507832,0.6692749,0.43943933,0.7273205,0.91693616,0.4839215,0.86727756,0.67120886,0.46599153,0.8457006,0.8454026,2.532288422030687,3.126584863498488,0.03247685298310691,0.12122753723720812,2.462728760961796,2.274153110059496,2.347037642260612,2.1604266628640647,3.12805744868236,3.0346746992593343,0.01894164807567579,0.014309582906750213,0.628245879634775,0.02931737299805022,0.6653286877205635,0.7605215891998379,0.12922632360861774,0.2206444015258908,2.9532720298763255,3.0619067275112717
6.0,0.0,0.5248343,0.54305536,0.9209537,0.4772775,0.53756225,0.7176135,0.522527,0.6437183,0.88572526,0.4765403,0.618585,0.64514965,0.48186228,0.69646764,0.55226773,0.47415543,0.6908459,0.6889063,0.5259217,0.6811517,0.9107899,0.492632,0.67410594,0.68969715,0.46808478,0.75312907,0.7679426,0.4394202,0.72784114,0.91512316,0.4840161,0.86761296,0.74204,0.46708706,0.84422344,0.8259356,2.5077631907276836,3.1176994544692738,0.030791084725747285,0.1210791871100266,2.4568209568221673,2.2491077049386217,2.326425224888033,2.1276966823003063,3.1337186032946853,3.0296118944859787,0.022917034430628227,0.00909842800620011,0.6567464972927408,0.03299162712673215,0.6768976464725084,0.7805041895473578,0.13826978222925118,0.23339178174212935,2.9330208204599826,3.026595964160635
7.0,0.0,0.5241677,0.54134804,0.9151293,0.4773254,0.53754216,0.7629751,0.52231145,0.64309204,0.8874985,0.47656617,0.6174717,0.63685435,0.48229802,0.6964593,0.6667961,0.4737626,0.6896815,0.60637826,0.52579945,0.67964655,0.87245256,0.49221975,0.6730133,0.79560196,0.46903774,0.75209457,0.8272638,0.43897954,0.72825253,0.84097165,0.48384443,0.8722837,0.82994825,0.46524754,0.8428719,0.8048771,2.516477943950888,3.112285260350443,0.030040501073752408,0.1190034607487191,2.4652070045697503,2.2651150387248036,2.3544279205548735,2.1493344697351024,3.12979444775685,3.0320876481946297,0.01824229524080331,0.009498455353547472,0.6433570048797079,0.03880584859291053,0.6645874431870978,0.7669726094698263,0.12257728984782147,0.22528557438486463,2.9465659992634774,3.0605219472621723
8.0,0.0,0.5243124,0.5421932,0.9056065,0.4775463,0.53803563,0.77464706,0.5223766,0.64341193,0.87762046,0.47670105,0.6191582,0.6391875,0.48234856,0.6967867,0.6964306,0.4737914,0.6907439,0.65200037,0.5252982,0.6809066,0.8971511,0.4921067,0.6746182,0.67598736,0.46876603,0.75148904,0.8121743,0.43900427,0.7295584,0.9043608,0.48384762,0.8708685,0.7780918,0.4659848,0.8431411,0.7726397,2.517250555155614,3.1113883683961143,0.02622920752897266,0.11662304044397358,2.4591733011894625,2.2669985257450738,2.3406124467633047,2.1399840648721695,3.1344860337223985,3.0353886545298177,0.01912258766157046,0.010419041383998169,0.6434646860957542,0.040623326577678066,0.6753127325329303,0.7683901287847437,0.12566747429355812,0.23321845993287985,2.9543537351557565,3.0529243960961034
9.0,0.0,0.5239284,0.54223645,0.9109211,0.47765797,0.5374622,0.79821503,0.5222593,0.64380306,0.86275905,0.47687665,0.6178559,0.6865974,0.48266315,0.69635665,0.7220409,0.47368342,0.6889825,0.5917731,0.525488,0.6818691,0.8882785,0.49205887,0.67465156,0.78319407,0.46900827,0.7530406,0.8173751,0.43926534,0.7278214,0.7862978,0.4841255,0.87123686,0.8517719,0.4653969,0.8410735,0.8259904,2.5123235471912406,3.106446127911878,0.0276009142695202,0.11430630873922694,2.4596145130979847,2.2551578540976176,2.3435745999783792,2.1329766262210352,3.130423810559859,3.037004710868832,0.016432071239581618,0.00971836601826773,0.6457011776381292,0.04486489169618,0.6708092974618677,0.781846856771214,0.12720875614954605,0.226769170597544,2.9289509629091355,3.0387750541910568
