frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.570323,0.53109604,0.564159,0.53785694,0.52414227,0.42252985,0.55790734,0.56172687,0.39904633,0.52094114,0.5543361,0.3313427,0.55152756,0.5452987,0.29613647,0.52624184,0.5420362,0.29242337,0.5534528,0.6618829,0.511864,0.53001153,0.654736,0.3982805,0.5232178,0.74781877,0.2893389,0.49430114,0.7224851,0.22272009,0.5239769,0.8526112,0.27380338,0.49874842,0.8311754,0.27057645,0.7555124118774513,0.10376770539915883,0.2568129011484432,0.45066840386397905,2.9315682658383575,2.7165055006840815,2.7960428652129674,2.615608499231493,3.0133109701196483,3.081589831389617,0.3850945846185897,0.5106712260641569,2.7711748263309315,2.734689132924795,0.33830607122158224,0.4850899751058895,0.007243717155244324,0.04089417925241155,2.845659927377483,2.930594821676588
1.0,0.0,0.5787067,0.52912587,0.7615622,0.5377761,0.5206852,0.81251055,0.5314378,0.57191896,0.63473475,0.50699854,0.54660296,0.53668153,0.5470985,0.5233345,0.39837745,0.54267794,0.52013224,0.7000753,0.5512904,0.6661872,0.9240037,0.5199951,0.6553738,0.88562727,0.47720727,0.72591484,0.87713826,0.45636007,0.7128032,0.8877292,0.49529657,0.8642212,0.7965046,0.47424176,0.84470206,0.8871618,0.5232304368057411,0.06158929619333222,0.6376304424636021,0.7396503589733097,2.4467450936916846,2.4362370293563753,2.119267936413388,2.170230723369799,2.9441687938233816,3.010336033577871,0.8350543022300145,0.8709069789852318,2.829768788165519,2.2090963784112287,0.892271419664521,0.8366122442453404,0.1300532975118837,0.1347496859746533,2.808907409384192,2.9382244392454693
2.0,0.0,0.57733476,0.52621186,0.85184544,0.5353874,0.52036214,0.72846234,0.5320471,0.5737394,0.7467936,0.5078905,0.54783934,0.63087976,0.5444193,0.5224964,0.29123092,0.5446987,0.516312,0.6874577,0.55069226,0.6656996,0.8847463,0.51710474,0.6541588,0.79947174,0.47886828,0.7249872,0.81636846,0.4559532,0.7119431,0.9254915,0.4954282,0.8634133,0.9034439,0.4738245,0.843748,0.9065346,0.5243623919109992,0.0767667466714125,0.5725408712095535,0.6499524702477075,2.4495974649670793,2.463694695636927,2.1418039720044018,2.193123471271491,2.95286336335193,3.00578860988667,0.7612701614474165,0.7857565139508308,2.904684884053375,2.279069392967551,0.880724478860577,0.8137020016559895,0.11906420272481483,0.1347671806623119,2.8106273196127884,3.0030324233257986
3.0,0.0,0.5779619,0.526134,0.75311893,0.53570545,0.51856405,0.77130723,0.53184897,0.5730368,0.7732945,0.5084898,0.5466205,0.59069425,0.54536265,0.5199161,0.2527277,0.54443866,0.5166766,0.62730867,0.5503507,0.66725814,0.91454494,0.5168489,0.65418917,0.83540857,0.47879258,0.7249551,0.80170125,0.45611343,0.7108924,0.9384311,0.49446058,0.86166596,0.87212336,0.4738576,0.8426679,0.91193736,0.5277950421721316,0.10609212225443111,0.5836953997779124,0.6320385957084746,2.442575140254301,2.460021850331476,2.135254978422069,2.1880236834728097,2.9483814753703905,3.0034439274245743,0.7769065779973153,0.7701873218736944,2.892481117764609,2.2653132094616697,0.8922286915548955,0.819719529423537,0.1141089836128287,0.13384944069344656,2.7696519136738,2.9643298801410243
4.0,0.0,0.57776475,0.5256305,0.8350171,0.53520596,0.5187092,0.8678899,0.5324003,0.573141,0.77030337,0.5082274,0.5489046,0.72476304,0.54601705,0.5205405,0.33738753,0.54341406,0.516947,0.60541034,0.55044574,0.6649949,0.8961307,0.5170566,0.6547993,0.7346492,0.4777689,0.7231337,0.7750922,0.45619503,0.7128911,0.8339025,0.4951839,0.8632916,0.92527163,0.47349268,0.8425596,0.7723516,0.5089850358481088,0.10425917186110546,0.5687241437652324,0.5966128388012211,2.439086104909967,2.465494702045072,2.121895709154462,2.2002981299151827,2.9480213993114424,3.0090121462522763,0.762295398043583,0.7291933461387389,2.888282291394319,2.3081401355899485,0.896077802958177,0.8086784588822393,0.12361914147715376,0.13261606479237076,2.8452286639948907,2.980374920654449
5.0,0.0,0.5779879,0.52526927,0.8064088,0.5356258,0.51956844,0.8613552,0.5320696,0.5732548,0.72423065,0.5083415,0.5491343,0.6920343,0.5455171,0.52097595,0.3306384,0.5431678,0.51794606,0.6265391,0.5505916,0.665916,0.906288,0.5169584,0.65380913,0.8138831,0.47768465,0.7232014,0.7434162,0.4555722,0.7115264,0.8044848,0.49416655,0.86183584,0.87856233,0.4730324,0.8442809,0.8125606,0.5116190628520352,0.09516563282213843,0.5710083196820269,0.6071137345305934,2.429156232263181,2.4635727543624073,2.1184451037805974,2.1946277868915707,2.94921358567888,3.0034195674708544,0.7633873875929396,0.7452868206495316,2.8898243288488885,2.3011402001181205,0.9048154892375255,0.8161929853463246,0.11833206057167112,0.13077188135189846,2.7960655529329848,3.0078224923505315
6.0,0.0,0.57838815,0.5261824,0.75213456,0.53675234,0.5187917,0.74212545,0.53136533,0.5733165,0.7335814,0.50815415,0.5478685,0.6619304,0.546489,0.520034,0.33566982,0.5441997,0.51690185,0.6967567,0.5505297,0.6661734,0.9044365,0.5169896,0.65357405,0.81638396,0.47887045,0.7238341,0.8168537,0.4567668,0.712138,0.93471336,0.49422798,0.8619314,0.87596864,0.47344598,0.8439602,0.7679937,0.5076509393198871,0.08394426257514691,0.5877808144080285,0.6315103464937567,2.4448024187967885,2.4878200662792467,2.1376139595590753,2.216371397950073,2.9451571608907923,2.9960030438330136,0.7842163071070287,0.7770999562505367,2.8650272858026518,2.2805484347641074,0.8932257274920048,0.7993621970673265,0.11075296653871476,0.12585905857239402,2.78225194334586,2.9659143052667662
7.0,0.0,0.5782968,0.5256865,0.79508644,0.5357927,0.51900095,0.8757434,0.53176767,0.5731345,0.7341749,0.50835955,0.5490014,0.7046569,0.54597837,0.52058923,0.33421543,0.5437411,0.517164,0.6373777,0.55092746,0.66581297,0.9031341,0.5174877,0.6535843,0.8057527,0.47762933,0.72310156,0.738989,0.45632607,0.7129302,0.92670065,0.49415585,0.86151516,0.8871195,0.47301844,0.8449212,0.784482,0.5114926565360582,0.0973472602502676,0.5827304611135812,0.6055447440278975,2.4270966450255775,2.4763111141580394,2.115369276100388,2.215330122136753,2.948702231373512,3.006409812490672,0.7756208833298626,0.740727585127018,2.8774644267959886,2.3035178082125083,0.9073864307804974,0.8004643805308743,0.11883694670890826,0.1257981509221661,2.7910068318476875,2.985579019261309
8.0,0.0,0.5779091,0.5257461,0.8163641,0.5356151,0.51988906,0.7134288,0.5305262,0.5725634,0.76668596,0.5082494,0.548347,0.57224554,0.5434677,0.52091056,0.31572437,0.5445834,0.5180291,0.7201776,0.5506829,0.66529775,0.8985451,0.5165711,0.6535406,0.91465807,0.47901186,0.7242247,0.80992246,0.4567007,0.71198833,0.9373162,0.4939066,0.8629094,0.87304634,0.47344205,0.84431624,0.7401718,0.5459082505157561,0.10958096811615052,0.598724969050735,0.6242975773181353,2.4515972379739086,2.4857081393350757,2.1519299691048603,2.2183254130708407,2.948915297857375,3.0000554756512052,0.7914023247831538,0.765834755256724,2.8960985793223952,2.2661769302169175,0.8826727713483034,0.797421692193306,0.1069899131366302,0.12584554832564687,2.809678332424182,3.0039839314365238
9.0,0.0,0.57818115,0.52640116,0.7350715,0.5371831,0.518885,0.7739159,0.53127927,0.5736994,0.7272743,0.5084874,0.5468793,0.57231456,0.5464529,0.52021956,0.3352858,0.54424125,0.5176139,0.70129627,0.54980767,0.66527826,0.8966234,0.5166312,0.6523982,0.91792804,0.47888806,0.72509277,0.8332908,0.45606068,0.71256447,0.9322474,0.49410614,0.86174345,0.8500366,0.47389963,0.84316623,0.89565414,0.5047299272711596,0.0870915327056504,0.5796576735326567,0.6450372903972578,2.4729866321749454,2.5055791045321874,2.160545914661215,2.2170959539046136,2.940059776846339,2.988859859383567,0.781190550276111,0.7977700846034838,2.865132030584842,2.2567310362806587,0.8701388981583024,0.788746343263832,0.11090784077027584,0.13575035642134758,2.7712748971573182,2.960276399261506
10.0,0.0,0.5790667,0.5258747,0.71933764,0.5368888,0.5198879,0.63909495,0.531592,0.5729462,0.7861401,0.5080687,0.5487261,0.7349856,0.5456829,0.52032447,0.32329783,0.54371434,0.51673937,0.639732,0.54925096,0.66487664,0.8978776,0.5162786,0.6526766,0.91698325,0.47734913,0.7234784,0.71977806,0.45639178,0.71270686,0.9308498,0.49474272,0.8615837,0.85905933,0.4740043,0.84177184,0.9113507,0.5280238009905162,0.054361212778412,0.5783657284000525,0.6311023939089283,2.4659286930666475,2.5113725006227465,2.129346939091605,2.221765952773052,2.930295662684915,2.9876108024687156,0.7896627193049313,0.7850842450300065,2.8799537352753783,2.3021471957813713,0.886960951428024,0.7842020040881253,0.12528476307016415,0.13562469672861613,2.787205617213716,3.0005929134732066
