frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.56819147,0.5253021,0.4682543,0.539844,0.52082264,0.5338974,0.5567977,0.58730245,0.34919286,0.5213675,0.5840411,0.37565386,0.540799,0.60198784,0.30208373,0.51702243,0.60131574,0.2218525,0.5622589,0.64006776,0.41897228,0.54135054,0.6311131,0.44079396,0.5094149,0.70007855,0.38855603,0.49161997,0.6983861,0.23616308,0.50094616,0.85324955,0.30024752,0.48728043,0.83652335,0.25443023,2.495161262282059,3.103664883048428,0.1300947415693274,0.29800371424247285,2.4712607868112326,2.491357786349111,2.4748470674192835,2.5364210558174967,3.089945721876733,3.127933754086113,0.18174167328238716,0.28434481473879825,0.8281730645901207,0.246417044197428,0.7219787984916212,0.6365759677370075,0.05523321232111159,0.03140436996471554,2.7369459855725418,2.984868810877294
1.0,0.0,0.57351327,0.5345083,0.8113111,0.5363977,0.53637165,0.8956536,0.5319789,0.59874684,0.65528756,0.52692425,0.5994259,0.86061615,0.53153884,0.54183966,0.7076616,0.5292308,0.54147065,0.59858143,0.5555162,0.66562384,0.90045935,0.5313267,0.6627031,0.8766284,0.48842105,0.7183181,0.6612286,0.47118646,0.7059228,0.7495299,0.49655136,0.8581621,0.86063015,0.47652,0.83999795,0.8639394,0.5816892183511201,0.10934962458251071,0.43754769074197114,0.10900853969373066,2.372959018366671,2.2340477034805706,2.1784772258985643,2.1541695373960734,3.0051839152118958,3.101473751510669,0.5739564291198687,0.14912744177285378,3.133859864358545,3.1018148363994507,0.9050423736010198,0.9476638521883454,0.0580730540902089,0.03975926400537442,3.021430231035716,3.091430770719292
2.0,0.0,0.57373416,0.53474665,0.89025337,0.53675675,0.5413646,0.88022983,0.5320235,0.5988296,0.6455653,0.5264503,0.6006486,0.88178384,0.53225595,0.5419217,0.7159618,0.5305613,0.5412392,0.4922189,0.5566857,0.66809183,0.9406876,0.5304776,0.6622044,0.89853257,0.4884276,0.7191865,0.6987848,0.47107175,0.70883155,0.7533432,0.49664816,0.8628475,0.8093439,0.47584915,0.84308666,0.80251336,0.5729127845582163,0.10304074692224226,0.44983521819343025,0.1202125136602841,2.3405316534649945,2.2881725752203392,2.15620983994247,2.2006871849122254,3.0144304397992565,3.089676747824633,0.5769974319839688,0.17212841942544457,3.1375080061640253,3.0725049810865874,0.9282232139153375,0.905335984134614,0.05715959973198689,0.035569484542950495,2.9206193501480624,2.96449487228496
3.0,0.0,0.57421935,0.5354574,0.89881855,0.5368323,0.5410452,0.8869389,0.5319742,0.5988157,0.6118976,0.52667373,0.6009838,0.89356154,0.532451,0.5410608,0.71854013,0.5309486,0.54020375,0.4875937,0.5567028,0.66800207,0.93568933,0.5311241,0.66308075,0.8981215,0.48863253,0.71917206,0.67749107,0.4710077,0.70862764,0.8169228,0.4971725,0.86335164,0.86477745,0.4760774,0.8426879,0.86792034,0.5798158685111308,0.0976697671437442,0.4566768453159395,0.12114674855540444,2.3467936788969945,2.265913135904401,2.1562369092015925,2.1813737449948496,3.010198241355506,3.094851826972897,0.5880712575502256,0.16788757517229924,3.1333372645507,3.0713748455612375,0.9261933869270852,0.9224203443022876,0.05916235746111532,0.03779856429265629,2.9515161763679347,2.9932326570990475
4.0,0.0,0.5734831,0.5351961,0.90762806,0.53792316,0.54172057,0.8841211,0.53260833,0.59645516,0.57796055,0.52679026,0.6006126,0.90481865,0.53162795,0.54206675,0.6959897,0.5309332,0.5406986,0.5491082,0.5561027,0.66639733,0.94385034,0.53106743,0.661237,0.8965152,0.49055365,0.7182737,0.8893887,0.47078764,0.70876646,0.79640603,0.49691522,0.86432415,0.8334605,0.47611827,0.84278506,0.8589184,0.6064261052522126,0.11779620534414077,0.45669804602801767,0.12953497573718292,2.3719837939536577,2.29577327043419,2.1967494832262027,2.198719479201938,3.0098881740046264,3.0842932062637893,0.5884025256131843,0.1868344230631857,3.123569073950763,3.072554435870751,0.9013133392213019,0.9031188304816069,0.043529831142287034,0.039754343906246305,2.938317159036958,2.9601328298458354
5.0,0.0,0.57356316,0.53455067,0.8859194,0.5374499,0.5411205,0.89731055,0.53189594,0.5988696,0.5877997,0.5266705,0.60023826,0.8866271,0.5325876,0.54144084,0.7200659,0.5312712,0.54085636,0.55532295,0.55597514,0.66739184,0.8986681,0.5303971,0.66205794,0.8849895,0.4887675,0.71948946,0.69452107,0.47107017,0.7089757,0.6765615,0.49642605,0.86355335,0.9070617,0.47616893,0.8432495,0.74309725,0.5627994035804745,0.10303440065173493,0.44320933918735395,0.12210462902896388,2.361848412188977,2.2981750479627645,2.1771043441323203,2.2019686477648563,3.0099593801759883,3.083340876106887,0.5748426126011583,0.18035640651186924,3.1295494445691108,3.0642706477296593,0.9113775148146205,0.901669383109934,0.0531107946428533,0.037954622715003675,2.936004615190678,2.9616377613313776
6.0,0.0,0.5734547,0.5352959,0.8996502,0.5365906,0.5403518,0.89567417,0.5318259,0.5988307,0.64736325,0.52672464,0.6005429,0.8872753,0.53209823,0.54203635,0.7026961,0.53089726,0.53914285,0.42733553,0.55815226,0.667556,0.8815674,0.531324,0.66262203,0.9001968,0.48857084,0.719376,0.7078883,0.47100618,0.70930296,0.8325287,0.4969219,0.86301863,0.8612561,0.4761585,0.8417048,0.8647629,0.57523589168626,0.09461231971318747,0.4648434387393849,0.11941908150305983,2.3261093459372053,2.272475681815689,2.152849525052754,2.190534208016481,3.026405218168909,3.098545817561373,0.5800308741602684,0.16246591753148115,3.1367976711157786,3.073739055771497,0.9306707430734714,0.9121638078025261,0.05807238546356998,0.03889463777078476,2.9597155732808464,3.0052933141789726
7.0,0.0,0.5732843,0.536436,0.9045656,0.53745514,0.5416005,0.8636359,0.5310796,0.5995866,0.6496377,0.52748,0.6004796,0.85357374,0.53172714,0.5420035,0.6840653,0.5309452,0.5414532,0.5371236,0.55657905,0.66865844,0.93281054,0.53051704,0.66244787,0.8830012,0.49042454,0.7188324,0.8406915,0.47142762,0.7086021,0.75002277,0.49699038,0.86501366,0.7643506,0.47594756,0.8428347,0.80492777,0.5779003133193626,0.10918516730463845,0.46346900471791375,0.11047466607749235,2.345350778944172,2.2912498763946005,2.1747890555735734,2.200241013681178,3.0159165056737947,3.084243519396453,0.5891451526339108,0.1678238002708306,3.1303478142752383,3.082954020623603,0.9219180225616184,0.9076919113885324,0.044885575454598724,0.03365972852008304,2.9076559583793706,2.998436304664283
8.0,0.0,0.57325923,0.5343871,0.8854985,0.5367437,0.5411716,0.9138647,0.5321898,0.59686416,0.5801217,0.52688193,0.60079336,0.9056008,0.5313132,0.54038435,0.6716018,0.5309879,0.5374488,0.5444705,0.55662,0.6673645,0.92999476,0.53104234,0.66209424,0.8927491,0.48866957,0.71937436,0.68200547,0.4708369,0.70904046,0.7832919,0.49703607,0.86515117,0.92582774,0.47621056,0.84292537,0.8165362,0.5970456882165871,0.09919233288325185,0.45704506954916285,0.11680746370537826,2.3485676529017447,2.28019171883778,2.166756739108251,2.1929629068552594,3.017111379312608,3.094478722760724,0.5815263438263483,0.16392139453444757,3.1260733091995614,3.0768635919386003,0.917506274965234,0.9085148655810834,0.057329639516307346,0.04011488115344915,2.938387243472634,2.957889734764585
9.0,0.0,0.57393116,0.53626966,0.90791434,0.53648126,0.5396316,0.9172438,0.5309784,0.599577,0.72257364,0.5266927,0.6011156,0.89472944,0.5316171,0.5420085,0.7355034,0.53040165,0.54141164,0.49544555,0.5582068,0.6683692,0.9381069,0.5308087,0.66287154,0.8911064,0.48894563,0.7188071,0.6807031,0.47105095,0.7082362,0.81687236,0.49710092,0.8638679,0.8210118,0.47639558,0.8432855,0.8311704,0.5850423384325407,0.0958373910681116,0.4776597875453067,0.111883886728304,2.31869361419489,2.26611925470412,2.144056222306551,2.180568376999313,3.0231159488510624,3.0955965336229605,0.5961364922840363,0.15788000669513952,3.1304984997382994,3.079550037962766,0.9413757441336329,0.9214695188525076,0.056160687149610734,0.03955475773796855,2.9435640587708938,3.0520609811045483
