feature,rho,p
forb_peak_pelvis_gyro,0.6646940512883968,0.036010369082368904
forb_rms_pelvis_acc,0.5477571348580306,0.10119557407952667
forb_delta_pelvis_tilt,0.5169842621131974,0.12596958117783405
forb_hip_flexion_range,0.5169842621131974,0.12596958117783405
forb_max_pelvis_tilt,-0.4800568148193976,0.16025492314552428
forb_initial_pelvis_tilt,-0.4615930911724977,0.1792987846010558
forb_mean_pelvis_gyro,0.44312936752559784,0.19962119460714345
