frame,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0.516295313835144,0.5105124711990356,0.5665013194084167,0.4793266654014587,0.5109037756919861,0.347871869802475,0.5395804047584534,0.5665054321289062,0.494018018245697,0.4822674691677093,0.5750061869621277,0.3251379728317261,0.5140160322189331,0.5936391949653625,0.3591461181640625,0.4685130417346954,0.6041926145553589,0.2666704654693603,0.5498484373092651,0.5934528112411499,0.3910463154315948,0.5298644304275513,0.5949307680130005,0.3422350883483886,0.4938426613807678,0.6153230667114258,0.2909716069698334,0.4634734094142914,0.615084707736969,0.3101631104946136,0.5098327398300171,0.7022383809089661,0.2690162062644958,0.4834813475608825,0.6968166828155518,0.2959387898445129
1,0.5165218710899353,0.5106574892997742,0.5648900270462036,0.4790676236152649,0.5108943581581116,0.3515968918800354,0.5344282388687134,0.569348156452179,0.4603220224380493,0.4815574288368225,0.5749789476394653,0.3232356905937195,0.513817310333252,0.5939364433288574,0.3621264398097992,0.4682572484016418,0.6042380928993225,0.2684857547283172,0.5502231121063232,0.5933305621147156,0.3941983580589294,0.5298470258712769,0.594742476940155,0.3382543921470642,0.494091659784317,0.615733802318573,0.2937265932559967,0.4634580612182617,0.615166962146759,0.3185981512069702,0.5094700455665588,0.7026823163032532,0.2698511183261871,0.483377993106842,0.6968423128128052,0.3001334369182586
2,0.5109729170799255,0.5105244517326355,0.5081397891044617,0.4794135093688965,0.510054349899292,0.3483901619911194,0.5321868658065796,0.5702121257781982,0.4678627848625183,0.4835335910320282,0.5685243010520935,0.3395626842975616,0.5120319128036499,0.5944457054138184,0.3658462464809418,0.4681921601295471,0.6028632521629333,0.2679541110992431,0.5497061014175415,0.593402087688446,0.3968047499656677,0.5291225910186768,0.5942091345787048,0.3202600479125976,0.4927092492580414,0.6160509586334229,0.3042549192905426,0.4637127220630646,0.6143224835395813,0.3156574368476867,0.5077619552612305,0.7034985423088074,0.2570737898349762,0.483287513256073,0.6967654824256897,0.3090986311435699
3,0.5128908753395081,0.5109975337982178,0.5350322723388672,0.4796546697616577,0.5107243061065674,0.353631317615509,0.5332837104797363,0.5704289078712463,0.4698818922042846,0.4829171001911163,0.5695160031318665,0.3440359532833099,0.5128664970397949,0.5943663716316223,0.3610542416572571,0.4679491221904754,0.6032285690307617,0.2634444236755371,0.5501900315284729,0.5942949056625366,0.4136816561222076,0.52773118019104,0.595485270023346,0.3162717521190643,0.4916720986366272,0.6236482858657837,0.2676051557064056,0.4632665514945984,0.6131457090377808,0.3492203652858734,0.5089072585105896,0.7034821510314941,0.2555093765258789,0.4805279374122619,0.698503851890564,0.3345482647418976
4,0.5123694539070129,0.5105387568473816,0.5306041836738586,0.4802279770374298,0.5102332234382629,0.338506668806076,0.5373663902282715,0.567455530166626,0.5062087178230286,0.4835922420024872,0.567287802696228,0.3628850281238556,0.5117141604423523,0.5933713912963867,0.3679878711700439,0.4692546427249908,0.5979910492897034,0.3643089830875397,0.547443151473999,0.5920955538749695,0.3802497386932373,0.5218520164489746,0.5894911885261536,0.44544118642807,0.4918824136257171,0.6249849796295166,0.2705845832824707,0.4632313549518585,0.612522542476654,0.3501238524913788,0.508739709854126,0.704380214214325,0.2604182362556457,0.4823857545852661,0.6979383230209351,0.3211804628372192
5,0.5153256058692932,0.5103422403335571,0.55638188123703,0.4806521236896515,0.5113807320594788,0.3501657843589782,0.5283927321434021,0.5642044544219971,0.5027227401733398,0.4824913740158081,0.5665519833564758,0.3842844665050506,0.512610912322998,0.5920611619949341,0.3750737607479095,0.4688756763935089,0.5972816944122314,0.3767783343791961,0.5469110012054443,0.5926576256752014,0.3947552144527435,0.5198413729667664,0.5909678339958191,0.4513958394527435,0.4925161898136139,0.6265069842338562,0.2839832603931427,0.4635041356086731,0.6134466528892517,0.3793229162693023,0.5129246711730957,0.7040804624557495,0.1928007453680038,0.4816544950008392,0.6976311206817627,0.3094874620437622
6,0.5154292583465576,0.5097996592521667,0.5735593438148499,0.4809246659278869,0.5120385885238647,0.3716697692871094,0.5291100144386292,0.5642626881599426,0.4982978701591491,0.4829999506473541,0.5666289329528809,0.3787783086299896,0.5122011303901672,0.5913892388343811,0.3793121576309204,0.4698241651058197,0.5971669554710388,0.3831446468830108,0.5474349856376648,0.5919601917266846,0.3843966722488403,0.5202036499977112,0.5907164812088013,0.4469990134239197,0.4941993653774261,0.6264128684997559,0.2908653616905212,0.4648058414459228,0.6159740090370178,0.3695323467254638,0.5149222016334534,0.7047635316848755,0.1913239061832428,0.481130301952362,0.6981725692749023,0.3161726295948028
7,0.5164965987205505,0.5098080039024353,0.5878011584281921,0.481142908334732,0.5125201940536499,0.3797685205936432,0.5293868780136108,0.5643603205680847,0.5040426850318909,0.4824970066547394,0.5669655203819275,0.3819517195224762,0.5127074718475342,0.5917603969573975,0.3799000382423401,0.4701474905014038,0.5972565412521362,0.3899838030338287,0.5481599569320679,0.5917426347732544,0.3871296644210815,0.5209621787071228,0.5906426310539246,0.4521838426589966,0.4937830865383148,0.6259651184082031,0.2905680239200592,0.4653514921665191,0.6153430342674255,0.3708818852901459,0.5138578414916992,0.7045198678970337,0.19908407330513,0.4823779761791229,0.6984712481498718,0.3241245746612549
8,0.5177765488624573,0.5095645785331726,0.6150725483894348,0.4817287623882293,0.5128603577613831,0.3811929821968078,0.5304319858551025,0.5641787648200989,0.5078664422035217,0.4826422929763794,0.5679680705070496,0.3805752992630005,0.5135501623153687,0.5916232466697693,0.3758601248264313,0.470169186592102,0.597769558429718,0.3961160778999328,0.5480958223342896,0.5909630656242371,0.3845726251602173,0.5202696323394775,0.5901696085929871,0.4633401334285736,0.4931578636169433,0.6260093450546265,0.3030538856983185,0.4647958874702453,0.6158413290977478,0.3809043169021606,0.513385534286499,0.704253077507019,0.205358400940895,0.4818246960639953,0.6979601979255676,0.3412148356437683
9,0.5167950987815857,0.5102961659431458,0.5987725257873535,0.4817424118518829,0.5121381282806396,0.369494765996933,0.5304563641548157,0.5650518536567688,0.511289119720459,0.4836260974407196,0.5682768225669861,0.3883975148200989,0.5148648023605347,0.5926884412765503,0.367133617401123,0.47198686003685,0.5980861186981201,0.3888321220874786,0.5487720966339111,0.5915343165397644,0.3933431208133697,0.5210523009300232,0.5894967317581177,0.4608593881130218,0.4910627007484436,0.6261520981788635,0.2915692627429962,0.4635677337646484,0.612904965877533,0.3984520435333252,0.5076966881752014,0.7045174241065979,0.265440821647644,0.482254683971405,0.6977959275245667,0.3418416976928711
10,0.5132079124450684,0.5108039379119873,0.5525497794151306,0.4807946979999542,0.5117709636688232,0.3725056946277618,0.530920684337616,0.5642581582069397,0.5017511248588562,0.4853531420230865,0.5668789744377136,0.3800609409809112,0.5137253403663635,0.5922591090202332,0.3775621354579925,0.472109317779541,0.5975948572158813,0.3942196071147918,0.5468894839286804,0.5901942849159241,0.3588438034057617,0.5204243659973145,0.5889965891838074,0.4529175758361816,0.4920915365219116,0.6265681982040405,0.2918524146080017,0.4670558869838714,0.6217533349990845,0.269345760345459,0.5087725520133972,0.7043076753616333,0.269789308309555,0.4819405376911163,0.6998603940010071,0.3574563860893249
11,0.5124268531799316,0.5086119174957275,0.5504716038703918,0.4795466363430023,0.5115227103233337,0.3761478364467621,0.5307016968727112,0.563062846660614,0.5110228657722473,0.4842613041400909,0.5673853158950806,0.3946136832237243,0.514529824256897,0.5914507508277893,0.3789357841014862,0.4708053469657898,0.5982306599617004,0.4166000783443451,0.5466965436935425,0.5904160737991333,0.3632924556732178,0.5187664031982422,0.5901774168014526,0.4608412384986877,0.4921723902225494,0.6268890500068665,0.290263295173645,0.4634322226047516,0.6149197816848755,0.4014581441879272,0.5137096047401428,0.7051984071731567,0.2056488692760467,0.4799575805664062,0.6986096501350403,0.3436052501201629
12,0.5113093256950378,0.507140040397644,0.5476191639900208,0.4809063374996185,0.5111392736434937,0.3491163551807403,0.5318309664726257,0.5624836087226868,0.5069154500961304,0.4864054322242737,0.5684217214584351,0.3915119171142578,0.5152745246887207,0.5919656753540039,0.3716835677623749,0.4723432958126068,0.5994997620582581,0.4208106398582458,0.5486372113227844,0.5911630392074585,0.3779252171516418,0.5224698781967163,0.5907077789306641,0.4539676904678345,0.4918624758720398,0.6254878044128418,0.2711853682994842,0.4633321762084961,0.6147206425666809,0.3872861266136169,0.5107020735740662,0.7052514553070068,0.2718236148357391,0.4801879823207855,0.6998281478881836,0.3449215888977051
13,0.5128809809684753,0.5082048773765564,0.5337501168251038,0.48175710439682,0.5119135975837708,0.3509415984153747,0.5324423909187317,0.5626922845840454,0.5212894082069397,0.485411137342453,0.5683104991912842,0.4047159254550934,0.5157833099365234,0.5915263891220093,0.377139538526535,0.4715205132961273,0.5987934470176697,0.4109286963939667,0.5471636652946472,0.5924965143203735,0.4016227424144745,0.5204549431800842,0.5942044258117676,0.430955559015274,0.4930310845375061,0.6283919215202332,0.2874923348426819,0.4626349806785583,0.6167284846305847,0.4264359772205353,0.516771674156189,0.7077699899673462,0.2629146575927734,0.4793269038200378,0.6993915438652039,0.3461115062236786
14,0.5126497745513916,0.5087065696716309,0.5289197564125061,0.4817270934581756,0.511550784111023,0.3349068462848663,0.5316030979156494,0.5624833703041077,0.5285592675209045,0.4845694005489349,0.566429078578949,0.4152608215808868,0.5142953991889954,0.5919767618179321,0.3688603341579437,0.4698376655578613,0.5983120203018188,0.4090340137481689,0.5453049540519714,0.5925140976905823,0.3887452185153961,0.5191884636878967,0.5936612486839294,0.4125913083553314,0.4932115972042084,0.629874050617218,0.2946429252624511,0.4626951813697815,0.6172464489936829,0.4335600435733795,0.5173426270484924,0.7083573341369629,0.2665516138076782,0.4787776172161102,0.6990929245948792,0.3448289036750793
15,0.5137607455253601,0.5083625912666321,0.5401433706283569,0.4816230237483978,0.5126001834869385,0.3525067865848541,0.5330356359481812,0.561714231967926,0.5162643194198608,0.484719842672348,0.5683143138885498,0.4178307354450226,0.5158918499946594,0.5909622311592102,0.3605309426784515,0.469162255525589,0.5991578102111816,0.4355823695659637,0.5448996424674988,0.5912681818008423,0.3625310659408569,0.5182202458381653,0.5934778451919556,0.4122798442840576,0.4952346384525299,0.6291532516479492,0.2872715592384338,0.4628916084766388,0.6170711517333984,0.4426078498363495,0.517487108707428,0.7075983881950378,0.2807897627353668,0.4789003431797027,0.6986090540885925,0.3572067022323608
16,0.5121071934700012,0.5090157389640808,0.476459801197052,0.4793841242790222,0.5119271874427795,0.3395650386810303,0.5319666266441345,0.5599538683891296,0.4729202389717102,0.4849190413951874,0.5683662295341492,0.3941255807876587,0.5134097933769226,0.5887574553489685,0.3510446548461914,0.4699283242225647,0.5965376496315002,0.4065834283828735,0.5407055616378784,0.5902283191680908,0.4347447454929352,0.5149906873703003,0.5907363891601562,0.4516755938529968,0.4954753816127777,0.6298695206642151,0.3154738843441009,0.4627443552017212,0.6186930537223816,0.4538756310939789,0.5173835158348083,0.7052367925643921,0.2536820769309997,0.4807678163051605,0.7003780603408813,0.3395173847675323
17,0.5155652165412903,0.5079866647720337,0.523375928401947,0.4794392585754394,0.5122960805892944,0.3604913651943207,0.5313791632652283,0.5605014562606812,0.4547384083271026,0.4824610948562622,0.5684558749198914,0.4177107512950897,0.5121595859527588,0.5891106128692627,0.3693774938583374,0.4688668549060821,0.5968334078788757,0.4336261749267578,0.5421664118766785,0.589382529258728,0.4554150104522705,0.514569878578186,0.5902184247970581,0.4693015515804291,0.496303528547287,0.6300833821296692,0.3049646019935608,0.4636772572994232,0.6173049211502075,0.4404103457927704,0.5185776948928833,0.7053765058517456,0.301108568906784,0.4794391691684723,0.6985642910003662,0.3334741294384002
18,0.5191348791122437,0.5084677338600159,0.5839667916297913,0.4799827933311462,0.5136945843696594,0.3826802372932434,0.5328654646873474,0.561761200428009,0.4911834001541137,0.4820398092269897,0.5690977573394775,0.4467021524906158,0.5120127201080322,0.5877768397331238,0.3474020957946777,0.4691953361034393,0.5974411368370056,0.4505173563957214,0.5435913801193237,0.5892665386199951,0.4626740217208862,0.5134078860282898,0.5910483598709106,0.4639839828014374,0.4965575635433197,0.6280770897865295,0.3063072860240936,0.4643663167953491,0.6172162294387817,0.4317540228366852,0.5176794528961182,0.7030377984046936,0.3024110794067383,0.4787227511405945,0.6975858211517334,0.3532780408859253
19,0.5242477059364319,0.509067952632904,0.6556006669998169,0.48100745677948,0.5144367218017578,0.4070767164230346,0.5339460372924805,0.5632123947143555,0.5453774929046631,0.482315182685852,0.5691472291946411,0.4266146123409271,0.5103967785835266,0.5888067483901978,0.3360267877578735,0.4682521522045135,0.5988214612007141,0.4440133571624756,0.5474798679351807,0.5908714532852173,0.4061205089092254,0.5144031643867493,0.5925198197364807,0.4678286910057068,0.5038888454437256,0.6356895565986633,0.2246171087026596,0.4642981290817261,0.6154147386550903,0.3981910943984985,0.5176897048950195,0.7037883400917053,0.2968549728393554,0.4790422618389129,0.6981635093688965,0.3508041799068451
