frame,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
16,0.5710099339485168,0.5148580074310303,0.5248624086380005,0.5370541214942932,0.5141453146934509,0.4219104647636413,0.555108368396759,0.5364088416099548,0.348062127828598,0.5218029618263245,0.5343480110168457,0.3351976871490478,0.5487403273582458,0.5266806483268738,0.2654623389244079,0.5266193747520447,0.5274568796157837,0.3182697594165802,0.5560324192047119,0.593414843082428,0.4757848381996155,0.5334242582321167,0.5897150635719299,0.4850979745388031,0.5044415593147278,0.628114640712738,0.3183142244815826,0.474753201007843,0.6127013564109802,0.3578104674816131,0.516069233417511,0.7028115391731262,0.2449672669172287,0.4966490864753723,0.6876591444015503,0.3325870335102081
17,0.5714366436004639,0.5153058767318726,0.5279170870780945,0.5374565124511719,0.5141499042510986,0.4256362617015838,0.5546503663063049,0.5362444519996643,0.3454567790031433,0.5213132500648499,0.5339604020118713,0.340849220752716,0.548751175403595,0.5263512134552002,0.2754999697208404,0.5256156921386719,0.5269302129745483,0.3234260976314544,0.5557894110679626,0.5932326912879944,0.4740380346775055,0.5325011014938354,0.5892510414123535,0.4681041538715362,0.5057581663131714,0.6288433074951172,0.3313778340816498,0.4823538362979889,0.6171069145202637,0.225559577345848,0.5169273018836975,0.703238308429718,0.2562845945358276,0.4895600080490112,0.6852386593818665,0.3025777041912079
18,0.5697635412216187,0.5157531499862671,0.5502448081970215,0.5374962687492371,0.5148624181747437,0.4120607078075409,0.5529888272285461,0.5361967086791992,0.3359638154506683,0.5213968753814697,0.5343934893608093,0.3373388648033142,0.5441374778747559,0.5256360769271851,0.2515794932842254,0.5263622999191284,0.5264666080474854,0.3223200142383575,0.5556671023368835,0.5928667783737183,0.4958379566669464,0.5338171720504761,0.5884647965431213,0.4794436395168304,0.5033299326896667,0.6281486749649048,0.3163152933120727,0.491246610879898,0.6221025586128235,0.2240681499242782,0.5165801048278809,0.703479528427124,0.2503275275230407,0.4962862730026245,0.6880655288696289,0.3304372131824493
19,0.569182813167572,0.5157856345176697,0.5424209833145142,0.5373510122299194,0.5142090320587158,0.4263023138046264,0.5524156093597412,0.5366982221603394,0.3335016369819641,0.5212815999984741,0.5331916213035583,0.3396767973899841,0.5439246296882629,0.5257897973060608,0.2499706745147705,0.526547908782959,0.5259471535682678,0.3224304020404815,0.5547688007354736,0.5928813219070435,0.4976966679096222,0.5326632261276245,0.5877470970153809,0.4667761027812958,0.5016989707946777,0.6282651424407959,0.3109287321567535,0.4820571541786194,0.6170846819877625,0.2254788726568222,0.5150538086891174,0.703065812587738,0.2473229169845581,0.4957988262176513,0.6880549192428589,0.3334155082702636
20,0.5693008899688721,0.5164881944656372,0.5577706098556519,0.536716878414154,0.5146844387054443,0.4183874428272247,0.5532033443450928,0.5370973944664001,0.3383396565914154,0.5209095478057861,0.5336607694625854,0.3392446339130401,0.5433440208435059,0.5263163447380066,0.2572082579135895,0.5251896381378174,0.5266466736793518,0.3180238902568817,0.5547376871109009,0.5930318832397461,0.5002688765525818,0.532474160194397,0.5879833698272705,0.4616555869579315,0.5029462575912476,0.628788411617279,0.3161560595035553,0.4841525256633758,0.6173163056373596,0.2268328368663787,0.5137218832969666,0.7029487490653992,0.2491001635789871,0.4968893527984619,0.6882019639015198,0.3407028913497925
21,0.5690176486968994,0.5162796378135681,0.5445078015327454,0.5370683073997498,0.5147649645805359,0.4109299480915069,0.5547815561294556,0.5365515351295471,0.3378655314445495,0.5214601159095764,0.5340858697891235,0.3370064496994018,0.5488246083259583,0.5258729457855225,0.269147515296936,0.5259289741516113,0.5265213251113892,0.314345121383667,0.5551906824111938,0.5925124287605286,0.5115783214569092,0.5328962802886963,0.5877130627632141,0.4683465361595154,0.5050531625747681,0.6281808018684387,0.3351891934871673,0.4853383898735046,0.616790771484375,0.2247970253229141,0.5152692198753357,0.6970432996749878,0.2313659340143203,0.490818053483963,0.684182345867157,0.2916467189788818
22,0.5692950487136841,0.5163780450820923,0.5381155610084534,0.5368116497993469,0.5147339105606079,0.4166531562805176,0.5556743741035461,0.5360591411590576,0.333607405424118,0.5216531157493591,0.534218966960907,0.3408858776092529,0.5451794862747192,0.5257612466812134,0.2519852221012115,0.5259259343147278,0.5264279246330261,0.3116964697837829,0.5553080439567566,0.5919774174690247,0.4283201992511749,0.5322048664093018,0.5884066224098206,0.4575714468955993,0.5119158029556274,0.6369956135749817,0.2359341382980346,0.4891631007194519,0.6227802634239197,0.2185015529394149,0.5165314078330994,0.7025848627090454,0.2655483484268188,0.4898902773857116,0.6860471367835999,0.3044918477535248
23,0.5696051716804504,0.5156433582305908,0.5096336603164673,0.5372263789176941,0.5137895941734314,0.4212143719196319,0.5568410754203796,0.5354084968566895,0.338571697473526,0.521780252456665,0.533324658870697,0.3372223377227783,0.545499861240387,0.5256357789039612,0.2594762742519378,0.5255236029624939,0.5262548327445984,0.3069824278354645,0.555260419845581,0.5918071269989014,0.5156599879264832,0.5322310328483582,0.5873533487319946,0.452593982219696,0.5150203704833984,0.6375985741615295,0.2539752125740051,0.4902661442756653,0.6235384941101074,0.227286010980606,0.5185311436653137,0.6980658173561096,0.2383613884449005,0.4982658624649048,0.6887463331222534,0.3499951660633087
24,0.569189190864563,0.5165385007858276,0.5455458760261536,0.5370551347732544,0.5148072838783264,0.4083461165428161,0.555609405040741,0.5358182787895203,0.3421469032764435,0.5217196941375732,0.5338082909584045,0.3383017182350158,0.5456012487411499,0.5254092216491699,0.2580240964889526,0.5262778401374817,0.52532559633255,0.2469868212938308,0.5547638535499573,0.5917854309082031,0.5000708699226379,0.5324224829673767,0.5874451398849487,0.4549153447151184,0.513531506061554,0.6364616751670837,0.2422815561294555,0.4904199242591858,0.6225226521492004,0.2297410815954208,0.5175634026527405,0.6975526809692383,0.2425462454557418,0.4975883960723877,0.6879571676254272,0.3465330898761749
25,0.5699540972709656,0.5167523622512817,0.5534059405326843,0.5377314686775208,0.5151187777519226,0.4036193788051605,0.5545992851257324,0.5366902947425842,0.3427929878234863,0.5213728547096252,0.5345799326896667,0.3305960297584533,0.5452988147735596,0.5257609486579895,0.2716958522796631,0.525991678237915,0.5261619091033936,0.3113345503807068,0.5551956295967102,0.5924555659294128,0.4363366961479187,0.5320110321044922,0.5893885493278503,0.4519507586956024,0.5133974552154541,0.6379039287567139,0.2546090483665466,0.4896747469902038,0.6238391399383545,0.2228959202766418,0.5173869729042053,0.7028429508209229,0.2677756249904632,0.4977296888828277,0.6897920370101929,0.349219411611557
26,0.5705623626708984,0.5159918665885925,0.5188904404640198,0.5371266603469849,0.5143278241157532,0.4105175137519836,0.5557616353034973,0.5366831421852112,0.3465756177902221,0.5208480954170227,0.5343988537788391,0.3315883874893188,0.5452090501785278,0.5257707238197327,0.2740486562252044,0.5247805118560791,0.5259788036346436,0.3117311000823974,0.5550394058227539,0.5919740796089172,0.429174393415451,0.5310523509979248,0.5889427065849304,0.4347506463527679,0.5144467353820801,0.6382501721382141,0.2637335360050201,0.4897763133049011,0.6236410737037659,0.2153772115707397,0.5177888870239258,0.6984838247299194,0.2335384637117386,0.4892365038394928,0.6865984797477722,0.2989305257797241
27,0.5709857940673828,0.5152468681335449,0.4974001049995422,0.5373367667198181,0.514056921005249,0.4120679795742035,0.5552758574485779,0.535645604133606,0.3485149443149566,0.5190611481666565,0.5343279838562012,0.3345199227333069,0.5450752377510071,0.5254952907562256,0.2798506617546081,0.524809718132019,0.5263720154762268,0.3093394935131073,0.5551005005836487,0.592418909072876,0.5042243599891663,0.5312373638153076,0.5885048508644104,0.4350560903549194,0.5139557123184204,0.6376532316207886,0.2546257376670837,0.4898169338703155,0.6237677335739136,0.2175798118114471,0.5166438817977905,0.6971668601036072,0.2386160045862198,0.4968551099300384,0.6891099214553833,0.340818703174591
28,0.5701229572296143,0.5160285830497742,0.516933798789978,0.5366683006286621,0.5145345330238342,0.4093399345874786,0.5549084544181824,0.5360960960388184,0.3425732553005218,0.5206044316291809,0.5341882109642029,0.3332089483737945,0.5451788306236267,0.5250071883201599,0.270684003829956,0.524886965751648,0.5255948305130005,0.3100694417953491,0.5547305345535278,0.5922127366065979,0.4278523921966553,0.5314012765884399,0.5889126658439636,0.4421581923961639,0.5126093626022339,0.6364367008209229,0.2366767823696136,0.4749569296836853,0.6130611300468445,0.3624309003353119,0.5165923833847046,0.6972704529762268,0.2518032193183899,0.4893146455287933,0.6861506700515747,0.3094642162322998
29,0.5693644285202026,0.516119122505188,0.5311424732208252,0.5366758108139038,0.5149289965629578,0.4017150998115539,0.5541272163391113,0.5358000993728638,0.3390291333198547,0.5185608267784119,0.5342854857444763,0.3356451988220215,0.5456972718238831,0.5248463153839111,0.264173686504364,0.5261270999908447,0.5255385041236877,0.3162457346916199,0.5547775626182556,0.594406247138977,0.4842002689838409,0.5312667489051819,0.5897871255874634,0.442505270242691,0.5056154131889343,0.6277672052383423,0.3423808217048645,0.4731673300266266,0.61305171251297,0.359546810388565,0.516425371170044,0.697766900062561,0.2468666583299636,0.4889399409294128,0.6861028075218201,0.308403879404068
30,0.5700043439865112,0.5164350271224976,0.5372899174690247,0.5362144112586975,0.5148105025291443,0.4070266783237457,0.5552139282226562,0.536950409412384,0.3419611155986786,0.520543098449707,0.5344025492668152,0.3352168798446655,0.5456993579864502,0.5254201889038086,0.2712737321853637,0.5256412625312805,0.5258842706680298,0.3175223171710968,0.5553191304206848,0.5931661128997803,0.4503324627876282,0.5315535664558411,0.5894571542739868,0.4471745491027832,0.5143764019012451,0.6368220448493958,0.2410472333431244,0.4740014672279358,0.6121330857276917,0.365297257900238,0.5172179937362671,0.6974247694015503,0.2452247440814972,0.4892609417438507,0.686124861240387,0.3041508197784424
31,0.5698003172874451,0.5164822340011597,0.5496516823768616,0.5365140438079834,0.5150973200798035,0.4019829630851745,0.5549061894416809,0.536460816860199,0.3422175645828247,0.5203136801719666,0.5341113805770874,0.3307114243507385,0.5450592637062073,0.525452196598053,0.263905793428421,0.5253331065177917,0.5261401534080505,0.309224784374237,0.5553409457206726,0.5923488736152649,0.506064236164093,0.5317363739013672,0.5879860520362854,0.4479127824306488,0.5145202279090881,0.6377895474433899,0.2480075657367706,0.4905226528644562,0.6223277449607849,0.2154057174921035,0.5173572301864624,0.6979888081550598,0.2401485592126846,0.4968653321266174,0.6888338923454285,0.3393234610557556
32,0.5701785087585449,0.5161870121955872,0.5267926454544067,0.5366533994674683,0.514772891998291,0.4060516059398651,0.5549591183662415,0.5371161699295044,0.3344025313854217,0.5204015374183655,0.5342351794242859,0.3374400734901428,0.5452548861503601,0.5259745717048645,0.2682084441184997,0.5254561901092529,0.5264021158218384,0.3173846900463104,0.556094765663147,0.5929256081581116,0.5011734366416931,0.5320499539375305,0.5884822010993958,0.4511527717113495,0.5056180953979492,0.6274535059928894,0.3457756638526916,0.474296361207962,0.6134583950042725,0.3544953763484955,0.517547607421875,0.6973453164100647,0.2434726357460022,0.4966664612293243,0.6886539459228516,0.3429079949855804
33,0.5714378952980042,0.5169991850852966,0.5373440980911255,0.536021888256073,0.5154512524604797,0.404028832912445,0.5553892850875854,0.5385493636131287,0.3335344493389129,0.5176643133163452,0.536384642124176,0.3415559530258178,0.5437672138214111,0.526604413986206,0.2849913835525512,0.5186553597450256,0.5262818336486816,0.2565681338310241,0.5557963252067566,0.5937219858169556,0.4567502737045288,0.5309332609176636,0.5899237990379333,0.4329783022403717,0.5158352851867676,0.638336181640625,0.2479358315467834,0.4743931889533996,0.6141278743743896,0.3497413396835327,0.5172762274742126,0.7021664977073669,0.2691610157489776,0.4892959296703338,0.6877405643463135,0.2986300587654114
34,0.5710926055908203,0.5176588892936707,0.556236207485199,0.5365856885910034,0.5156312584877014,0.4012754559516907,0.5548706650733948,0.5389063358306885,0.344028502702713,0.5175262093544006,0.5363279581069946,0.3379552066326141,0.5444061160087585,0.5268818736076355,0.2849864065647125,0.5232316255569458,0.5268965363502502,0.3221144676208496,0.5558832287788391,0.5951570272445679,0.489919900894165,0.5308199524879456,0.590763509273529,0.4275179207324981,0.507758378982544,0.6296781301498413,0.3453904092311859,0.4720029234886169,0.6140404939651489,0.3545835018157959,0.5185520648956299,0.7029886245727539,0.2676075100898742,0.4880563616752624,0.6877806186676025,0.3009887635707855
35,0.5714904069900513,0.5178217887878418,0.5575007200241089,0.5363971590995789,0.5160868167877197,0.3992742598056793,0.555617094039917,0.5385469198226929,0.3442339897155761,0.5175149440765381,0.5365155339241028,0.3323881328105926,0.5445743203163147,0.5265827775001526,0.2849242687225342,0.5230944156646729,0.5269148945808411,0.3143153488636017,0.555862307548523,0.5953789949417114,0.4929091334342956,0.5301094055175781,0.5913621783256531,0.4107692241668701,0.5080214142799377,0.6304877400398254,0.3472383618354797,0.4780158996582031,0.6186897158622742,0.213518351316452,0.5188838243484497,0.7029985189437866,0.2797050774097442,0.4868534207344055,0.6882472634315491,0.3167509138584137
36,0.5710245966911316,0.5182923674583435,0.5735306143760681,0.5370413661003113,0.5171987414360046,0.3703634738922119,0.5548872947692871,0.5376655459403992,0.3449684083461761,0.5164393186569214,0.5357089638710022,0.3381138741970062,0.5449178218841553,0.5257708430290222,0.2809165716171264,0.5231919288635254,0.5261855125427246,0.318530797958374,0.555587112903595,0.5948526859283447,0.4781027436256408,0.5296394228935242,0.5905643105506897,0.4123357832431793,0.5086839199066162,0.6306215524673462,0.340467244386673,0.4776279926300049,0.6186085939407349,0.22446109354496,0.5214176774024963,0.7042149305343628,0.2848380506038666,0.4873353242874145,0.6886599659919739,0.2908090651035309
37,0.5716130137443542,0.5179398655891418,0.5663498640060425,0.536949098110199,0.5163446068763733,0.3986104726791382,0.5565171837806702,0.538252055644989,0.3436901271343231,0.517363965511322,0.5364298820495605,0.3419922292232513,0.5444634556770325,0.5265931487083435,0.283452421426773,0.5182934999465942,0.5263394713401794,0.2536060214042663,0.5557462573051453,0.5928772687911987,0.4527589678764343,0.5307353734970093,0.5892329216003418,0.4345521926879883,0.5178788900375366,0.6393943428993225,0.2586759328842163,0.4795982837677002,0.6181907653808594,0.2244974672794342,0.5205844044685364,0.7037237286567688,0.2890392541885376,0.4871293008327484,0.6881864666938782,0.3045295476913452
38,0.5713917016983032,0.5173472166061401,0.5578040480613708,0.5371772646903992,0.5154768228530884,0.4092796444892883,0.5553461313247681,0.5373725891113281,0.3398398756980896,0.519630491733551,0.5344837307929993,0.3353213667869568,0.5439333319664001,0.526176929473877,0.2806003391742706,0.5230042934417725,0.526201605796814,0.3212242424488067,0.5549670457839966,0.5922986268997192,0.4331489503383636,0.5307962894439697,0.5886954069137573,0.4364311397075653,0.5150644779205322,0.6389023065567017,0.2708172798156738,0.4882984757423401,0.6238115429878235,0.2221561968326568,0.5189705491065979,0.704339325428009,0.291467547416687,0.4870824813842773,0.6875004768371582,0.3183037936687469
39,0.5707516670227051,0.5173524618148804,0.5548549294471741,0.5368689298629761,0.5151461958885193,0.4146976470947265,0.5531832575798035,0.5373607873916626,0.3282728195190429,0.5189613699913025,0.5341395139694214,0.3324739336967468,0.5430790781974792,0.5257107615470886,0.2916108071804046,0.5225958228111267,0.5254932045936584,0.318886250257492,0.5550646781921387,0.5916689038276672,0.4247974157333374,0.5309622883796692,0.5884296894073486,0.4329869747161865,0.5144003629684448,0.64036625623703,0.2633315920829773,0.4808701574802398,0.6198478937149048,0.235498309135437,0.5184137225151062,0.704447329044342,0.2908603250980377,0.4883888959884643,0.6884068250656128,0.3080544471740722
40,0.5702282190322876,0.5164602994918823,0.539555549621582,0.5371302962303162,0.5146805644035339,0.4139152765274048,0.5543815493583679,0.5367770195007324,0.3375062346458435,0.5182977318763733,0.5347263216972351,0.3262942135334015,0.5440200567245483,0.5254661440849304,0.2792821228504181,0.5241926312446594,0.525619387626648,0.3066399693489074,0.5552977323532104,0.5933347344398499,0.5109509825706482,0.5312796831130981,0.5887380242347717,0.4380410611629486,0.5141400098800659,0.641334056854248,0.267065167427063,0.4810277819633484,0.6209559440612793,0.2403281778097152,0.519119143486023,0.7044474482536316,0.2857678234577179,0.489008754491806,0.6888517737388611,0.297461062669754
