frame,time,nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated,nose_source,left_shoulder_source,right_shoulder_source,left_elbow_source,right_elbow_source,left_wrist_source,right_wrist_source,left_hip_source,right_hip_source,left_knee_source,right_knee_source,left_ankle_source,right_ankle_source
320,6.4,1.8876380415064853,-0.272244080440054,-0.3739725500787219,0.9999716281890868,0.9999991655349731,0.5745680128227135,1.478813906136852,-0.5055430126193733,0.9999581575393676,0.9999934434890748,-0.5745680128227098,-1.4788139061368524,2.437974650222329,0.9998974204063416,0.9999927282333374,-1.3254824308406565,-2.120484592036229,-6.790618017768468,0.8443790674209595,0.999915599822998,-1.3871920607609618,-0.8683043816146349,,0.4098791480064392,0.9999212026596068,-1.349319892657883,-1.1971793243911668,-6.12883992653313,0.6690926551818848,0.999996542930603,-0.011504289248602792,-0.9136997005931182,,0.3851354420185089,0.9999946355819702,-1.7762428028078048,0.8888675718597878,-7.498516344982856,0.9999791383743286,0.9999992847442628,-1.9579180069046445,-1.2935967350334585,-6.740979775644899,0.9999871850013732,0.9999997615814208,-1.9308007443086566,-0.941643614998232,-7.922257829944077,0.9442523717880248,0.9999898672103882,-2.0317640772179457,-1.0803998588033996,-7.369394424490724,0.8068917989730835,0.9999942779541016,-2.1692683685313225,-0.7827290656163872,-7.669655634062047,0.89853435754776,0.9998854398727416,-2.1437442768395094,-0.7463801629765379,-7.237829424351548,0.7766127586364746,0.9999877214431764,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
321,6.42,1.8879193104053706,-0.263031596758374,-0.3657898803549377,0.999971568584442,0.9999988079071044,0.5554990821957929,1.4612591935450692,-0.5177471145711527,0.9999588131904602,0.999995231628418,-0.5554990821957891,-1.4612591935450696,2.4554901237411,0.9998961687088012,0.9999903440475464,-1.321737045639637,-2.1306679781335482,-6.82094604950117,0.8481476902961731,0.9999402761459352,-1.435330212376412,-0.9132101870344981,,0.401923269033432,0.999876856803894,-1.3442056008082253,-1.1989842228676795,-6.134360781452483,0.6742401719093323,0.9999972581863404,0.15770474655354438,-0.9169669320603031,,0.3744067251682281,0.9999850988388062,-1.7756108147126526,0.8938726327410066,-7.498835488662426,0.9999791383743286,0.9999992847442628,-1.9501635904066013,-1.289270944273757,-6.741901854922885,0.9999870657920836,0.9999996423721312,-1.9242879140446887,-0.9636905260436206,-7.90688148072047,0.944161295890808,0.999988317489624,-2.0229896125824998,-1.1017962155823178,-7.369711878666544,0.8066413402557373,0.9999910593032836,-2.165185988043012,-0.8227156386136967,-7.635890796013069,0.8994632959365845,0.999858856201172,-2.1412300244847984,-0.7819191291186025,-7.226101026614173,0.7779581546783447,0.9999817609786988,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
322,6.44,1.8879480314707642,-0.27607912019139336,-0.3593047870390536,0.9999714493751526,0.9999991655349731,0.5534213101787328,1.4714353572970198,-0.5141961582006994,0.9999580979347228,0.9999927282333374,-0.553421310178729,-1.47143535729702,2.445110164539102,0.9998972415924072,0.9999923706054688,-1.3216664838701406,-2.118408157113742,-6.794585258183732,0.8444073796272278,0.999919295310974,-1.3783754154005803,-1.0714014229891757,,0.4125725328922272,0.9999206066131592,-1.342991238999112,-1.2157841184599052,-6.100634409615647,0.6677522659301758,0.9999961853027344,0.29621306139994036,-0.9230179127852346,,0.383676677942276,0.9999951124191284,-1.775223523450034,0.894167553325779,-7.474900497205002,0.9999788999557496,0.9999991655349731,-1.9479007151511523,-1.2866634328929916,-6.717736610534398,0.999987006187439,0.9999997615814208,-1.9242030194712583,-0.9587682640194699,-7.918981802411418,0.9434101581573486,0.99998676776886,-2.023142829450209,-1.0958752751127794,-7.342550520028081,0.8019779920578003,0.9999922513961792,-2.1669442549067974,-0.8206685797206545,-7.632419968816535,0.8973673582077026,0.999840259552002,-2.1434056274995883,-0.7865487220522788,-7.171280468288139,0.7713512182235718,0.9999781847000122,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
323,6.46,1.8895411308521395,-0.2519037913833398,-0.3655546890072026,0.9999719858169556,0.9999992847442628,0.55105697390734,1.4704908476443295,-0.5129534635821331,0.999959409236908,0.999996304512024,-0.5510569739073362,-1.47049084764433,2.439098170869165,0.9998997449874878,0.9999938011169434,-1.31621383659652,-2.133500043822976,-6.7473876560312815,0.8475266695022583,0.9999489784240724,-1.3704090047856787,-0.9994442050330007,,0.4063325822353363,0.9999217987060548,-1.3379260584146382,-1.2119431834397705,-6.059054802613465,0.6732417941093445,0.99999737739563,0.40544342871025324,-0.9341009224969389,,0.3831996619701385,0.999991774559021,-1.782664539508385,0.9003505276230785,-7.442173930349999,0.9999788999557496,0.9999994039535522,-1.955423562659641,-1.3095322186342402,-6.686534074162,0.9999868869781494,0.9999997615814208,-1.9186530598712304,-0.9747807342455876,-7.920416094789136,0.9444520473480223,0.9999905824661256,-2.01715326932737,-1.1070273269571784,-7.338218537872362,0.8053900599479675,0.9999929666519164,-2.161165669992436,-0.8467108162067881,-7.642751550741487,0.8977924585342407,0.999876856803894,-2.1370728921368642,-0.8200287425368914,-7.199312885565066,0.7747527956962585,0.9999831914901732,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
324,6.48,1.8907341564052025,-0.24840096129978237,-0.366622440563093,0.9999725818634032,0.9999991655349731,0.5476998038916914,1.4727399111478536,-0.5111314066226019,0.99996018409729,0.9999954700469972,-0.5476998038916876,-1.472739911147854,2.4302492880304314,0.9999002814292908,0.9999923706054688,-1.3180114719750506,-2.129693142472726,-6.73710872169329,0.854189932346344,0.9999494552612304,-1.3969405122291698,-0.8891084601162449,,0.4185884594917297,0.999919891357422,-1.3370298699775904,-1.22524498905575,-6.11538007631353,0.6872841119766235,0.9999979734420776,0.4730752125566876,-0.94816689318657,,0.3923247456550598,0.9999920129776,-1.7848276291848229,0.9073852212952666,-7.411716028411607,0.9999793767929076,0.9999992847442628,-1.9542234456206657,-1.3175250462677872,-6.657997645082064,0.9999871253967284,0.9999997615814208,-1.9175261309940392,-0.9776867074223315,-7.930708264015459,0.9474735260009766,0.999991536140442,-2.0176437226140065,-1.1096807533786344,-7.310793313402974,0.8118104934692383,0.9999929666519164,-2.159804277041202,-0.8532175440305416,-7.658093152941291,0.9025489687919616,0.9998936653137208,-2.1344032126735732,-0.8268832157347282,-7.166990021290783,0.7809514999389648,0.9999822378158568,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
325,6.5,1.8892673282330155,-0.21774417070735966,-0.3797179351723598,0.9999727010726928,0.9999990463256836,0.5445709197660411,1.4699958497619603,-0.5098535562442699,0.9999605417251588,0.9999946355819702,-0.5445709197660373,-1.4699958497619607,2.4178502296563678,0.9998998641967772,0.9999910593032836,-1.3152753091406375,-2.132952690540023,-6.693745566466488,0.8574485182762146,0.9999302625656128,-1.3889197289627286,-0.8901086787608212,,0.4172679781913757,0.9998947381973268,-1.3312787351979198,-1.2283644221532317,-6.05784395761424,0.6913537979125977,0.999996781349182,0.5012355456524324,-0.9661732649275598,,0.3870626389980316,0.9999877214431764,-1.7827246824950627,0.9164904872167273,-7.356380314418183,0.9999794960021972,0.9999992847442628,-1.9490029682324952,-1.318040717193747,-6.604144846296606,0.9999871253967284,0.9999997615814208,-1.9113485180099032,-0.9913084252565277,-7.859080863490194,0.9489712119102478,0.9999895095825196,-2.0131208980659894,-1.119405436075591,-7.25596083490567,0.815190851688385,0.9999921321868896,-2.154269176326265,-0.8749850376735597,-7.601171926145483,0.904905378818512,0.9998791217803956,-2.126298532427159,-0.85485531698723,-7.0908742478497535,0.7846571803092957,0.9999823570251464,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
326,6.52,1.8807153415681126,-0.20839772029927373,-0.366279835167733,0.9999719858169556,0.9999988079071044,0.536680696201784,1.4734969841818188,-0.5138306756624131,0.9999606609344482,0.9999940395355223,-0.5366806962017803,-1.4734969841818193,2.434783254573978,0.999899923801422,0.999990940093994,-1.3427506397325277,-2.1196874074938092,-6.745371908739991,0.8581247329711914,0.9999227523803712,-1.378019292122528,-0.8914622270919395,,0.4182008504867553,0.999887466430664,-1.3301472494386877,-1.2362238027407317,-6.053624331136282,0.6910814046859741,0.9999969005584716,0.482853149360085,-0.9859692000588326,,0.384599894285202,0.999990463256836,-1.7817204117552752,0.9186405927390661,-7.411699749968777,0.9999793767929076,0.9999991655349731,-1.9437353580510675,-1.3132274463270555,-6.652422913656236,0.9999870657920836,0.9999996423721312,-1.9117659672850955,-0.9811716034546748,-7.875856904944323,0.949215292930603,0.99998676776886,-2.014810390602555,-1.1008644073522296,-7.2522888349710595,0.813226044178009,0.999990940093994,-2.1548014943628186,-0.866805682423578,-7.617508824670455,0.9061912298202516,0.9998435974121094,-2.127061383041558,-0.8580023128909021,-7.066981228932654,0.7841479778289795,0.99997878074646,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
327,6.54,1.8375585042612812,-0.07820552151522721,-0.3719085153144276,0.9999699592590332,0.9999979734420776,0.5432962572765225,1.489275079264409,-0.4960923262119732,0.9999603629112244,0.9999935626983644,-0.5432962572765188,-1.4892750792644094,2.341614996116673,0.99989515542984,0.9999874830245972,-1.3410709644944576,-2.1104775068296115,-6.497093196892553,0.8598441481590271,0.999909520149231,-1.3917835109246777,-0.9236553494840412,,0.4107378721237182,0.9998550415039062,-1.3267468181943327,-1.232228919653257,-5.855000208822311,0.6918976306915283,0.9999966621398926,0.42302086058456,-1.008326420457061,,0.3704584836959839,0.999979853630066,-1.779882257032928,0.9388099998958288,-7.12680638416012,0.9999790787696838,0.9999990463256836,-1.93910470117341,-1.3252519661836966,-6.370362201632143,0.99998676776886,0.9999996423721312,-1.9073407787565995,-0.9915110436449298,-7.532413525330679,0.9493630528450012,0.9999876022338868,-2.010428691232423,-1.1062189151810868,-6.972962624758307,0.8154599666595459,0.999990463256836,-2.1497862892586235,-0.8857993619935166,-7.285685053216922,0.908479869365692,0.9998468160629272,-2.1226925069076197,-0.8748001497661893,-6.789618284870119,0.7882957458496094,0.9999806880950928,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
328,6.56,1.749532140183433,0.08686606604177984,-0.3355907338722114,0.9999639391899108,0.9999971389770508,0.5513703347028585,1.4843859512109918,-0.4985955302514025,0.9999595880508424,0.9999924898147584,-0.5513703347028547,-1.484385951210992,2.355714285596345,0.9998921751976012,0.9999876022338868,-1.3422327837933734,-2.0993802201682774,-6.543921837192108,0.8577094674110413,0.999922513961792,-1.3749648136625612,-0.9664650502819159,,0.400396466255188,0.9998668432235718,-1.3221681013499544,-1.2404199266081695,-5.840568667302457,0.6856012344360352,0.9999966621398926,0.32115178299221375,-1.031259412289317,,0.3553160727024078,0.9999825954437256,-1.7767118968095228,0.9451224729774502,-7.175716156219676,0.999978482723236,0.999998927116394,-1.92761952196207,-1.3152321851752322,-6.417187674681085,0.9999863505363464,0.9999996423721312,-1.9069298428908614,-0.9792881230308991,-7.558875887181387,0.9464985132217408,0.9999829530715942,-2.0118381478443403,-1.0852783583547685,-6.990171154779964,0.8063361644744873,0.9999871253967284,-2.149844067690436,-0.872378028458031,-7.320243484309636,0.9061042070388794,0.999784290790558,-2.1234306253382482,-0.8688383078118729,-6.80990204128214,0.7795775532722473,0.9999719858169556,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
329,6.58,1.6426501524826054,0.18719477395853157,-0.346586733295388,0.9999618530273438,0.9999979734420776,0.55826533247496,1.4820025722170462,-0.497338271066598,0.9999590516090392,0.9999927282333374,-0.5582653324749562,-1.4820025722170467,2.3355593308485383,0.999886691570282,0.9999860525131226,-1.3341671896399208,-2.0907312849072235,-6.508194448149047,0.8578089475631714,0.9998956918716432,-1.487310868423502,-0.9658222349866716,,0.3964749574661255,0.999853491783142,-1.3113954264280012,-1.2403230275145658,-5.83879452018277,0.6834676265716553,0.999996304512024,0.195261982178437,-1.0552984486062902,,0.3446306884288788,0.9999816417694092,-1.7655827372488568,0.9349083536938053,-7.103749731360618,0.9999781847000122,0.9999990463256836,-1.914655899356002,-1.2786630078848116,-6.345519682768432,0.999986171722412,0.9999996423721312,-1.8972781920297597,-0.9811549813213705,-7.455023351397028,0.9464162588119508,0.9999877214431764,-2.0021827633851497,-1.0875101327382735,-6.926603541367157,0.8087229132652283,0.9999918937683104,-2.140800175911284,-0.87665049394896,-7.217671595765469,0.9087493419647216,0.9998667240142822,-2.114368871005946,-0.8832257077590218,-6.739558234662461,0.7846702337265015,0.9999850988388062,False,False,False,False,False,False,False,False,False,False,False,False,False,mediapipe,mediapipe,mediapipe,mediapipe,movenet,mediapipe,gpr,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe,mediapipe
