molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
0,0.0,76,1.52,-0.15416855279999997,0.18302820840000003,-0.0,0.0,-0.12638277652,0.39763046024,0.023465494519999963,0.04206094983999997,-0.1650755862,0.19421771040000002,-0.0,0.0,-0.06383423046,0.41248011505999993,0.055103237540000016,0.039118014259999945
1,0.01,76,1.52,-0.15416855279999997,0.18302820840000003,-0.0,0.0,-0.12638277652,0.39763046024,0.023804251639999996,0.04206094983999997,-0.16581791159999998,0.193490991,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
2,0.02,77,1.54,-0.15393914459999997,0.18282324960000002,-0.0,0.0,-0.12638277652,0.39763046024,0.023804251639999996,0.04206094983999997,-0.16581791159999998,0.193490991,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05424991260000003,0.03898861096
3,0.03,77,1.54,-0.15370869599999998,0.18282324960000002,-0.0,0.0,-0.12638277652,0.39763046024,0.02465820187999998,0.04271337096,-0.1655047512,0.1937474496,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
4,0.04,78,1.56,-0.15352870679999997,0.18328726800000003,-0.0,0.0,-0.1272034439,0.39737248849999995,0.023316068099999976,0.04180297809999994,-0.16581791159999998,0.193490991,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
5,0.05,78,1.56,-0.15352870679999997,0.18328726800000003,-0.0,0.0,-0.12638277652,0.39763046024,0.023804251639999996,0.04206094983999997,-0.1655047512,0.1937474496,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
6,0.06,79,1.58,-0.15352870679999997,0.18328726800000003,-0.0,0.0,-0.12638277652,0.39763046024,0.024136735479999977,0.04206094983999997,-0.1655047512,0.1937474496,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
7,0.07,79,1.58,-0.15352870679999997,0.18328726800000003,-0.0,0.0,-0.12638277652,0.39763046024,0.02397127771999999,0.04206094983999997,-0.1655047512,0.1937474496,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
8,0.08,80,1.6,-0.15352870679999997,0.18328726800000003,-0.0,0.0,-0.12638277652,0.39763046024,0.02465820187999998,0.04271337096,-0.1655047512,0.1937474496,-0.0,0.0,-0.06466324643999999,0.41235071176,0.05427422156000003,0.03898861096
9,0.09,80,1.6,-0.15352870679999997,0.18328726800000003,-0.0,0.0,-0.12638277652,0.39763046024,0.024825227959999974,0.04271337096,-0.1655047512,0.1937474496,-0.0,0.0,-0.06466324643999999,0.41235071176,0.054296962200000035,0.03898861096
