molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
0,0.0,94,1.88,-0.13091932699999997,0.18867682260000002,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.05133490991999995,0.027270324479999997,-0.13863374,0.1944464256,-0.0,0.0,-0.083496,0.41159999999999997,0.05951171184000002,0.025827805920000058
1,0.01,94,1.88,-0.13080648,0.1890989184,-0.0,0.0,-0.11879867999999999,0.40282284,0.04972571519999994,0.026329820160000017,-0.139507704,0.19381160120000002,-0.0,0.0,-0.08600087999999999,0.41108844,0.05682193440000004,0.02531624592000009
2,0.02,95,1.9,-0.13080648,0.1890989184,-0.0,0.0,-0.11879867999999999,0.40282284,0.04972571519999994,0.026329820160000017,-0.139507704,0.19381160120000002,-0.0,0.0,-0.08600087999999999,0.41108844,0.05682193440000004,0.02531624592000009
3,0.03,95,1.9,-0.13080648,0.1890989184,-0.0,0.0,-0.11891879999999998,0.40282284,0.04943575727999998,0.026329820160000017,-0.139562927,0.19381160120000002,-0.0,0.0,-0.083496,0.41159999999999997,0.059326814400000025,0.025827805920000058
4,0.04,96,1.92,-0.13107827319999998,0.18867682260000002,-0.0,0.0,-0.11891879999999998,0.40282284,0.04960559519999995,0.026779095840000045,-0.139562927,0.19381160120000002,-0.0,0.0,-0.083496,0.41159999999999997,0.059326814400000025,0.025827805920000058
5,0.05,96,1.92,-0.13107827319999998,0.18867682260000002,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.05026735727999998,0.02701849583999999,-0.13961718959999997,0.19381160120000002,-0.0,0.0,-0.08182608,0.41193263999999996,0.06099673440000003,0.026160445920000053
6,0.06,97,1.94,-0.13107827319999998,0.18867682260000002,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.05026735727999998,0.02701849583999999,-0.139562927,0.19381160120000002,-0.0,0.0,-0.08182608,0.41193263999999996,0.06099673440000003,0.026160445920000053
7,0.07,97,1.94,-0.1315070918,0.188468896,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.05026735727999998,0.026569220159999962,-0.13961718959999997,0.19381160120000002,-0.0,0.0,-0.08182608,0.41193263999999996,0.06099673440000003,0.026160445920000053
8,0.08,98,1.96,-0.131236259,0.18867682260000002,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.05043719519999995,0.026569220159999962,-0.13961718959999997,0.19381160120000002,-0.0,0.0,-0.08182608,0.41193263999999996,0.06099673440000003,0.026160445920000053
9,0.09,98,1.96,-0.131236259,0.188891472,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.05026735727999998,0.026569220159999962,-0.13918068779999998,0.194238499,-0.0,0.0,-0.08182608,0.41193263999999996,0.060421962720000055,0.025475237760000047
10,0.1,99,1.98,-0.13091932699999997,0.1887565358,-0.0,0.0,-0.1155924,0.40377035999999994,0.05331517631999995,0.02780442335999994,-0.13830480299999998,0.1948728432,-0.0,0.0,-0.079401,0.412419,0.06436303439999994,0.026768955359999957
11,0.11,99,1.98,-0.13080648,0.1890989184,-0.0,0.0,-0.11725559999999999,0.40329996,0.05361557039999998,0.028377313439999996,-0.13923399,0.194238499,-0.0,0.0,-0.08182608,0.41193263999999996,0.06023873856000006,0.025475237760000047
12,0.12,100,2.0,-0.1299440408,0.18972702,-0.0,0.0,-0.11962943999999999,0.40258176,0.04945132079999996,0.026703670560000003,-0.13863374,0.19447427720000002,-0.0,0.0,-0.079401,0.412419,0.06436303439999994,0.027146279999999967
13,0.13,100,2.0,-0.13080648,0.1890989184,-0.0,0.0,-0.11808719999999998,0.40306223999999996,0.04919645807999998,0.026318228160000012,-0.139562927,0.19381160120000002,-0.0,0.0,-0.08099112,0.41209644,0.06314103599999993,0.02653926240000004
